Iteration,Using RL?,State,Action,Reward,Variance Bucket,Variance Bucket Index,Next Variance Bucket Index,Next Variance Bucket Index,Luminance Bucket,Luminance Bucket Index,Bright Pixel Ratio Bucket,Bright Pixel Ratio Bucket Index,Mean Luminance,Luminance Variance,Log Luminance Variance,Bright Pixel Ratio,Epsilon
23,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.2142,4405.96,8.39094,0.579869,0.19984
24,RL,124,Balanced,0,High,4,High,4,High,2,High,2,44.2686,4417.31,8.39351,0.579854,0.19976
25,RL,124,Balanced,0,High,4,High,4,High,2,High,2,67.8673,5301.24,8.57588,0.767771,0.19976
26,RL,124,Balanced,0,High,4,High,4,High,2,High,2,67.8131,5289.48,8.57366,0.768206,0.19976
27,RL,124,Balanced,0,High,4,High,4,High,2,High,2,67.9499,5296.38,8.57497,0.769032,0.19976
28,RL,124,Balanced,0,High,4,High,4,High,2,High,2,67.8413,5296.62,8.57501,0.768224,0.19976
29,RL,124,Balanced,0,High,4,High,4,High,2,High,2,68.0266,5302.36,8.5761,0.769288,0.19976
30,RL,124,Balanced,0,High,4,High,4,High,2,High,2,67.8953,5299.83,8.57562,0.768488,0.19976
31,RL,124,Balanced,0,High,4,High,4,High,2,High,2,67.8888,5304.37,8.57647,0.768392,0.19976
32,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,68.029,5305.48,8.57668,0.769261,0.19968
33,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1536,4404.12,8.39052,0.579354,0.19968
34,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1494,4408.21,8.39145,0.578921,0.19968
35,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1469,4400.2,8.38963,0.579524,0.19968
36,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1433,4403.79,8.39045,0.579367,0.19968
37,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1327,4401.4,8.3899,0.57911,0.19968
38,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1837,4406.81,8.39113,0.579389,0.19968
39,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.0791,4400.87,8.38978,0.578682,0.19968
40,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.0137,4392.14,8.3878,0.578382,0.1996
41,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.0874,4398.48,8.38924,0.578793,0.1996
42,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.2501,4411.07,8.3921,0.580047,0.1996
43,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1805,4408.37,8.39149,0.579343,0.1996
44,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1274,4402.47,8.39015,0.57907,0.1996
45,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.2526,4406.26,8.39101,0.580119,0.1996
46,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1079,4399.47,8.38947,0.578954,0.1996
47,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.0685,4400.88,8.38979,0.578449,0.1996
48,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.0694,4401.47,8.38992,0.578292,0.199521
49,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1542,4406.5,8.39106,0.57916,0.199521
50,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1494,4404.23,8.39055,0.57928,0.199521
51,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1138,4400.88,8.38979,0.579193,0.199521
52,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1223,4402.09,8.39006,0.579013,0.199521
53,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.145,4406.38,8.39104,0.579112,0.199521
54,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.0943,4402.47,8.39015,0.578633,0.199521
55,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.263,4414.26,8.39282,0.579925,0.199521
56,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.0471,4397.61,8.38904,0.578602,0.199441
57,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1816,4406.04,8.39096,0.579534,0.199441
58,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1178,4403.27,8.39033,0.578822,0.199441
59,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.2024,4411.11,8.39211,0.579406,0.199441
60,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.3055,4416.35,8.39329,0.580333,0.199441
61,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.2772,4417.09,8.39346,0.580096,0.199441
62,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.0887,4399.89,8.38956,0.578733,0.199441
63,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1551,4408.67,8.39155,0.578925,0.199441
64,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1397,4407.21,8.39122,0.579022,0.199361
65,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1191,4398.43,8.38923,0.578878,0.199361
66,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.2808,4416.27,8.39328,0.579841,0.199361
67,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1388,4406.8,8.39113,0.579014,0.199361
68,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,43.9205,4390.97,8.38753,0.577306,0.199361
69,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1684,4409.21,8.39168,0.579027,0.199361
70,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.0316,4393.76,8.38817,0.578292,0.199361
71,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.2091,4409.13,8.39166,0.579719,0.199361
72,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.167,4408.8,8.39158,0.579482,0.199281
73,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1664,4409.93,8.39184,0.579102,0.199281
74,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1496,4406.48,8.39106,0.579003,0.199281
75,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.2331,4410.24,8.39191,0.579865,0.199281
76,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.0663,4396.17,8.38872,0.578737,0.199281
77,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.2381,4413.92,8.39275,0.579845,0.199281
78,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1801,4407.5,8.39129,0.579394,0.199281
79,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1346,4406.76,8.39112,0.579019,0.199281
80,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1325,4411.2,8.39213,0.578656,0.199202
81,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,43.9879,4393.61,8.38813,0.577952,0.199202
82,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.0927,4402.03,8.39005,0.578561,0.199202
83,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.2096,4410.72,8.39202,0.579423,0.199202
84,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.0109,4391.24,8.3876,0.57846,0.199202
85,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.057,4390.56,8.38744,0.578945,0.199202
86,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1422,4410.31,8.39193,0.578932,0.199202
87,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1754,4405.98,8.39095,0.579411,0.199202
88,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1985,4406.38,8.39104,0.579758,0.199122
89,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1515,4402.78,8.39022,0.579363,0.199122
90,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1195,4404.01,8.3905,0.579167,0.199122
91,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1173,4405.48,8.39083,0.578723,0.199122
92,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.128,4399.07,8.38938,0.579275,0.199122
93,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.0449,4393.75,8.38816,0.578597,0.199122
94,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.2305,4413.88,8.39274,0.579666,0.199122
95,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.3715,4421.01,8.39435,0.5807,0.199122
96,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.2793,4420.63,8.39426,0.57969,0.199042
97,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.2652,4415.38,8.39307,0.580058,0.199042
98,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1224,4402.96,8.39026,0.579001,0.199042
99,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1388,4408.24,8.39146,0.578907,0.199042
100,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.3036,4417.54,8.39357,0.580237,0.199042
101,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.0494,4400.06,8.3896,0.578248,0.199042
102,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.183,4406.3,8.39102,0.579527,0.199042
103,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.034,4397.4,8.389,0.578181,0.199042
104,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,43.9348,4382.63,8.38563,0.578094,0.198963
105,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.0763,4395,8.38845,0.579036,0.198963
106,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1102,4402.21,8.39009,0.578841,0.198963
107,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.3192,4419.56,8.39402,0.580277,0.198963
108,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1181,4405.17,8.39076,0.578708,0.198963
109,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1525,4402.39,8.39013,0.579368,0.198963
110,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.2562,4422.72,8.39474,0.57943,0.198963
111,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.0991,4396.61,8.38882,0.57921,0.198963
112,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1067,4400.56,8.38971,0.579072,0.198883
113,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1135,4397.04,8.38891,0.579195,0.198883
114,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.2,4412.23,8.39236,0.579255,0.198883
115,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1817,4404.86,8.39069,0.579448,0.198883
116,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1079,4403.55,8.39039,0.578793,0.198883
117,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.0574,4397.38,8.38899,0.578495,0.198883
118,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.2747,4410.79,8.39203,0.580203,0.198883
119,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1797,4409.7,8.39179,0.579245,0.198883
120,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1422,4411.56,8.39221,0.578749,0.198804
121,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1631,4408.12,8.39143,0.579117,0.198804
122,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1352,4406.97,8.39117,0.578867,0.198804
123,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.0016,4393.84,8.38819,0.578146,0.198804
124,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.2611,4418.99,8.39389,0.579467,0.198804
125,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.124,4401.1,8.38984,0.579146,0.198804
126,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1451,4402.79,8.39022,0.579199,0.198804
127,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.2881,4416.41,8.39331,0.580121,0.198804
128,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.2583,4414.6,8.3929,0.579889,0.198724
129,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.2048,4414.73,8.39293,0.579302,0.198724
130,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1861,4402.94,8.39025,0.579724,0.198724
131,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.131,4406.8,8.39113,0.578913,0.198724
132,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.17,4403.32,8.39034,0.579598,0.198724
133,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.2422,4415.6,8.39313,0.579652,0.198724
134,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.2778,4416.23,8.39327,0.57992,0.198724
135,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.2021,4406.35,8.39103,0.579713,0.198724
136,RL,124,Balanced,0,High,4,High,4,High,2,High,2,44.0838,4399.59,8.38949,0.578601,0.198645
137,RL,124,Balanced,0,High,4,High,4,High,2,High,2,67.8613,5293.66,8.57445,0.768352,0.198645
138,RL,124,Balanced,0,High,4,High,4,High,2,High,2,67.8166,5300.33,8.57571,0.767562,0.198645
139,RL,124,Balanced,0,High,4,High,4,High,2,High,2,67.7768,5289.34,8.57364,0.767933,0.198645
140,RL,124,Balanced,0,High,4,High,4,High,2,High,2,67.7906,5296.48,8.57499,0.76775,0.198645
141,RL,124,Balanced,0,High,4,High,4,High,2,High,2,67.8732,5296.04,8.5749,0.768322,0.198645
142,RL,124,Balanced,0,High,4,High,4,High,2,High,2,67.9643,5305.54,8.5767,0.76881,0.198645
143,RL,124,Balanced,0,High,4,High,4,High,2,High,2,67.8589,5294.22,8.57456,0.768318,0.198645
144,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,67.9576,5300.15,8.57568,0.768832,0.198565
145,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1976,4416.66,8.39337,0.578966,0.198565
146,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.2013,4404.71,8.39066,0.579856,0.198565
147,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1927,4405.36,8.3908,0.579569,0.198565
148,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.2893,4413.61,8.39268,0.580284,0.198565
149,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.0785,4401.3,8.38988,0.578541,0.198565
150,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.0738,4400.29,8.38965,0.578524,0.198565
151,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.0662,4396.57,8.38881,0.578694,0.198565
152,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.0784,4397.65,8.38905,0.578978,0.198486
153,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1716,4408.48,8.39151,0.579209,0.198486
154,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.0763,4399.97,8.38958,0.578667,0.198486
155,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.2466,4415.6,8.39312,0.579547,0.198486
156,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.233,4412.03,8.39232,0.579819,0.198486
157,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1539,4404.57,8.39062,0.579266,0.198486
158,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.0859,4403.1,8.39029,0.578464,0.198486
159,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1332,4407.77,8.39135,0.578958,0.198486
160,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1359,4402.49,8.39015,0.579347,0.198406
161,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.0176,4394.92,8.38843,0.578256,0.198406
162,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.3646,4419.49,8.394,0.580765,0.198406
163,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.3448,4422.47,8.39468,0.580588,0.198406
164,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.2166,4409.29,8.3917,0.579714,0.198406
165,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1432,4403.8,8.39045,0.579081,0.198406
166,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.2615,4410.6,8.39199,0.580069,0.198406
167,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.0275,4396.08,8.38869,0.578213,0.198406
168,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.2842,4411.29,8.39215,0.580357,0.198327
169,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.2414,4414.79,8.39294,0.579637,0.198327
170,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1631,4401.53,8.38994,0.579561,0.198327
171,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.0657,4394.34,8.3883,0.578755,0.198327
172,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,43.972,4396.13,8.38871,0.577725,0.198327
173,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1401,4402.15,8.39007,0.579133,0.198327
174,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.157,4401.37,8.3899,0.579549,0.198327
175,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.2172,4407.43,8.39127,0.579827,0.198327
176,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1028,4400.42,8.38968,0.578864,0.198248
177,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.179,4406.72,8.39111,0.579437,0.198248
178,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.0819,4393.96,8.38821,0.578992,0.198248
179,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.2809,4421.74,8.39452,0.579821,0.198248
180,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1045,4404.29,8.39056,0.578832,0.198248
181,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.2102,4406.78,8.39113,0.579876,0.198248
182,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1308,4400.54,8.38971,0.579208,0.198248
183,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1838,4404.29,8.39056,0.579633,0.198248
184,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1577,4408.93,8.39161,0.579038,0.198168
185,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.0794,4400.91,8.38979,0.578578,0.198168
186,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1505,4403.18,8.39031,0.579368,0.198168
187,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.157,4401.46,8.38992,0.579601,0.198168
188,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,43.9816,4396.08,8.3887,0.577786,0.198168
189,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1368,4401.69,8.38997,0.579338,0.198168
190,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.0882,4403.62,8.39041,0.578641,0.198168
191,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1035,4401.02,8.38982,0.578835,0.198168
192,RL,124,Light Heavy,0,High,4,High,4,High,2,High,2,44.0852,4398.58,8.38926,0.578799,0.198089
193,RL,124,Light Heavy,0,High,4,High,4,High,2,High,2,77.2009,5343.28,8.58378,0.842923,0.198089
194,RL,124,Light Heavy,0,High,4,High,4,High,2,High,2,77.132,5343.21,8.58377,0.842411,0.198089
195,RL,124,Light Heavy,0,High,4,High,4,High,2,High,2,77.0775,5338.1,8.58281,0.841883,0.198089
196,RL,124,Light Heavy,0,High,4,High,4,High,2,High,2,77.0146,5341.45,8.58344,0.841568,0.198089
197,RL,124,Light Heavy,0,High,4,High,4,High,2,High,2,77.0493,5339.43,8.58306,0.841887,0.198089
198,RL,124,Light Heavy,0,High,4,High,4,High,2,High,2,77.1305,5340.26,8.58322,0.842443,0.198089
199,RL,124,Light Heavy,0,High,4,High,4,High,2,High,2,77.2154,5336.18,8.58245,0.843317,0.198089
200,RL,124,Light Heavy,0,High,4,High,4,High,2,High,2,77.0379,5346.65,8.58441,0.841271,0.19801
201,RL,124,Light Heavy,0,High,4,High,4,High,2,High,2,77.0777,5340.39,8.58324,0.841975,0.19801
202,RL,124,Light Heavy,0,High,4,High,4,High,2,High,2,77.0386,5339.79,8.58313,0.841869,0.19801
203,RL,124,Light Heavy,0,High,4,High,4,High,2,High,2,77.0736,5337.47,8.5827,0.842067,0.19801
204,RL,124,Light Heavy,0,High,4,High,4,High,2,High,2,76.9303,5339.5,8.58307,0.841118,0.19801
205,RL,124,Light Heavy,0,High,4,High,4,High,2,High,2,77.0662,5342.03,8.58355,0.841928,0.19801
206,RL,124,Light Heavy,0,High,4,High,4,High,2,High,2,77.1652,5344.15,8.58395,0.842434,0.19801
207,RL,124,Light Heavy,0,High,4,High,4,High,2,High,2,76.9967,5342.12,8.58356,0.841316,0.19801
208,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,77.0922,5333.77,8.582,0.842551,0.197931
209,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.0836,4398.99,8.38936,0.578727,0.197931
210,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1881,4405.73,8.39089,0.579786,0.197931
211,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.178,4408.42,8.3915,0.579305,0.197931
212,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.0935,4400.25,8.38964,0.578757,0.197931
213,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.2997,4414.2,8.39281,0.58031,0.197931
214,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.0995,4403.48,8.39038,0.578636,0.197931
215,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.2163,4406.12,8.39098,0.579952,0.197931
216,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1922,4402.99,8.39027,0.579925,0.197852
217,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.0962,4403.08,8.39029,0.57888,0.197852
218,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.2428,4405.2,8.39077,0.58032,0.197852
219,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1161,4401.49,8.38992,0.578986,0.197852
220,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.2949,4415.97,8.39321,0.580162,0.197852
221,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.0918,4401.46,8.38992,0.578948,0.197852
222,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1381,4400.89,8.38979,0.5793,0.197852
223,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1166,4403.18,8.39031,0.578923,0.197852
224,RL,124,Balanced,0,High,4,High,4,High,2,High,2,44.1012,4400.67,8.38974,0.578856,0.197773
225,RL,124,Balanced,0,High,4,High,4,High,2,High,2,67.808,5288.21,8.57342,0.76841,0.197773
226,RL,124,Balanced,0,High,4,High,4,High,2,High,2,67.9358,5299.7,8.57559,0.768511,0.197773
227,RL,124,Balanced,0,High,4,High,4,High,2,High,2,67.839,5293.72,8.57447,0.768146,0.197773
228,RL,124,Balanced,0,High,4,High,4,High,2,High,2,67.9771,5304.05,8.57642,0.768798,0.197773
229,RL,124,Balanced,0,High,4,High,4,High,2,High,2,67.9265,5300.78,8.5758,0.768439,0.197773
230,RL,124,Balanced,0,High,4,High,4,High,2,High,2,67.8638,5295.76,8.57485,0.768461,0.197773
231,RL,124,Balanced,0,High,4,High,4,High,2,High,2,67.8639,5295.25,8.57475,0.768372,0.197773
232,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,67.998,5298.92,8.57545,0.769291,0.197693
233,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,44.1046,4394.87,8.38842,0.579364,0.197693
234,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,43.9301,4396.25,8.38873,0.577213,0.197693
