Iteration,Using RL?,State,Action,Reward,Variance Bucket,Variance Bucket Index,Next Variance Bucket Index,Next Variance Bucket Index,Mean Luminance,Luminance Variance,Log Luminance Variance,Bright Pixel Ratio,Epsilon
37,RL,0,Light Heavy,-1,Low,0,Low,0,21.049,3537.93,8.17158,0.654625,0.0498153
38,RL,0,BSDF Heavy,-1,Low,0,Low,0,20.9613,3578.01,8.18284,0.481011,0.0498104
39,RL,0,Balanced,-1,Low,0,Low,0,20.9885,3547.79,8.17436,0.581523,0.0498054
40,RL,0,Light Heavy,-1,Low,0,Low,0,21.0469,3539.08,8.1719,0.655288,0.0498004
41,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.0043,3586.52,8.18522,0.480738,0.0497954
42,RL,0,Balanced,-1,Low,0,Low,0,21.1003,3568.83,8.18027,0.581455,0.0497904
43,RL,0,Light Heavy,-1,Low,0,Low,0,21.0044,3533.05,8.1702,0.654904,0.0497855
44,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.0109,3587.47,8.18548,0.480933,0.0497805
45,RL,0,Balanced,-1,Low,0,Low,0,21.016,3550.92,8.17524,0.581527,0.0497755
46,RL,0,Light Heavy,-1,Low,0,Low,0,21.029,3535.32,8.17084,0.655444,0.0497705
47,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.0288,3592.97,8.18701,0.481084,0.0497656
48,RL,0,Balanced,-1,Low,0,Low,0,21.056,3558.32,8.17732,0.582139,0.0497606
49,RL,0,Light Heavy,-1,Low,0,Low,0,21.0896,3552.18,8.1756,0.654694,0.0497556
50,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.0495,3592.59,8.18691,0.481021,0.0497506
51,RL,0,Balanced,-1,Low,0,Low,0,21.085,3567.31,8.17985,0.582045,0.0497456
52,RL,0,Light Heavy,-1,Low,0,Low,0,21.0306,3534.28,8.17055,0.655212,0.0497407
53,RL,0,BSDF Heavy,-1,Low,0,Low,0,20.9957,3585.14,8.18483,0.481264,0.0497357
54,RL,0,Balanced,-1,Low,0,Low,0,21.0489,3557.44,8.17708,0.581837,0.0497307
55,RL,0,Light Heavy,-1,Low,0,Low,0,21.0008,3530.1,8.16937,0.655041,0.0497258
56,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.0523,3592.96,8.18701,0.481383,0.0497208
57,RL,0,Balanced,-1,Low,0,Low,0,21.0025,3548.06,8.17444,0.581955,0.0497158
58,RL,0,Light Heavy,-1,Low,0,Low,0,21.0186,3531.38,8.16973,0.65506,0.0497108
59,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.0485,3595.3,8.18766,0.481065,0.0497059
60,RL,0,Balanced,-1,Low,0,Low,0,21.036,3556.65,8.17686,0.581942,0.0497009
61,RL,0,Light Heavy,-1,Low,0,Low,0,21.0282,3533.53,8.17034,0.654978,0.0496959
62,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.0422,3591.68,8.18665,0.481842,0.049691
63,RL,0,Balanced,-1,Low,0,Low,0,21.0137,3551.76,8.17548,0.582113,0.049686
64,RL,0,Light Heavy,-1,Low,0,Low,0,21.0135,3533.2,8.17024,0.654721,0.049681
65,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.0263,3591.26,8.18654,0.481034,0.0496761
66,RL,0,Balanced,-1,Low,0,Low,0,21.0434,3559.52,8.17766,0.581588,0.0496711
67,RL,0,Light Heavy,-1,Low,0,Low,0,21.0143,3536.13,8.17107,0.654462,0.0496661
68,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.05,3597.26,8.18821,0.480805,0.0496612
69,RL,0,Balanced,-1,Low,0,Low,0,21.0591,3561.28,8.17816,0.581241,0.0496562
70,RL,0,Light Heavy,-1,Low,0,Low,0,21.0687,3542.14,8.17277,0.654884,0.0496512
71,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.0162,3588.84,8.18586,0.481314,0.0496463
72,RL,0,Balanced,-1,Low,0,Low,0,21.0114,3548.48,8.17456,0.58198,0.0496413
73,RL,0,Light Heavy,-1,Low,0,Low,0,21.0554,3541.01,8.17245,0.655002,0.0496363
74,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.0396,3590.93,8.18644,0.481588,0.0496314
75,RL,0,Balanced,-1,Low,0,Low,0,21.0825,3564.61,8.17909,0.58199,0.0496264
76,RL,0,Light Heavy,-1,Low,0,Low,0,21.0348,3537.67,8.17151,0.654502,0.0496214
77,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.0012,3581.51,8.18382,0.481032,0.0496165
78,RL,0,Balanced,-1,Low,0,Low,0,21.0207,3550.27,8.17506,0.58172,0.0496115
79,RL,0,Light Heavy,-1,Low,0,Low,0,21.0404,3536.38,8.17114,0.654952,0.0496066
80,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.0488,3596.29,8.18794,0.480978,0.0496016
81,RL,0,Balanced,-1,Low,0,Low,0,21.0719,3563.07,8.17866,0.581625,0.0495966
82,RL,0,Light Heavy,-1,Low,0,Low,0,20.9906,3531.13,8.16966,0.654803,0.0495917
83,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.0404,3594.06,8.18732,0.481457,0.0495867
84,RL,0,Balanced,-1,Low,0,Low,0,21.0666,3562.01,8.17836,0.58208,0.0495818
85,RL,0,Light Heavy,-1,Low,0,Low,0,20.9702,3521.72,8.16699,0.654679,0.0495768
86,RL,0,BSDF Heavy,-1,Low,0,Low,0,20.9993,3585.93,8.18505,0.481238,0.0495718
87,RL,0,Balanced,-1,Low,0,Low,0,20.9979,3547.59,8.1743,0.581238,0.0495669
88,RL,0,Light Heavy,-1,Low,0,Low,0,20.9584,3521.35,8.16688,0.654646,0.0495619
89,RL,0,Balanced,-1,Low,0,Low,0,21.0339,3555.61,8.17656,0.58237,0.049557
90,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.0359,3594.21,8.18736,0.480834,0.049552
91,RL,0,Light Heavy,-1,Low,0,Low,0,21.0383,3538.18,8.17165,0.655397,0.0495471
92,RL,0,Light Heavy,-1,Low,0,Low,0,20.9955,3526.53,8.16835,0.654842,0.0495421
93,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.0659,3597.02,8.18814,0.480902,0.0495372
94,RL,0,Balanced,-1,Low,0,Low,0,21.007,3549.1,8.17473,0.581704,0.0495322
95,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.0232,3592.5,8.18688,0.480916,0.0495273
96,RL,0,Balanced,-1,Low,0,Low,0,21.0578,3558.91,8.17749,0.58237,0.0495223
97,RL,0,Light Heavy,-1,Low,0,Low,0,21.0585,3542.83,8.17296,0.654882,0.0495173
98,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.027,3589.09,8.18593,0.481046,0.0495124
99,RL,0,Balanced,-1,Low,0,Low,0,21.0436,3557.28,8.17703,0.581966,0.0495074
100,RL,0,Light Heavy,-1,Low,0,Low,0,21.0331,3536.61,8.17121,0.654957,0.0495025
101,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.0381,3591.25,8.18653,0.481078,0.0494975
102,RL,0,Balanced,-1,Low,0,Low,0,21.0759,3562.84,8.17859,0.581691,0.0494926
103,RL,0,Light Heavy,-1,Low,0,Low,0,21.0107,3532.01,8.16991,0.655392,0.0494876
104,RL,0,BSDF Heavy,-1,Low,0,Low,0,20.9903,3585.42,8.18491,0.481075,0.0494827
105,RL,0,Balanced,-1,Low,0,Low,0,21.1003,3570.63,8.18078,0.581899,0.0494777
106,RL,0,Light Heavy,-1,Low,0,Low,0,21.0527,3539.12,8.17192,0.655008,0.0494728
107,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.031,3589.88,8.18615,0.480866,0.0494679
108,RL,0,Balanced,-1,Low,0,Low,0,21.0101,3551.26,8.17534,0.581834,0.0494629
109,RL,0,Light Heavy,-1,Low,0,Low,0,21.0447,3539.12,8.17192,0.654856,0.049458
110,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.0535,3595.01,8.18758,0.480973,0.049453
111,RL,0,Balanced,-1,Low,0,Low,0,21.0111,3549.37,8.17481,0.581404,0.0494481
112,RL,0,Light Heavy,-1,Low,0,Low,0,21.0284,3534.58,8.17063,0.654919,0.0494431
113,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.0672,3597.52,8.18828,0.481118,0.0494382
114,RL,0,Balanced,-1,Low,0,Low,0,21.0181,3554.45,8.17624,0.581677,0.0494332
115,RL,0,Light Heavy,-1,Low,0,Low,0,20.9849,3525.29,8.168,0.654617,0.0494283
116,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.117,3607.03,8.19092,0.48145,0.0494234
117,RL,0,Balanced,-1,Low,0,Low,0,21.0009,3551.34,8.17536,0.581635,0.0494184
118,RL,0,Light Heavy,-1,Low,0,Low,0,21.0159,3530.7,8.16953,0.654702,0.0494135
119,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.0335,3592.03,8.18675,0.48101,0.0494085
120,RL,0,Balanced,-1,Low,0,Low,0,21.0423,3555.84,8.17663,0.581622,0.0494036
121,RL,0,Light Heavy,-1,Low,0,Low,0,21.0503,3540.01,8.17217,0.654975,0.0493986
122,RL,0,BSDF Heavy,-1,Low,0,Low,0,20.9727,3582.23,8.18402,0.480657,0.0493937
123,RL,0,Balanced,-1,Low,0,Low,0,21.0623,3562.43,8.17848,0.581586,0.0493888
124,RL,0,Light Heavy,-1,Low,0,Low,0,21.0492,3540.99,8.17244,0.654521,0.0493838
125,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.0141,3585.66,8.18498,0.481419,0.0493789
126,RL,0,Balanced,-1,Low,0,Low,0,21.0354,3558.05,8.17725,0.58159,0.049374
127,RL,0,Light Heavy,-1,Low,0,Low,0,20.9959,3529.04,8.16906,0.65493,0.049369
128,RL,0,Light Heavy,-1,Low,0,Low,0,21.0707,3544.82,8.17352,0.654852,0.0493641
129,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.0375,3592.69,8.18693,0.48121,0.0493591
130,RL,0,Balanced,-1,Low,0,Low,0,21.0445,3557.12,8.17699,0.581568,0.0493542
131,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.0105,3584.1,8.18454,0.481141,0.0493493
132,RL,0,Balanced,-1,Low,0,Low,0,21.0564,3559.26,8.17759,0.582192,0.0493443
133,RL,0,Light Heavy,-1,Low,0,Low,0,21.0596,3541.77,8.17266,0.655205,0.0493394
134,RL,0,BSDF Heavy,-1,Low,0,Low,0,20.9964,3580.98,8.18367,0.481674,0.0493345
135,RL,0,Balanced,-1,Low,0,Low,0,20.9878,3544.57,8.17346,0.582233,0.0493295
136,RL,0,Light Heavy,-1,Low,0,Low,0,21.0408,3539.66,8.17207,0.655101,0.0493246
137,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.0554,3600.06,8.18898,0.4808,0.0493197
138,RL,0,Balanced,-1,Low,0,Low,0,21.0446,3557.26,8.17703,0.581318,0.0493147
139,RL,0,Light Heavy,-1,Low,0,Low,0,21.036,3540.19,8.17222,0.654527,0.0493098
140,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.0072,3588.36,8.18573,0.480647,0.0493049
141,RL,0,Balanced,-1,Low,0,Low,0,21.0355,3555.89,8.17664,0.582047,0.0492999
142,RL,0,Light Heavy,-1,Low,0,Low,0,21.049,3536.74,8.17124,0.655092,0.049295
143,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.0827,3599.77,8.1889,0.481413,0.0492901
144,RL,0,Balanced,-1,Low,0,Low,0,21.1147,3569.2,8.18038,0.58208,0.0492852
145,RL,0,Light Heavy,-1,Low,0,Low,0,21.0902,3546.72,8.17406,0.654746,0.0492802
146,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.0457,3593.67,8.18721,0.48126,0.0492753
147,RL,0,Balanced,-1,Low,0,Low,0,21.0505,3562.27,8.17843,0.581593,0.0492704
148,RL,0,Light Heavy,-1,Low,0,Low,0,21.0132,3532.63,8.17008,0.654727,0.0492655
149,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.0178,3586.82,8.1853,0.481447,0.0492605
150,RL,0,Balanced,-1,Low,0,Low,0,21.0801,3566.47,8.17961,0.581448,0.0492556
151,RL,0,Light Heavy,-1,Low,0,Low,0,21.0109,3529.6,8.16922,0.654672,0.0492507
152,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.0151,3584.34,8.18461,0.481522,0.0492457
153,RL,0,Balanced,-1,Low,0,Low,0,21.0394,3556.08,8.1767,0.582135,0.0492408
154,RL,0,Light Heavy,-1,Low,0,Low,0,20.9772,3524.07,8.16766,0.655001,0.0492359
155,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.0309,3591.31,8.18655,0.481528,0.049231
156,RL,0,Balanced,-1,Low,0,Low,0,21.1037,3567.8,8.17999,0.582037,0.0492261
157,RL,0,Light Heavy,-1,Low,0,Low,0,21.0262,3534.94,8.17073,0.655104,0.0492211
158,RL,0,Light Heavy,-1,Low,0,Low,0,20.9747,3525.04,8.16793,0.654886,0.0492162
159,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.0384,3591.83,8.1867,0.481423,0.0492113
160,RL,0,Balanced,-1,Low,0,Low,0,21.0847,3567.22,8.17982,0.582119,0.0492064
161,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.0343,3592.23,8.18681,0.481506,0.0492014
162,RL,0,Balanced,-1,Low,0,Low,0,21.0739,3563.83,8.17887,0.58169,0.0491965
163,RL,0,Light Heavy,-1,Low,0,Low,0,21.0609,3544.43,8.17341,0.654846,0.0491916
164,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.0508,3594.64,8.18748,0.481636,0.0491867
165,RL,0,Balanced,-1,Low,0,Low,0,21.0423,3558.53,8.17738,0.581891,0.0491818
166,RL,0,Light Heavy,-1,Low,0,Low,0,21.0265,3536.62,8.17121,0.654792,0.0491769
167,RL,0,BSDF Heavy,-1,Low,0,Low,0,20.9937,3584.15,8.18456,0.480975,0.0491719
168,RL,0,Balanced,-1,Low,0,Low,0,21.0136,3549.84,8.17494,0.581862,0.049167
169,RL,0,Light Heavy,-1,Low,0,Low,0,20.9646,3524.36,8.16774,0.6549,0.0491621
170,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.0635,3599.46,8.18882,0.481722,0.0491572
171,RL,0,Balanced,-1,Low,0,Low,0,21.0428,3555.1,8.17642,0.58154,0.0491523
172,RL,0,Balanced,-1,Low,0,Low,0,21.0235,3553.89,8.17608,0.581248,0.0491474
173,RL,0,Light Heavy,-1,Low,0,Low,0,20.8842,3506.71,8.16272,0.654609,0.0491424
174,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.0759,3599.78,8.1889,0.48136,0.0491375
175,RL,0,Light Heavy,-1,Low,0,Low,0,20.9689,3523.57,8.16751,0.6541,0.0491326
176,RL,0,Balanced,-1,Low,0,Low,0,21.0219,3553.29,8.17591,0.581439,0.0491277
177,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.0166,3588.24,8.18569,0.48159,0.0491228
178,RL,0,Light Heavy,-1,Low,0,Low,0,20.9769,3524.4,8.16775,0.654142,0.0491179
179,RL,0,Balanced,-1,Low,0,Low,0,21.0117,3550.63,8.17516,0.581725,0.049113
180,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.0598,3597.44,8.18826,0.481073,0.0491081
181,RL,0,Light Heavy,-1,Low,0,Low,0,21.0197,3532.31,8.16999,0.655129,0.0491031
182,RL,0,Balanced,-1,Low,0,Low,0,21.0643,3561.82,8.17831,0.581995,0.0490982
183,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.0175,3589.04,8.18592,0.481105,0.0490933
184,RL,0,Light Heavy,-1,Low,0,Low,0,21.0134,3529.99,8.16933,0.65501,0.0490884
185,RL,0,Balanced,-1,Low,0,Low,0,20.9653,3544.21,8.17335,0.581377,0.0490835
186,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.0601,3596.46,8.18798,0.482129,0.0490786
187,RL,0,Light Heavy,-1,Low,0,Low,0,20.9618,3523.07,8.16737,0.65461,0.0490737
188,RL,0,Balanced,-1,Low,0,Low,0,20.9975,3547.89,8.17439,0.580835,0.0490688
189,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.0748,3599.72,8.18889,0.481187,0.0490639
190,RL,0,Light Heavy,-1,Low,0,Low,0,21.047,3541.23,8.17251,0.654603,0.049059
191,RL,0,Balanced,-1,Low,0,Low,0,21.0548,3562.05,8.17837,0.58183,0.0490541
192,RL,0,BSDF Heavy,-1,Low,0,Low,0,20.9982,3584.88,8.18476,0.481446,0.0490492
193,RL,0,Light Heavy,-1,Low,0,Low,0,21.0448,3537,8.17132,0.655438,0.0490443
194,RL,0,Balanced,-1,Low,0,Low,0,20.9606,3543.16,8.17305,0.581126,0.0490393
195,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.0261,3589.95,8.18617,0.480974,0.0490344
196,RL,0,Light Heavy,-1,Low,0,Low,0,20.9847,3525.91,8.16818,0.654838,0.0490295
197,RL,0,Balanced,-1,Low,0,Low,0,21.0309,3554.37,8.17622,0.581514,0.0490246
198,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.0418,3593.51,8.18716,0.481211,0.0490197
199,RL,0,Light Heavy,-1,Low,0,Low,0,21.0475,3539.65,8.17206,0.65507,0.0490148
200,RL,0,Balanced,-1,Low,0,Low,0,21.0384,3556.2,8.17673,0.581583,0.0490099
201,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.0234,3587,8.18535,0.480829,0.049005
202,RL,0,Light Heavy,-1,Low,0,Low,0,21.0811,3548.59,8.17459,0.654742,0.0490001
203,RL,0,Balanced,-1,Low,0,Low,0,21.011,3552.98,8.17582,0.582093,0.0489952
204,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.0213,3589.09,8.18593,0.481161,0.0489903
205,RL,0,Light Heavy,-1,Low,0,Low,0,21.0367,3536.92,8.1713,0.655023,0.0489854
206,RL,0,Balanced,-1,Low,0,Low,0,20.9732,3542.98,8.17301,0.581814,0.0489805
207,RL,0,BSDF Heavy,-1,Low,0,Low,0,20.989,3584.59,8.18468,0.4812,0.0489756
208,RL,0,Light Heavy,-1,Low,0,Low,0,21.0626,3545.23,8.17364,0.654901,0.0489707
209,RL,0,Balanced,-1,Low,0,Low,0,21.1159,3573.38,8.18155,0.581702,0.0489658
210,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.0407,3591.26,8.18654,0.481186,0.048961
211,RL,0,Light Heavy,-1,Low,0,Low,0,21.0224,3534.45,8.1706,0.654702,0.0489561
212,RL,0,Balanced,-1,Low,0,Low,0,20.9964,3550.14,8.17502,0.582169,0.0489512
213,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.0736,3598.1,8.18844,0.481182,0.0489463
214,RL,0,Light Heavy,-1,Low,0,Low,0,20.9813,3525.73,8.16813,0.654477,0.0489414
215,RL,0,Balanced,-1,Low,0,Low,0,21.1113,3573.54,8.18159,0.581182,0.0489365
216,RL,0,Light Heavy,-1,Low,0,Low,0,20.992,3525.92,8.16818,0.655422,0.0489316
217,RL,0,BSDF Heavy,-1,Low,0,Low,0,20.998,3584.06,8.18453,0.480908,0.0489267
218,RL,0,Balanced,-1,Low,0,Low,0,21.0551,3560.85,8.17803,0.581621,0.0489218
219,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.0761,3596.48,8.18799,0.48124,0.0489169
220,RL,0,Light Heavy,-1,Low,0,Low,0,21.0077,3531.6,8.16979,0.65508,0.048912
221,RL,0,Balanced,-1,Low,0,Low,0,21.0238,3554.14,8.17615,0.582118,0.0489071
222,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.0094,3584.58,8.18468,0.481151,0.0489022
223,RL,0,Light Heavy,-1,Low,0,Low,0,21.0265,3533.69,8.17038,0.655188,0.0488973
224,RL,0,Balanced,-1,Low,0,Low,0,20.9785,3546.48,8.17399,0.5814,0.0488924
225,RL,0,BSDF Heavy,-1,Low,0,Low,0,20.9824,3583.42,8.18435,0.480631,0.0488876
226,RL,0,Light Heavy,-1,Low,0,Low,0,21.0954,3547.96,8.17441,0.655195,0.0488827
227,RL,0,Balanced,-1,Low,0,Low,0,21.0081,3548.29,8.1745,0.582063,0.0488778
228,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.044,3594.02,8.18731,0.481441,0.0488729
229,RL,0,Light Heavy,-1,Low,0,Low,0,21.0506,3539.38,8.17199,0.654954,0.048868
230,RL,0,Balanced,-1,Low,0,Low,0,21.0067,3551.45,8.17539,0.58193,0.0488631
231,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.017,3586.79,8.18529,0.481511,0.0488582
232,RL,0,Light Heavy,-1,Low,0,Low,0,21.0069,3527.95,8.16875,0.65496,0.0488534
233,RL,0,Balanced,-1,Low,0,Low,0,21.04,3557.69,8.17715,0.581542,0.0488485
234,RL,0,BSDF Heavy,-1,Low,0,Low,0,20.9637,3576.29,8.18236,0.481087,0.0488436
235,RL,0,Light Heavy,-1,Low,0,Low,0,21.0955,3549.56,8.17486,0.654936,0.0488387
236,RL,0,Balanced,-1,Low,0,Low,0,20.9946,3548.24,8.17449,0.581344,0.0488338
237,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.0197,3587.86,8.18559,0.48106,0.0488289
238,RL,0,Light Heavy,-1,Low,0,Low,0,21.0221,3534.4,8.17058,0.655348,0.048824
239,RL,0,Light Heavy,-1,Low,0,Low,0,21.0415,3540.75,8.17238,0.654627,0.0488192
240,RL,0,Balanced,-1,Low,0,Low,0,20.9621,3542.28,8.17281,0.581554,0.0488143
241,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.06,3597.16,8.18818,0.481108,0.0488094
242,RL,0,Balanced,-1,Low,0,Low,0,21.0159,3553.74,8.17604,0.581649,0.0488045
243,RL,0,Light Heavy,-1,Low,0,Low,0,21.0568,3540.48,8.1723,0.654888,0.0487996
244,RL,0,BSDF Heavy,-1,Low,0,Low,0,20.9653,3578.22,8.1829,0.480763,0.0487948
245,RL,0,Balanced,-1,Low,0,Low,0,21.0579,3560.45,8.17792,0.581864,0.0487899
246,RL,0,Light Heavy,-1,Low,0,Low,0,21.0387,3539.18,8.17193,0.654734,0.048785
247,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.0283,3591.64,8.18664,0.481067,0.0487801
248,RL,0,Balanced,-1,Low,0,Low,0,21.0583,3561.13,8.17811,0.581924,0.0487753
249,RL,0,Light Heavy,-1,Low,0,Low,0,21.0695,3543.9,8.17326,0.654694,0.0487704
250,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.0206,3588.91,8.18588,0.480804,0.0487655
251,RL,0,Balanced,-1,Low,0,Low,0,21.0565,3560.19,8.17785,0.582034,0.0487606
252,RL,0,Light Heavy,-1,Low,0,Low,0,21.1086,3551.17,8.17531,0.655469,0.0487557
253,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.0016,3586.34,8.18517,0.481364,0.0487509
254,RL,0,Balanced,-1,Low,0,Low,0,21.0409,3556.86,8.17691,0.581525,0.048746
255,RL,0,Light Heavy,-1,Low,0,Low,0,21.1217,3555.35,8.17649,0.65534,0.0487411
256,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.0384,3592.65,8.18692,0.480812,0.0487362
257,RL,0,Balanced,-1,Low,0,Low,0,21.0395,3556.88,8.17692,0.582169,0.0487314
258,RL,0,Light Heavy,-1,Low,0,Low,0,21.0265,3533.41,8.1703,0.654594,0.0487265
259,RL,0,BSDF Heavy,-1,Low,0,Low,0,21.0178,3589,8.18591,0.481301,0.0487216
260,RL,0,Balanced,-1,Low,0,Low,0,21.0243,3555.02,8.1764,0.581874,0.0487168
261,RL,0,Light Heavy,-1,Low,0,Low,0,21.0613,3545.77,8.17379,0.654961,0.0487119
