Iteration,Using RL?,State,Action,Reward,Variance Bucket,Variance Bucket Index,Next Variance Bucket Index,Next Variance Bucket Index,Luminance Bucket,Luminance Bucket Index,Bright Pixel Ratio Bucket,Bright Pixel Ratio Bucket Index,Mean Luminance,Luminance Variance,Log Luminance Variance,Bright Pixel Ratio,Epsilon
25,RL,122,BSDF Heavy,-0.786066,High,2,High,2,High,2,High,2,3.25372,720.817,6.58177,0.0659786,0.19984
26,RL,105,BSDF Heavy,0.665522,High,2,Low,0,High,2,High,2,3.23282,716.029,6.57512,0.0656966,0.19984
27,RL,122,BSDF Heavy,-0.998926,High,2,High,2,High,2,High,2,3.26392,723.228,6.58511,0.0659387,0.19984
28,RL,122,BSDF Heavy,-0.290489,High,2,High,2,High,2,High,2,3.27722,725.335,6.58801,0.0661077,0.19984
29,RL,105,BSDF Heavy,1.22547,High,2,Low,0,High,2,High,2,3.23739,716.488,6.57576,0.0657673,0.19984
30,RL,122,BSDF Heavy,-0.607967,High,2,High,2,High,2,High,2,3.25661,720.863,6.58184,0.0655752,0.19984
31,RL,122,BSDF Heavy,-0.191879,High,2,High,2,High,2,High,2,3.26236,722.25,6.58375,0.065961,0.19984
32,RL,120,Balanced,0.559139,Low,0,Low,0,High,2,High,2,3.25078,718.217,6.57816,0.0660194,0.19968
33,RL,75,Balanced,-0.0901699,Low,0,Low,0,High,2,High,2,3.24034,718.866,6.57906,0.0627841,0.19968
34,RL,76,Balanced,-0.0605106,Low,0,Medium,1,High,2,High,2,3.24774,719.301,6.57967,0.0626858,0.19968
35,RL,60,Balanced,1.18194,Low,0,Low,0,High,2,High,2,3.20669,710.838,6.56785,0.0626681,0.19968
36,RL,60,Balanced,-0.922441,Low,0,Low,0,High,2,High,2,3.23717,717.435,6.57708,0.0622762,0.19968
37,RL,77,Balanced,-1.68586,Low,0,High,2,High,2,High,2,3.29347,729.649,6.59393,0.0630162,0.19968
38,RL,76,Balanced,1.41425,Low,0,Medium,1,High,2,High,2,3.24718,719.389,6.57979,0.0626965,0.19968
39,RL,77,Balanced,-1.08323,Low,0,High,2,High,2,High,2,3.27779,727.235,6.59062,0.0630977,0.19968
40,RL,77,Balanced,0.909042,Low,0,High,2,High,2,High,2,3.25446,720.645,6.58153,0.0623561,0.19968
41,RL,77,Balanced,-0.593328,Low,0,High,2,High,2,High,2,3.26883,724.939,6.58747,0.0628356,0.19968
42,RL,60,Balanced,0.941467,Low,0,Low,0,High,2,High,2,3.23748,718.137,6.57805,0.0623915,0.19968
43,RL,77,Balanced,-0.74873,Low,0,High,2,High,2,High,2,3.26017,723.541,6.58554,0.0629071,0.19968
44,RL,60,Balanced,1.08094,Low,0,Low,0,High,2,High,2,3.22988,715.752,6.57473,0.0627434,0.19968
45,RL,77,Balanced,-1.98274,Low,0,High,2,High,2,High,2,3.29343,730.105,6.59456,0.0628302,0.19968
46,RL,60,Balanced,2.04077,Low,0,Low,0,High,2,High,2,3.22984,715.336,6.57415,0.063017,0.19968
47,RL,77,Balanced,-1.29595,Low,0,High,2,High,2,High,2,3.26962,724.68,6.58711,0.0629832,0.19968
48,RL,77,Balanced,-0.137138,High,2,High,2,High,2,Medium,1,3.26857,725.675,6.58848,0.062778,0.199521
49,RL,60,Balanced,1.09892,High,2,Low,0,High,2,Medium,1,3.2387,717.734,6.57749,0.0625936,0.199521
50,RL,60,Balanced,0.0830173,High,2,Low,0,High,2,Medium,1,3.23359,717.137,6.57666,0.0625936,0.199521
51,RL,75,Balanced,-0.183725,High,2,Low,0,High,2,Medium,1,3.2433,718.458,6.5785,0.0627196,0.199521
52,RL,60,Balanced,0.593567,High,2,Low,0,High,2,Medium,1,3.22486,714.2,6.57256,0.0627058,0.199521
53,RL,77,Balanced,-1.57309,High,2,High,2,High,2,Medium,1,3.27136,725.54,6.58829,0.0630869,0.199521
54,RL,77,Balanced,0.516605,High,2,High,2,High,2,Medium,1,3.25418,721.796,6.58313,0.0628133,0.199521
55,RL,77,Balanced,-0.692606,High,2,High,2,High,2,Medium,1,3.27389,726.819,6.59005,0.0630277,0.199521
56,RL,76,Balanced,1.04322,High,2,Medium,1,High,2,Medium,1,3.24367,719.266,6.57962,0.0625275,0.199521
57,RL,60,Balanced,0.940704,High,2,Low,0,High,2,Medium,1,3.21587,712.522,6.57021,0.0626504,0.199521
58,RL,60,Balanced,-0.44589,High,2,Low,0,High,2,Medium,1,3.23027,715.711,6.57467,0.0627265,0.199521
59,RL,75,Balanced,-0.43211,High,2,Low,0,High,2,Medium,1,3.24512,718.815,6.57899,0.0627757,0.199521
60,RL,60,Balanced,0.211382,High,2,Low,0,High,2,Medium,1,3.23404,717.295,6.57688,0.0625459,0.199521
61,RL,77,Balanced,-0.470638,High,2,High,2,High,2,Medium,1,3.24795,720.683,6.58159,0.0627611,0.199521
62,RL,77,Balanced,-0.449419,High,2,High,2,High,2,Medium,1,3.26955,723.934,6.58608,0.062904,0.199521
63,RL,60,Balanced,1.2166,High,2,Low,0,High,2,Medium,1,3.22791,715.168,6.57391,0.0627449,0.199521
64,RL,60,BSDF Heavy,-0.356293,Low,0,Low,0,Medium,1,Medium,1,3.23908,717.724,6.57748,0.0625521,0.199361
65,RL,121,BSDF Heavy,-0.235319,Low,0,Medium,1,Medium,1,Medium,1,3.24783,719.417,6.57983,0.0661024,0.199361
66,RL,120,BSDF Heavy,0.323963,Low,0,Low,0,Medium,1,Medium,1,3.24197,717.087,6.57659,0.0658027,0.199361
67,RL,122,BSDF Heavy,-1.05639,Low,0,High,2,Medium,1,Medium,1,3.27436,724.713,6.58715,0.065579,0.199361
68,RL,120,BSDF Heavy,0.802088,Low,0,Low,0,Medium,1,Medium,1,3.24447,718.915,6.57913,0.0658688,0.199361
69,RL,122,BSDF Heavy,-0.637531,Low,0,High,2,Medium,1,Medium,1,3.26715,723.52,6.58551,0.0662883,0.199361
70,RL,122,BSDF Heavy,0.443459,Low,0,High,2,Medium,1,Medium,1,3.2539,720.314,6.58107,0.0658564,0.199361
71,RL,121,BSDF Heavy,0.0873089,Low,0,Medium,1,Medium,1,Medium,1,3.25237,719.685,6.5802,0.066097,0.199361
72,RL,122,BSDF Heavy,-0.0767231,Low,0,High,2,Medium,1,Medium,1,3.24993,720.238,6.58097,0.0657112,0.199361
73,RL,122,BSDF Heavy,-0.41008,Low,0,High,2,Medium,1,Medium,1,3.26708,723.202,6.58507,0.0661784,0.199361
74,RL,122,BSDF Heavy,0.431442,Low,0,High,2,Medium,1,Medium,1,3.25479,720.084,6.58076,0.0661485,0.199361
75,RL,122,BSDF Heavy,-0.985765,Low,0,High,2,Medium,1,Medium,1,3.28269,727.227,6.59061,0.0662484,0.199361
76,RL,122,BSDF Heavy,0.259066,Low,0,High,2,Medium,1,Medium,1,3.27155,725.343,6.58802,0.0655406,0.199361
77,RL,122,BSDF Heavy,0.307083,Low,0,High,2,Medium,1,Medium,1,3.26415,723.116,6.58495,0.0658595,0.199361
78,RL,122,BSDF Heavy,-0.00286102,Low,0,High,2,Medium,1,Medium,1,3.26293,723.137,6.58498,0.0657181,0.199361
79,RL,122,BSDF Heavy,-0.0899315,Low,0,High,2,Medium,1,Medium,1,3.26848,723.788,6.58588,0.0658526,0.199361
80,RL,105,Light Heavy,1.14331,Low,0,Low,0,Medium,1,High,2,3.23128,715.549,6.57445,0.0653669,0.199202
81,RL,16,Light Heavy,-0.589371,Low,0,Medium,1,Medium,1,High,2,3.23935,719.784,6.58034,0.05766,0.199202
82,RL,32,Light Heavy,-0.600863,Low,0,High,2,Medium,1,High,2,3.25917,724.128,6.58635,0.0576992,0.199202
83,RL,32,Light Heavy,0.2285,Low,0,High,2,Medium,1,High,2,3.251,722.473,6.58406,0.0577123,0.199202
84,RL,15,Light Heavy,0.612593,Low,0,Low,0,Medium,1,High,2,3.23724,718.055,6.57794,0.0576639,0.199202
85,RL,32,Light Heavy,-0.484085,Low,0,High,2,Medium,1,High,2,3.2477,721.544,6.58278,0.0576977,0.199202
86,RL,32,Light Heavy,0.140667,Low,0,High,2,Medium,1,High,2,3.24296,720.528,6.58137,0.0577838,0.199202
87,RL,15,Light Heavy,0.546408,Low,0,Low,0,Medium,1,High,2,3.22837,716.597,6.57591,0.05767,0.199202
88,RL,15,Light Heavy,0.287771,Low,0,Low,0,Medium,1,High,2,3.21379,714.535,6.57303,0.0572935,0.199202
89,RL,15,Light Heavy,-0.194216,Low,0,Low,0,Medium,1,High,2,3.22535,715.926,6.57497,0.0580965,0.199202
90,RL,32,Light Heavy,-0.879717,Low,0,High,2,Medium,1,High,2,3.25409,722.26,6.58377,0.0578652,0.199202
91,RL,15,Light Heavy,0.723124,Low,0,Low,0,Medium,1,High,2,3.2292,717.049,6.57654,0.0573795,0.199202
92,RL,15,Light Heavy,0.452757,Low,0,Low,0,Medium,1,High,2,3.21584,713.805,6.57201,0.0579106,0.199202
93,RL,32,Light Heavy,-1.04065,Low,0,High,2,Medium,1,High,2,3.25365,721.283,6.58242,0.0579513,0.199202
94,RL,15,Light Heavy,0.935221,Low,0,Low,0,Medium,1,High,2,3.21582,714.56,6.57306,0.0572604,0.199202
95,RL,32,Light Heavy,-1.23,Low,0,High,2,Medium,1,High,2,3.25941,723.415,6.58536,0.0575778,0.199202
96,RL,32,Balanced,0.47245,High,2,High,2,High,2,Low,0,3.24447,720.001,6.58064,0.0574833,0.199042
97,RL,60,Balanced,0.391293,High,2,Low,0,High,2,Low,0,3.23933,717.185,6.57673,0.062768,0.199042
98,RL,77,Balanced,-0.477886,High,2,High,2,High,2,Low,0,3.25526,720.625,6.58151,0.0626335,0.199042
99,RL,60,Balanced,0.601482,High,2,Low,0,High,2,Low,0,3.23282,716.298,6.57549,0.0623338,0.199042
100,RL,60,Balanced,0.165892,High,2,Low,0,High,2,Low,0,3.22883,715.109,6.57383,0.0623945,0.199042
101,RL,77,Balanced,-0.786066,High,2,High,2,High,2,Low,0,3.25234,720.76,6.58169,0.0627157,0.199042
102,RL,60,Balanced,0.410032,High,2,Low,0,High,2,Low,0,3.2336,717.807,6.57759,0.0628141,0.199042
103,RL,60,Balanced,0.199223,High,2,Low,0,High,2,Low,0,3.23149,716.376,6.5756,0.0622531,0.199042
104,RL,76,Balanced,-0.440073,High,2,Medium,1,High,2,Low,0,3.24562,719.54,6.58,0.0625498,0.199042
105,RL,75,Balanced,0.123358,High,2,Low,0,High,2,Low,0,3.24234,718.652,6.57877,0.0624921,0.199042
106,RL,60,Balanced,0.290394,High,2,Low,0,High,2,Low,0,3.23441,716.565,6.57586,0.0628618,0.199042
107,RL,77,Balanced,-0.85454,High,2,High,2,High,2,Low,0,3.25829,722.723,6.58441,0.0626112,0.199042
108,RL,77,Balanced,-0.508213,High,2,High,2,High,2,Low,0,3.27861,726.411,6.58949,0.0628318,0.199042
109,RL,77,Balanced,0.809479,High,2,High,2,High,2,Low,0,3.25051,720.546,6.5814,0.062602,0.199042
110,RL,75,Balanced,0.374794,High,2,Low,0,High,2,Low,0,3.24431,717.847,6.57765,0.06303,0.199042
111,RL,60,Balanced,0.575924,High,2,Low,0,High,2,Low,0,3.22141,713.719,6.57189,0.0627857,0.199042
112,RL,77,Balanced,-0.926208,High,2,High,2,High,2,Medium,1,3.25036,720.37,6.58115,0.0625221,0.198883
113,RL,77,Balanced,-0.502968,High,2,High,2,High,2,Medium,1,3.2633,724.007,6.58618,0.0627234,0.198883
114,RL,77,Balanced,0.39258,High,2,High,2,High,2,Medium,1,3.24874,721.166,6.58226,0.0626612,0.198883
115,RL,60,Balanced,0.510311,High,2,Low,0,High,2,Medium,1,3.23868,717.49,6.57715,0.0628057,0.198883
116,RL,77,Balanced,-0.883675,High,2,High,2,High,2,Medium,1,3.26227,723.868,6.58599,0.062645,0.198883
117,RL,60,Balanced,0.94142,High,2,Low,0,High,2,Medium,1,3.2368,717.075,6.57657,0.0627872,0.198883
118,RL,77,Balanced,-0.683594,High,2,High,2,High,2,Medium,1,3.25786,722.001,6.58341,0.0626089,0.198883
119,RL,60,Balanced,1.26791,High,2,Low,0,High,2,Medium,1,3.21671,712.892,6.57073,0.0625536,0.198883
120,RL,77,Balanced,-1.35894,High,2,High,2,High,2,Medium,1,3.25558,722.659,6.58432,0.0627227,0.198883
121,RL,77,Balanced,-0.401592,High,2,High,2,High,2,Medium,1,3.27563,725.571,6.58834,0.0631161,0.198883
122,RL,60,Balanced,0.971937,High,2,Low,0,High,2,Medium,1,3.23742,718.544,6.57862,0.062267,0.198883
123,RL,77,Balanced,-0.832653,High,2,High,2,High,2,Medium,1,3.26661,724.56,6.58694,0.062967,0.198883
124,RL,60,Balanced,0.84939,High,2,Low,0,High,2,Medium,1,3.23883,718.424,6.57845,0.0628118,0.198883
125,RL,60,Balanced,0.27771,High,2,Low,0,High,2,Medium,1,3.23367,716.428,6.57567,0.0628226,0.198883
126,RL,75,Balanced,-0.265169,High,2,Low,0,High,2,Medium,1,3.24111,718.333,6.57832,0.0625413,0.198883
127,RL,77,Balanced,-0.276041,High,2,High,2,High,2,Medium,1,3.24939,720.322,6.58109,0.0627434,0.198883
128,RL,60,BSDF Heavy,0.180674,Low,0,Low,0,Medium,1,Medium,1,3.23944,719.02,6.57928,0.0626158,0.198724
129,RL,120,BSDF Heavy,0.0780106,Low,0,Low,0,Medium,1,Medium,1,3.24559,718.458,6.5785,0.0658557,0.198724
130,RL,121,BSDF Heavy,-0.200081,Low,0,Medium,1,Medium,1,Medium,1,3.24835,719.899,6.5805,0.0661331,0.198724
131,RL,120,BSDF Heavy,0.349569,Low,0,Low,0,Medium,1,Medium,1,3.24095,717.383,6.577,0.0657773,0.198724
132,RL,121,BSDF Heavy,-0.280666,Low,0,Medium,1,Medium,1,Medium,1,3.25016,719.403,6.57981,0.0660432,0.198724
133,RL,122,BSDF Heavy,-0.248909,Low,0,High,2,Medium,1,Medium,1,3.2546,721.198,6.5823,0.0657519,0.198724
134,RL,122,BSDF Heavy,0.0267506,Low,0,High,2,Medium,1,Medium,1,3.25745,721.005,6.58203,0.0658933,0.198724
135,RL,122,BSDF Heavy,-0.0981331,Low,0,High,2,Medium,1,Medium,1,3.258,721.714,6.58301,0.0658334,0.198724
136,RL,120,BSDF Heavy,0.51899,Low,0,Low,0,Medium,1,Medium,1,3.24458,717.973,6.57782,0.0656374,0.198724
137,RL,105,BSDF Heavy,0.462437,Low,0,Low,0,Medium,1,Medium,1,3.22952,714.656,6.5732,0.0658903,0.198724
138,RL,120,BSDF Heavy,-0.31004,Low,0,Low,0,Medium,1,Medium,1,3.24069,716.878,6.5763,0.0658526,0.198724
139,RL,122,BSDF Heavy,-0.908518,Low,0,High,2,Medium,1,Medium,1,3.26411,723.429,6.58538,0.0657051,0.198724
140,RL,105,BSDF Heavy,1.01013,Low,0,Low,0,Medium,1,Medium,1,3.238,716.149,6.57528,0.0660709,0.198724
141,RL,105,BSDF Heavy,-0.115919,Low,0,Low,0,Medium,1,Medium,1,3.23748,716.981,6.57644,0.0658887,0.198724
142,RL,122,BSDF Heavy,-0.97332,Low,0,High,2,Medium,1,Medium,1,3.26894,724.003,6.58618,0.0657896,0.198724
143,RL,120,BSDF Heavy,0.861979,Low,0,Low,0,Medium,1,Medium,1,3.24298,717.78,6.57756,0.0656713,0.198724
144,RL,121,Balanced,-0.231981,Medium,1,Medium,1,High,2,High,2,3.25468,719.45,6.57988,0.0659702,0.198565
145,RL,77,Balanced,-0.402737,Medium,1,High,2,High,2,High,2,3.26185,722.357,6.5839,0.0630485,0.198565
146,RL,77,Balanced,0.286436,Medium,1,High,2,High,2,High,2,3.24764,720.288,6.58104,0.0626965,0.198565
147,RL,60,Balanced,0.416374,Medium,1,Low,0,High,2,High,2,3.23472,717.291,6.57687,0.0625943,0.198565
148,RL,77,Balanced,-0.635672,Medium,1,High,2,High,2,High,2,3.25596,721.871,6.58323,0.0628725,0.198565
149,RL,77,Balanced,0.122833,Medium,1,High,2,High,2,High,2,3.25296,720.984,6.582,0.0626896,0.198565
150,RL,77,Balanced,-0.188828,Medium,1,High,2,High,2,High,2,3.25878,722.349,6.58389,0.0627065,0.198565
151,RL,77,Balanced,-0.199175,Medium,1,High,2,High,2,High,2,3.26918,723.791,6.58588,0.0631876,0.198565
152,RL,77,Balanced,-0.291681,Medium,1,High,2,High,2,High,2,3.27378,725.908,6.5888,0.0627403,0.198565
153,RL,60,Balanced,1.28288,Medium,1,Low,0,High,2,High,2,3.2335,716.642,6.57597,0.0624837,0.198565
154,RL,77,Balanced,-0.782537,Medium,1,High,2,High,2,High,2,3.25666,722.28,6.5838,0.0624176,0.198565
155,RL,77,Balanced,-0.155401,Medium,1,High,2,High,2,High,2,3.26501,723.405,6.58535,0.0630454,0.198565
156,RL,77,Balanced,-0.491953,Medium,1,High,2,High,2,High,2,3.27855,726.977,6.59027,0.0625482,0.198565
157,RL,60,Balanced,1.29447,Medium,1,Low,0,High,2,High,2,3.23841,717.615,6.57733,0.0626965,0.198565
158,RL,77,Balanced,-1.18346,Medium,1,High,2,High,2,High,2,3.27379,726.17,6.58916,0.0627588,0.198565
159,RL,77,Balanced,0.456095,Medium,1,High,2,High,2,High,2,3.26046,722.861,6.5846,0.062602,0.198565
160,RL,76,BSDF Heavy,0.436831,Medium,1,Medium,1,High,2,Medium,1,3.24719,719.705,6.58023,0.0623361,0.198406
161,RL,120,BSDF Heavy,0.134039,Medium,1,Low,0,High,2,Medium,1,3.2429,718.74,6.57889,0.0658219,0.198406
162,RL,120,BSDF Heavy,0.00357628,Medium,1,Low,0,High,2,Medium,1,3.24605,718.715,6.57885,0.0655798,0.198406
163,RL,122,BSDF Heavy,-0.63591,Medium,1,High,2,High,2,Medium,1,3.26644,723.306,6.58521,0.0659494,0.198406
164,RL,122,BSDF Heavy,-0.124645,Medium,1,High,2,High,2,Medium,1,3.27401,724.209,6.58646,0.0665304,0.198406
165,RL,105,BSDF Heavy,1.04671,Medium,1,Low,0,High,2,Medium,1,3.23405,716.658,6.57599,0.0655952,0.198406
166,RL,122,BSDF Heavy,-1.00198,Medium,1,High,2,High,2,Medium,1,3.26593,723.885,6.58601,0.0656928,0.198406
167,RL,105,BSDF Heavy,0.869036,Medium,1,Low,0,High,2,Medium,1,3.23576,717.613,6.57732,0.0654407,0.198406
168,RL,122,BSDF Heavy,-1.1682,Medium,1,High,2,High,2,Medium,1,3.27439,726.057,6.589,0.0658772,0.198406
169,RL,122,BSDF Heavy,0.820398,Medium,1,High,2,High,2,Medium,1,3.24882,720.116,6.5808,0.0657212,0.198406
170,RL,122,BSDF Heavy,-0.110292,Medium,1,High,2,High,2,Medium,1,3.25523,720.912,6.5819,0.0657589,0.198406
171,RL,105,BSDF Heavy,0.891018,Medium,1,Low,0,High,2,Medium,1,3.22709,714.508,6.57299,0.0659533,0.198406
172,RL,122,BSDF Heavy,-1.41482,Medium,1,High,2,High,2,Medium,1,3.26913,724.703,6.58714,0.0658311,0.198406
173,RL,121,BSDF Heavy,0.725269,Medium,1,Medium,1,High,2,Medium,1,3.24821,719.459,6.57989,0.065815,0.198406
174,RL,122,BSDF Heavy,-0.681353,Medium,1,High,2,High,2,Medium,1,3.2732,724.385,6.5867,0.0660601,0.198406
175,RL,122,BSDF Heavy,0.159979,Medium,1,High,2,High,2,Medium,1,3.26548,723.225,6.5851,0.0657773,0.198406
176,RL,121,Light Heavy,0.550985,Medium,1,Medium,1,High,2,High,2,3.24654,719.246,6.57959,0.0661123,0.198248
177,RL,15,Light Heavy,0.331831,Medium,1,Low,0,High,2,High,2,3.22795,716.86,6.57627,0.0573818,0.198248
178,RL,15,Light Heavy,-0.260305,Medium,1,Low,0,High,2,High,2,3.23651,718.731,6.57888,0.05765,0.198248
179,RL,15,Light Heavy,0.051403,Medium,1,Low,0,High,2,High,2,3.23515,718.361,6.57836,0.0576531,0.198248
180,RL,15,Light Heavy,-0.0652313,Medium,1,Low,0,High,2,High,2,3.23394,718.831,6.57902,0.0577922,0.198248
181,RL,15,Light Heavy,0.821829,Medium,1,Low,0,High,2,High,2,3.21396,712.939,6.5708,0.0575793,0.198248
182,RL,15,Light Heavy,-0.619411,Medium,1,Low,0,High,2,High,2,3.23,717.375,6.57699,0.0577661,0.198248
183,RL,32,Light Heavy,-1.32298,Medium,1,High,2,High,2,High,2,3.27197,726.942,6.59022,0.0578998,0.198248
184,RL,32,Light Heavy,0.247097,Medium,1,High,2,High,2,High,2,3.26631,725.146,6.58775,0.057813,0.198248
185,RL,32,Light Heavy,0.575781,Medium,1,High,2,High,2,High,2,3.24586,720.977,6.58199,0.0573803,0.198248
186,RL,16,Light Heavy,0.216627,Medium,1,Medium,1,High,2,High,2,3.23785,719.414,6.57983,0.0577453,0.198248
187,RL,17,Light Heavy,-0.126314,Medium,1,High,2,High,2,High,2,3.23996,720.325,6.58109,0.0578521,0.198248
188,RL,15,Light Heavy,0.340462,Medium,1,Low,0,High,2,High,2,3.23161,717.873,6.57768,0.057567,0.198248
189,RL,15,Light Heavy,-0.0186443,Medium,1,Low,0,High,2,High,2,3.2349,718.007,6.57787,0.0573918,0.198248
190,RL,31,Light Heavy,-0.253201,Medium,1,Medium,1,High,2,High,2,3.24493,719.83,6.5804,0.0577561,0.198248
191,RL,30,Light Heavy,0.135422,Medium,1,Low,0,High,2,High,2,3.24134,718.854,6.57905,0.0577169,0.198248
192,RL,30,Balanced,-0.0298023,Low,0,Low,0,High,2,Low,0,3.24145,719.069,6.57935,0.0578783,0.198089
193,RL,75,Balanced,0.164223,Low,0,Low,0,High,2,Low,0,3.24052,717.888,6.5777,0.0628095,0.198089
194,RL,77,Balanced,-0.416136,Low,0,High,2,High,2,Low,0,3.25251,720.885,6.58187,0.0627296,0.198089
195,RL,77,Balanced,-0.673151,Low,0,High,2,High,2,Low,0,3.26653,725.761,6.5886,0.0626328,0.198089
196,RL,77,Balanced,0.33288,Low,0,High,2,High,2,Low,0,3.2659,723.346,6.58527,0.0628126,0.198089
197,RL,60,Balanced,0.768995,Low,0,Low,0,High,2,Low,0,3.23424,717.797,6.57758,0.0623769,0.198089
198,RL,77,Balanced,-0.872421,Low,0,High,2,High,2,Low,0,3.26814,724.096,6.5863,0.0623423,0.198089
199,RL,77,Balanced,-0.0714779,Low,0,High,2,High,2,Low,0,3.2701,724.614,6.58702,0.0628641,0.198089
200,RL,77,Balanced,0.0695229,Low,0,High,2,High,2,Low,0,3.26305,724.11,6.58632,0.0623077,0.198089
201,RL,77,Balanced,0.373983,Low,0,High,2,High,2,Low,0,3.25511,721.403,6.58258,0.062914,0.198089
202,RL,76,Balanced,0.238705,Low,0,Medium,1,High,2,Low,0,3.2458,719.681,6.5802,0.062645,0.198089
203,RL,75,Balanced,0.249004,Low,0,Low,0,High,2,Low,0,3.24321,717.888,6.57771,0.0630462,0.198089
204,RL,77,Balanced,-0.367403,Low,0,High,2,High,2,Low,0,3.24945,720.534,6.58138,0.0629724,0.198089
205,RL,60,Balanced,0.558186,Low,0,Low,0,High,2,Low,0,3.23304,716.518,6.5758,0.0623922,0.198089
206,RL,77,Balanced,-1.04232,Low,0,High,2,High,2,Low,0,3.26505,724.036,6.58622,0.0628641,0.198089
207,RL,77,Balanced,0.428486,Low,0,High,2,High,2,Low,0,3.25062,720.936,6.58194,0.0627035,0.198089
208,RL,75,BSDF Heavy,0.312281,Low,0,Low,0,High,2,Medium,1,3.24192,718.685,6.57881,0.062456,0.197931
209,RL,122,BSDF Heavy,-0.663042,Low,0,High,2,High,2,Medium,1,3.2718,723.473,6.58544,0.066203,0.197931
210,RL,122,BSDF Heavy,0.49324,Low,0,High,2,High,2,Medium,1,3.25161,719.908,6.58051,0.0657535,0.197931
211,RL,121,BSDF Heavy,0.0637054,Low,0,Medium,1,High,2,Medium,1,3.25129,719.449,6.57987,0.0659164,0.197931
212,RL,105,BSDF Heavy,0.499868,Low,0,Low,0,High,2,Medium,1,3.23741,715.857,6.57488,0.065692,0.197931
213,RL,105,BSDF Heavy,-0.222158,Low,0,Low,0,High,2,Medium,1,3.23887,717.451,6.5771,0.0657765,0.197931
214,RL,105,BSDF Heavy,0.347757,Low,0,Low,0,High,2,Medium,1,3.22995,714.957,6.57362,0.0653838,0.197931
215,RL,105,BSDF Heavy,0.084877,Low,0,Low,0,High,2,Medium,1,3.2262,714.349,6.57277,0.0656451,0.197931
216,RL,120,BSDF Heavy,-0.548267,Low,0,Low,0,High,2,Medium,1,3.24066,718.282,6.57825,0.0657865,0.197931
