Iteration,Using RL?,State,Action,Reward,Variance Bucket,Variance Bucket Index,Next Variance Bucket Index,Next Variance Bucket Index,Luminance Bucket,Luminance Bucket Index,Bright Pixel Ratio Bucket,Bright Pixel Ratio Bucket Index,Mean Luminance,Luminance Variance,Log Luminance Variance,Bright Pixel Ratio,Epsilon
91,Baseline,75,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.24132,718.512,6.57857,0.0625344,0.1
92,Baseline,60,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.21203,712.13,6.56966,0.0626343,0.1
93,Baseline,75,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.2449,719.034,6.5793,0.0629386,0.1
94,Baseline,60,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.22874,715.889,6.57492,0.0623861,0.1
95,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.27085,724.953,6.58749,0.0626689,0.1
96,Baseline,60,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.23123,716.437,6.57569,0.0623984,0.1
97,Baseline,60,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.23933,717.185,6.57673,0.062768,0.1
98,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.25526,720.625,6.58151,0.0626335,0.1
99,Baseline,60,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.23282,716.298,6.57549,0.0623338,0.1
100,Baseline,60,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.22883,715.109,6.57383,0.0623945,0.1
101,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.25234,720.76,6.58169,0.0627157,0.1
102,Baseline,60,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.2336,717.807,6.57759,0.0628141,0.1
103,Baseline,60,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.23149,716.376,6.5756,0.0622531,0.1
104,Baseline,76,Balanced,0,Low,0,Medium,1,Low,0,Low,0,3.24562,719.54,6.58,0.0625498,0.1
105,Baseline,75,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.24234,718.652,6.57877,0.0624921,0.1
106,Baseline,60,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.23441,716.565,6.57586,0.0628618,0.1
107,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.25829,722.723,6.58441,0.0626112,0.1
108,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.27861,726.411,6.58949,0.0628318,0.1
109,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.25051,720.546,6.5814,0.062602,0.1
110,Baseline,75,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.24431,717.847,6.57765,0.06303,0.1
111,Baseline,60,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.22141,713.719,6.57189,0.0627857,0.1
112,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.25036,720.37,6.58115,0.0625221,0.1
113,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.2633,724.007,6.58618,0.0627234,0.1
114,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.24874,721.166,6.58226,0.0626612,0.1
115,Baseline,60,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.23868,717.49,6.57715,0.0628057,0.1
116,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.26227,723.868,6.58599,0.062645,0.1
117,Baseline,60,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.2368,717.075,6.57657,0.0627872,0.1
118,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.25786,722.001,6.58341,0.0626089,0.1
119,Baseline,60,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.21671,712.892,6.57073,0.0625536,0.1
120,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.25558,722.659,6.58432,0.0627227,0.1
121,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.27563,725.571,6.58834,0.0631161,0.1
122,Baseline,60,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.23742,718.544,6.57862,0.062267,0.1
123,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.26661,724.56,6.58694,0.062967,0.1
124,Baseline,60,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.23883,718.424,6.57845,0.0628118,0.1
125,Baseline,60,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.23367,716.428,6.57567,0.0628226,0.1
126,Baseline,75,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.24111,718.333,6.57832,0.0625413,0.1
127,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.24939,720.322,6.58109,0.0627434,0.1
128,Baseline,60,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.23944,719.02,6.57928,0.0626158,0.1
129,Baseline,75,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.24094,718.602,6.5787,0.0624207,0.1
130,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.24991,721.9,6.58327,0.0623131,0.1
131,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.26292,724.243,6.58651,0.0627403,0.1
132,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.26142,723.28,6.58518,0.0629893,0.1
133,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.25602,722.102,6.58355,0.0627142,0.1
134,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.25765,722.081,6.58352,0.0628817,0.1
135,Baseline,76,Balanced,0,Low,0,Medium,1,Low,0,Low,0,3.24544,719.86,6.58045,0.0626819,0.1
136,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.24772,720.195,6.58091,0.0626858,0.1
137,Baseline,60,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.23706,717.243,6.57681,0.0628226,0.1
138,Baseline,76,Balanced,0,Low,0,Medium,1,Low,0,Low,0,3.2477,719.57,6.58004,0.0630308,0.1
139,Baseline,76,Balanced,0,Low,0,Medium,1,Low,0,Low,0,3.24378,719.485,6.57992,0.0624583,0.1
140,Baseline,60,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.23369,716.307,6.5755,0.0626758,0.1
141,Baseline,60,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.22488,715.324,6.57413,0.0626896,0.1
142,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.25181,720.518,6.58136,0.0629209,0.1
143,Baseline,60,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.23613,716.469,6.57573,0.0625344,0.1
144,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.24918,720.036,6.58069,0.0628425,0.1
145,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.26185,722.357,6.5839,0.0630485,0.1
146,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.24764,720.288,6.58104,0.0626965,0.1
147,Baseline,60,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.23472,717.291,6.57687,0.0625943,0.1
148,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.25596,721.871,6.58323,0.0628725,0.1
149,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.25296,720.984,6.582,0.0626896,0.1
150,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.25878,722.349,6.58389,0.0627065,0.1
151,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.26918,723.791,6.58588,0.0631876,0.1
152,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.27378,725.908,6.5888,0.0627403,0.1
153,Baseline,60,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.2335,716.642,6.57597,0.0624837,0.1
154,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.25666,722.28,6.5838,0.0624176,0.1
155,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.26501,723.405,6.58535,0.0630454,0.1
156,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.27855,726.977,6.59027,0.0625482,0.1
157,Baseline,60,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.23841,717.615,6.57733,0.0626965,0.1
158,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.27379,726.17,6.58916,0.0627588,0.1
159,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.26046,722.861,6.5846,0.062602,0.1
160,Baseline,76,Balanced,0,Low,0,Medium,1,Low,0,Low,0,3.24719,719.705,6.58023,0.0623361,0.1
161,Baseline,60,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.22703,715.423,6.57427,0.0625882,0.1
162,Baseline,60,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.23208,717.489,6.57715,0.0622224,0.1
163,Baseline,76,Balanced,0,Low,0,Medium,1,Low,0,Low,0,3.2474,719.585,6.58006,0.0627549,0.1
164,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.25518,721.666,6.58295,0.0629862,0.1
165,Baseline,60,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.23781,718.364,6.57837,0.062496,0.1
166,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.2666,724.704,6.58714,0.0628449,0.1
167,Baseline,60,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.22367,715.799,6.5748,0.0621932,0.1
168,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.27843,727.125,6.59047,0.062818,0.1
169,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.25644,721.915,6.58329,0.0626796,0.1
170,Baseline,76,Balanced,0,Low,0,Medium,1,Low,0,Low,0,3.24472,719.474,6.57991,0.0625859,0.1
171,Baseline,75,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.24119,719.129,6.57943,0.0626158,0.1
172,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.27507,725.242,6.58788,0.0628295,0.1
173,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.25076,721.197,6.5823,0.0625751,0.1
174,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.26481,724.216,6.58647,0.0625152,0.1
175,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.26313,723.728,6.5858,0.0626059,0.1
176,Baseline,60,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.22774,716.03,6.57512,0.0625621,0.1
177,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.25358,721.498,6.58271,0.0624168,0.1
178,Baseline,60,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.23668,717.143,6.57667,0.0625874,0.1
179,Baseline,60,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.23436,716.36,6.57558,0.0628802,0.1
180,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.24975,720.557,6.58141,0.062964,0.1
181,Baseline,76,Balanced,0,Low,0,Medium,1,Low,0,Low,0,3.24631,719.587,6.58007,0.0627303,0.1
182,Baseline,75,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.24264,718.646,6.57876,0.0628156,0.1
183,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.27181,725.864,6.58874,0.062748,0.1
184,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.27555,725.96,6.58887,0.0626066,0.1
185,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.24964,720.351,6.58113,0.0623269,0.1
186,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.2507,722.34,6.58388,0.0627319,0.1
187,Baseline,60,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.21991,714.351,6.57277,0.0627442,0.1
188,Baseline,60,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.23462,717.653,6.57738,0.0623507,0.1
189,Baseline,75,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.24496,718.879,6.57908,0.062466,0.1
190,Baseline,76,Balanced,0,Low,0,Medium,1,Low,0,Low,0,3.24663,719.39,6.57979,0.0629417,0.1
191,Baseline,60,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.23506,716.786,6.57617,0.0629601,0.1
192,Baseline,75,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.24729,718.847,6.57904,0.0627611,0.1
193,Baseline,75,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.24052,717.888,6.5777,0.0628095,0.1
194,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.25251,720.885,6.58187,0.0627296,0.1
195,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.26653,725.761,6.5886,0.0626328,0.1
196,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.2659,723.346,6.58527,0.0628126,0.1
197,Baseline,60,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.23424,717.797,6.57758,0.0623769,0.1
198,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.26814,724.096,6.5863,0.0623423,0.1
199,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.2701,724.614,6.58702,0.0628641,0.1
200,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.26305,724.11,6.58632,0.0623077,0.1
201,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.25511,721.403,6.58258,0.062914,0.1
202,Baseline,76,Balanced,0,Low,0,Medium,1,Low,0,Low,0,3.2458,719.681,6.5802,0.062645,0.1
203,Baseline,75,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.24321,717.888,6.57771,0.0630462,0.1
204,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.24945,720.534,6.58138,0.0629724,0.1
205,Baseline,60,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.23304,716.518,6.5758,0.0623922,0.1
206,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.26505,724.036,6.58622,0.0628641,0.1
207,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.25062,720.936,6.58194,0.0627035,0.1
208,Baseline,75,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.24192,718.685,6.57881,0.062456,0.1
209,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.26493,723.546,6.58555,0.0627257,0.1
210,Baseline,60,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.23048,715.633,6.57456,0.0623584,0.1
211,Baseline,75,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.24231,718.615,6.57872,0.0624099,0.1
212,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.25624,721.069,6.58212,0.0625305,0.1
213,Baseline,60,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.23409,717.958,6.5778,0.0622647,0.1
214,Baseline,60,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.21265,712.282,6.56988,0.0623331,0.1
215,Baseline,76,Balanced,0,Low,0,Medium,1,Low,0,Low,0,3.24695,719.621,6.58011,0.0625682,0.1
216,Baseline,60,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.21919,714.125,6.57246,0.0624383,0.1
217,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.28799,729.461,6.59368,0.0626112,0.1
218,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.24851,720.323,6.58109,0.0628195,0.1
219,Baseline,60,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.23899,717.658,6.57739,0.0625405,0.1
220,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.25349,721.927,6.58331,0.0628887,0.1
221,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.25169,721.568,6.58281,0.062456,0.1
222,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.25771,721.331,6.58248,0.0628218,0.1
223,Baseline,60,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.23189,715.705,6.57466,0.0630008,0.1
224,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.25735,722.204,6.58369,0.0624821,0.1
225,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.27563,726.816,6.59005,0.0628902,0.1
226,Baseline,60,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.23044,716.646,6.57598,0.0624768,0.1
227,Baseline,77,Balanced,0,Low,0,High,2,Low,0,Low,0,3.25479,721.991,6.5834,0.0626758,0.1
228,Baseline,60,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.23456,716.314,6.57551,0.0626996,0.1
229,Baseline,60,Balanced,0,Low,0,Low,0,Low,0,Low,0,3.2232,715.382,6.57421,0.0628256,0.1
