Iteration,Using RL?,State,Action,Reward,Variance Bucket,Variance Bucket Index,Next Variance Bucket Index,Next Variance Bucket Index,Luminance Bucket,Luminance Bucket Index,Bright Pixel Ratio Bucket,Bright Pixel Ratio Bucket Index,Mean Luminance,Luminance Variance,Log Luminance Variance,Bright Pixel Ratio,Epsilon
99,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280277,0.602154,0.471349,0.0281111,0.199042
100,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280281,0.602083,0.471304,0.0281011,0.199042
101,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.28028,0.602031,0.471272,0.0281088,0.199042
102,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280282,0.60198,0.47124,0.028115,0.199042
103,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280276,0.601937,0.471213,0.0280958,0.199042
104,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280272,0.60189,0.471184,0.0280835,0.198963
105,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280277,0.601828,0.471145,0.0280896,0.198963
106,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280278,0.601744,0.471093,0.0280735,0.198963
107,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280276,0.601676,0.471051,0.028075,0.198963
108,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.28029,0.601653,0.471036,0.0281065,0.198963
109,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280287,0.60159,0.470997,0.0280988,0.198963
110,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280279,0.601519,0.470953,0.0280881,0.198963
111,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280288,0.601457,0.470914,0.0280596,0.198963
112,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280289,0.601433,0.470899,0.028042,0.198883
113,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280286,0.601375,0.470863,0.0280297,0.198883
114,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280283,0.601305,0.470819,0.0280535,0.198883
115,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280287,0.601262,0.470792,0.0280543,0.198883
116,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280288,0.601227,0.47077,0.028042,0.198883
117,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280282,0.601173,0.470736,0.0280304,0.198883
118,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.28028,0.601116,0.470701,0.0280204,0.198883
119,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280277,0.601043,0.470655,0.0280174,0.198883
120,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280275,0.601011,0.470635,0.0280097,0.198804
121,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280281,0.600975,0.470613,0.0280012,0.198804
122,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280277,0.600915,0.470576,0.0280005,0.198804
123,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280279,0.600876,0.470551,0.0279889,0.198804
124,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.28028,0.600836,0.470526,0.0279843,0.198804
125,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280276,0.600811,0.470511,0.0279843,0.198804
126,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280273,0.600773,0.470486,0.0279659,0.198804
127,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280272,0.600727,0.470458,0.0279605,0.198804
128,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280276,0.600681,0.470429,0.027952,0.198724
129,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280274,0.600655,0.470413,0.0279559,0.198724
130,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280271,0.600608,0.470384,0.0279728,0.198724
131,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280263,0.600566,0.470357,0.0279666,0.198724
132,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280269,0.600525,0.470332,0.0279536,0.198724
133,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280266,0.600475,0.4703,0.0279313,0.198724
134,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280271,0.600439,0.470278,0.027939,0.198724
135,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280279,0.600419,0.470265,0.0279459,0.198724
136,RL,0,Balanced,0,Low,0,Low,0,Low,0,Low,0,0.280276,0.600391,0.470248,0.0279405,0.198645
137,RL,0,Balanced,0,Low,0,Low,0,Low,0,Low,0,0.280275,0.600364,0.470231,0.0279259,0.198645
138,RL,0,Balanced,0,Low,0,Low,0,Low,0,Low,0,0.280277,0.600328,0.470209,0.0279267,0.198645
139,RL,0,Balanced,0,Low,0,Low,0,Low,0,Low,0,0.280276,0.600293,0.470187,0.0279013,0.198645
140,RL,0,Balanced,0,Low,0,Low,0,Low,0,Low,0,0.280277,0.600275,0.470175,0.0279013,0.198645
141,RL,0,Balanced,0,Low,0,Low,0,Low,0,Low,0,0.280273,0.600247,0.470158,0.0279036,0.198645
142,RL,0,Balanced,0,Low,0,Low,0,Low,0,Low,0,0.280272,0.600213,0.470136,0.0278975,0.198645
143,RL,0,Balanced,0,Low,0,Low,0,Low,0,Low,0,0.280272,0.600176,0.470114,0.0279129,0.198645
144,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280273,0.600151,0.470098,0.0278967,0.198565
145,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280276,0.600114,0.470075,0.0278906,0.198565
146,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280275,0.600082,0.470055,0.0278883,0.198565
147,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280273,0.60006,0.470041,0.0278752,0.198565
148,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280277,0.600037,0.470027,0.0278767,0.198565
149,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280281,0.600015,0.470013,0.0278729,0.198565
150,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280279,0.599984,0.469994,0.0278852,0.198565
151,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280278,0.599958,0.469977,0.0278683,0.198565
152,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280275,0.599924,0.469956,0.0278691,0.198486
153,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280282,0.599894,0.469937,0.0278568,0.198486
154,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280285,0.599867,0.46992,0.0278399,0.198486
155,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280286,0.599845,0.469907,0.0278283,0.198486
156,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280286,0.599818,0.46989,0.0278253,0.198486
157,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.28029,0.599794,0.469875,0.0278214,0.198486
158,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.28029,0.599774,0.469862,0.0278229,0.198486
159,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280293,0.599755,0.469851,0.027816,0.198486
160,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280285,0.599712,0.469824,0.0278068,0.198406
161,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280285,0.599689,0.469809,0.0278168,0.198406
162,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280279,0.599653,0.469786,0.0278091,0.198406
163,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280276,0.59962,0.469766,0.027816,0.198406
164,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280279,0.599594,0.46975,0.0278383,0.198406
165,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280274,0.599568,0.469734,0.0278206,0.198406
166,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280273,0.599561,0.469729,0.0278245,0.198406
167,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280279,0.599541,0.469717,0.0278199,0.198406
168,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.28028,0.599532,0.469711,0.0278153,0.198327
169,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280279,0.599498,0.46969,0.0278145,0.198327
170,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280276,0.599477,0.469676,0.0277991,0.198327
171,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280275,0.599452,0.469661,0.027793,0.198327
172,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280272,0.599432,0.469649,0.0277999,0.198327
173,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280272,0.599416,0.469638,0.0277845,0.198327
174,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280275,0.599386,0.46962,0.0277791,0.198327
175,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280276,0.599362,0.469605,0.0277853,0.198327
176,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280279,0.599338,0.46959,0.027773,0.198248
177,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280281,0.599308,0.469571,0.0277776,0.198248
178,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280284,0.599294,0.469562,0.0277692,0.198248
179,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280279,0.599269,0.469547,0.0277553,0.198248
180,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280285,0.599265,0.469544,0.0277584,0.198248
181,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280287,0.599244,0.469531,0.0277569,0.198248
182,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280287,0.599231,0.469523,0.0277522,0.198248
183,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280289,0.599206,0.469507,0.0277446,0.198248
184,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280295,0.5992,0.469503,0.0277346,0.198168
185,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280294,0.599192,0.469498,0.0277446,0.198168
186,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280299,0.599173,0.469486,0.0277423,0.198168
187,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280298,0.599149,0.469472,0.0277361,0.198168
188,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280295,0.599115,0.46945,0.0277369,0.198168
189,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280298,0.599098,0.46944,0.0277307,0.198168
190,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280304,0.599079,0.469428,0.0277369,0.198168
191,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280307,0.599064,0.469418,0.02773,0.198168
192,RL,0,Light Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280298,0.599036,0.469401,0.0277261,0.198089
193,RL,0,Light Heavy,0,Low,0,Low,0,Low,0,Low,0,0.2803,0.599012,0.469386,0.0277077,0.198089
194,RL,0,Light Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280308,0.599012,0.469386,0.0277169,0.198089
195,RL,0,Light Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280313,0.599003,0.46938,0.0277123,0.198089
196,RL,0,Light Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280317,0.598989,0.469371,0.0277108,0.198089
197,RL,0,Light Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280325,0.598983,0.469368,0.0277123,0.198089
198,RL,0,Light Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280327,0.598979,0.469365,0.0276985,0.198089
199,RL,0,Light Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280325,0.598946,0.469345,0.0276969,0.198089
200,RL,0,Light Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280329,0.598936,0.469338,0.0276885,0.19801
201,RL,0,Light Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280325,0.598915,0.469325,0.0276823,0.19801
202,RL,0,Light Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280327,0.598898,0.469315,0.0276769,0.19801
203,RL,0,Light Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280329,0.598877,0.469301,0.0276869,0.19801
204,RL,0,Light Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280334,0.598867,0.469295,0.0276816,0.19801
205,RL,0,Light Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280333,0.59885,0.469285,0.0276792,0.19801
206,RL,0,Light Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280334,0.598844,0.469281,0.0276723,0.19801
207,RL,0,Light Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280334,0.598816,0.469263,0.0276739,0.19801
208,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280326,0.59879,0.469247,0.0276762,0.197931
209,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280329,0.598779,0.46924,0.0276685,0.197931
210,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280332,0.598756,0.469226,0.0276708,0.197931
211,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280338,0.598743,0.469218,0.0276623,0.197931
212,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280339,0.598727,0.469208,0.0276754,0.197931
213,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280339,0.598719,0.469203,0.02769,0.197931
214,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280339,0.598698,0.46919,0.0276808,0.197931
215,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280335,0.598686,0.469182,0.0276769,0.197931
216,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.280333,0.598673,0.469174,0.02767,0.197852
