Iteration,Using RL?,State,Action,Reward,Variance Bucket,Variance Bucket Index,Next Variance Bucket Index,Next Variance Bucket Index,Mean Luminance,Luminance Variance,Log Luminance Variance,Bright Pixel Ratio,Epsilon
72,RL,0,BSDF Heavy,-0.000767231,Low,0,Low,0,3.24993,720.238,6.58097,0.0657112,0.0496413
73,RL,0,BSDF Heavy,-0.0041008,Low,0,Low,0,3.26708,723.202,6.58507,0.0661784,0.0496363
74,RL,0,BSDF Heavy,0.00431442,Low,0,Low,0,3.25479,720.084,6.58076,0.0661485,0.0496314
75,RL,0,BSDF Heavy,-0.00985765,Low,0,Low,0,3.28269,727.227,6.59061,0.0662484,0.0496264
76,RL,0,BSDF Heavy,0.00259066,Low,0,Low,0,3.27155,725.343,6.58802,0.0655406,0.0496214
77,RL,0,BSDF Heavy,0.00307083,Low,0,Low,0,3.26415,723.116,6.58495,0.0658595,0.0496165
78,RL,0,BSDF Heavy,-2.86E-05,Low,0,Low,0,3.26293,723.137,6.58498,0.0657181,0.0496115
79,RL,0,BSDF Heavy,-0.000899315,Low,0,Low,0,3.26848,723.788,6.58588,0.0658526,0.0496066
80,RL,0,BSDF Heavy,0.0114331,Low,0,Low,0,3.23128,715.549,6.57445,0.0653669,0.0496016
81,RL,0,BSDF Heavy,-0.0061059,Low,0,Low,0,3.2551,719.937,6.58055,0.0658273,0.0495966
82,RL,0,BSDF Heavy,0.0022974,Low,0,Low,0,3.24287,718.283,6.57825,0.0657204,0.0495917
83,RL,0,BSDF Heavy,-0.0096097,Low,0,Low,0,3.27562,725.228,6.58786,0.0657358,0.0495867
84,RL,0,BSDF Heavy,0.00848293,Low,0,Low,0,3.25019,719.094,6.57938,0.0657673,0.0495818
85,RL,0,BSDF Heavy,-0.00255871,Low,0,Low,0,3.25564,720.939,6.58194,0.0660263,0.0495768
86,RL,0,BSDF Heavy,0.00127363,Low,0,Low,0,3.2498,720.02,6.58067,0.0657758,0.0495718
87,RL,0,BSDF Heavy,0.00917244,Low,0,Low,0,3.22457,713.437,6.57149,0.0659733,0.0495669
