Iteration,Using RL?,State,Action,Reward,Variance Bucket,Variance Bucket Index,Next Variance Bucket Index,Next Variance Bucket Index,Mean Luminance,Luminance Variance,Log Luminance Variance,Bright Pixel Ratio,Epsilon
57,RL,0,Balanced,0.000535488,Low,0,Low,0,3.23187,715.358,6.57418,0.0626413,0.0497158
58,RL,0,Balanced,0.00578356,Low,0,Low,0,3.21322,711.227,6.5684,0.0625449,0.0497108
59,RL,0,Balanced,-0.00218487,Low,0,Low,0,3.22245,712.785,6.57058,0.0627956,0.0497059
60,RL,0,Balanced,-0.00175095,Low,0,Low,0,3.22455,714.036,6.57233,0.0625439,0.0497009
61,RL,0,Balanced,0.00633907,Low,0,Low,0,3.20365,709.518,6.56599,0.0624894,0.0496959
62,RL,0,Balanced,-0.00802183,Low,0,Low,0,3.22876,715.24,6.57402,0.0624523,0.049691
63,RL,0,Balanced,0.00708246,Low,0,Low,0,3.21104,710.185,6.56693,0.062989,0.049686
64,RL,0,Balanced,-0.00661373,Low,0,Low,0,3.2254,714.905,6.57355,0.0623799,0.049681
65,RL,0,Balanced,-0.00532103,Low,0,Low,0,3.24516,718.724,6.57887,0.0626104,0.0496761
66,RL,0,Balanced,0.00835943,Low,0,Low,0,3.2152,712.733,6.57051,0.0623712,0.0496711
67,RL,0,Balanced,-0.00818491,Low,0,Low,0,3.24789,718.598,6.57869,0.0628757,0.0496661
68,RL,0,Balanced,0.0101724,Low,0,Low,0,3.21029,711.315,6.56852,0.0623886,0.0496612
69,RL,0,Balanced,-0.00831604,Low,0,Low,0,3.23556,717.264,6.57684,0.0624508,0.0496562
70,RL,0,Balanced,0.00647688,Low,0,Low,0,3.21366,712.627,6.57036,0.0625227,0.0496512
71,RL,0,Balanced,-0.00912476,Low,0,Low,0,3.24886,719.168,6.57948,0.0628979,0.0496463
72,RL,0,Balanced,0.00280952,Low,0,Low,0,3.23656,717.148,6.57668,0.0626818,0.0496413
73,RL,0,Balanced,-0.00256634,Low,0,Low,0,3.24465,718.993,6.57924,0.0626553,0.0496363
74,RL,0,BSDF Heavy,-0.00130081,Low,0,Low,0,3.24682,719.93,6.58054,0.0628318,0.0496314
75,RL,0,BSDF Heavy,0.000533104,Low,0,Low,0,3.25417,719.546,6.58001,0.0661839,0.0496264
76,RL,0,BSDF Heavy,0.00150537,Low,0,Low,0,3.24468,718.462,6.5785,0.0659664,0.0496214
77,RL,0,BSDF Heavy,0.00699997,Low,0,Low,0,3.22591,713.443,6.5715,0.0657904,0.0496165
78,RL,0,BSDF Heavy,-0.00672483,Low,0,Low,0,3.24801,718.264,6.57823,0.0657113,0.0496115
79,RL,0,BSDF Heavy,0.00455236,Low,0,Low,0,3.23349,714.998,6.57368,0.0658608,0.0496066
80,RL,0,BSDF Heavy,0.00251961,Low,0,Low,0,3.22333,713.196,6.57116,0.0656438,0.0496016
81,RL,0,BSDF Heavy,-0.00234318,Low,0,Low,0,3.23145,714.871,6.5735,0.0660127,0.0495966
82,RL,0,BSDF Heavy,0.000492096,Low,0,Low,0,3.23384,714.519,6.57301,0.06576,0.0495917
83,RL,0,BSDF Heavy,-0.00215626,Low,0,Low,0,3.23823,716.064,6.57516,0.0657759,0.0495867
84,RL,0,BSDF Heavy,0.00241089,Low,0,Low,0,3.23016,714.337,6.57275,0.0658261,0.0495818
85,RL,0,BSDF Heavy,-0.00165415,Low,0,Low,0,3.23406,715.521,6.57441,0.0658521,0.0495768
86,RL,0,BSDF Heavy,0.00284481,Low,0,Low,0,3.2254,713.486,6.57156,0.0655859,0.0495718
87,RL,0,BSDF Heavy,-0.00137568,Low,0,Low,0,3.2319,714.469,6.57294,0.0658025,0.0495669
88,RL,0,Balanced,-9.87053e-05,Low,0,Low,0,3.22926,714.54,6.57304,0.0657485,0.0495619
89,RL,0,BSDF Heavy,0.000274181,Low,0,Low,0,3.22641,714.344,6.57276,0.0625506,0.049557
90,RL,0,BSDF Heavy,-0.00266504,Low,0,Low,0,3.23613,716.252,6.57543,0.0657436,0.049552
91,RL,0,Light Heavy,0.00106096,Low,0,Low,0,3.23631,715.492,6.57437,0.0661921,0.0495471
92,RL,0,BSDF Heavy,-0.000102997,Low,0,Low,0,3.22515,715.566,6.57447,0.057921,0.0495421
93,RL,0,BSDF Heavy,-0.00363398,Low,0,Low,0,3.24842,718.174,6.5781,0.0656293,0.0495372
94,RL,0,BSDF Heavy,0.0045433,Low,0,Low,0,3.23112,714.914,6.57356,0.0659563,0.0495322
95,RL,0,BSDF Heavy,-0.00220823,Low,0,Low,0,3.23967,716.497,6.57577,0.0658165,0.0495273
96,RL,0,BSDF Heavy,0.00323486,Low,0,Low,0,3.23177,714.18,6.57253,0.0660639,0.0495223
97,RL,0,BSDF Heavy,-0.00224209,Low,0,Low,0,3.23331,715.785,6.57478,0.0659539,0.0495173
98,RL,0,BSDF Heavy,-0.00233507,Low,0,Low,0,3.24567,717.461,6.57711,0.0660021,0.0495124
99,RL,0,BSDF Heavy,0.00294018,Low,0,Low,0,3.23759,715.352,6.57417,0.0656573,0.0495074
100,RL,0,BSDF Heavy,-0.00222588,Low,0,Low,0,3.23662,716.948,6.5764,0.0658227,0.0495025
101,RL,0,BSDF Heavy,-0.000542164,Low,0,Low,0,3.24525,717.337,6.57694,0.0657721,0.0494975
102,RL,0,BSDF Heavy,0.00305462,Low,0,Low,0,3.2342,715.146,6.57388,0.0656563,0.0494926
103,RL,0,BSDF Heavy,0.00162029,Low,0,Low,0,3.22437,713.987,6.57226,0.0657456,0.0494876
104,RL,0,BSDF Heavy,-0.00445938,Low,0,Low,0,3.2414,717.182,6.57672,0.0657055,0.0494827
105,RL,0,BSDF Heavy,0.00354052,Low,0,Low,0,3.22913,714.644,6.57318,0.0658208,0.0494777
106,RL,0,BSDF Heavy,0.0024066,Low,0,Low,0,3.22383,712.924,6.57078,0.0656472,0.0494728
107,RL,0,Balanced,-0.00882578,Low,0,Low,0,3.24905,719.253,6.5796,0.0656318,0.0494679
108,RL,0,Balanced,0.00182819,Low,0,Low,0,3.24185,717.937,6.57777,0.0624402,0.0494629
109,RL,0,BSDF Heavy,-0.00337601,Low,0,Low,0,3.24761,720.368,6.58115,0.0621918,0.049458
110,RL,0,BSDF Heavy,0.00620699,Low,0,Low,0,3.23494,715.905,6.57494,0.065992,0.049453
111,RL,0,BSDF Heavy,0.0089035,Low,0,Low,0,3.20413,709.55,6.56604,0.0656621,0.0494481
112,RL,0,BSDF Heavy,-0.00544977,Low,0,Low,0,3.22594,713.433,6.57149,0.0656636,0.0494431
113,RL,0,BSDF Heavy,0.000771999,Low,0,Low,0,3.22151,712.882,6.57072,0.0656404,0.0494382
114,RL,0,BSDF Heavy,-0.00508499,Low,0,Low,0,3.2378,716.521,6.5758,0.0658801,0.0494332
115,RL,0,BSDF Heavy,0.0010314,Low,0,Low,0,3.235,715.781,6.57477,0.0657157,0.0494283
116,RL,0,BSDF Heavy,-0.00522852,Low,0,Low,0,3.24758,719.539,6.58,0.0657446,0.0494234
117,RL,0,BSDF Heavy,0.0110016,Low,0,Low,0,3.22111,711.655,6.569,0.0658555,0.0494184
118,RL,0,BSDF Heavy,0.00017643,Low,0,Low,0,3.21299,711.53,6.56882,0.065706,0.0494135
119,RL,0,BSDF Heavy,9.34601e-05,Low,0,Low,0,3.21517,711.463,6.56873,0.0656882,0.0494085
120,RL,0,BSDF Heavy,-0.00479794,Low,0,Low,0,3.2332,714.89,6.57353,0.0657378,0.0494036
121,RL,0,BSDF Heavy,-0.00222111,Low,0,Low,0,3.23396,716.481,6.57575,0.0657774,0.0493986
122,RL,0,BSDF Heavy,0.0105429,Low,0,Low,0,3.20775,708.957,6.5652,0.0657002,0.0493937
123,RL,0,BSDF Heavy,-0.0104442,Low,0,Low,0,3.23653,716.411,6.57565,0.0656785,0.0493888
124,RL,0,BSDF Heavy,-0.00365543,Low,0,Low,0,3.24782,719.038,6.5793,0.065733,0.0493838
125,RL,0,BSDF Heavy,0.00272465,Low,0,Low,0,3.23527,717.079,6.57658,0.0655864,0.0493789
