Iteration,Using RL?,State,Action,Reward,Variance Bucket,Variance Bucket Index,Next Variance Bucket Index,Next Variance Bucket Index,Luminance Bucket,Luminance Bucket Index,Bright Pixel Ratio Bucket,Bright Pixel Ratio Bucket Index,Mean Luminance,Luminance Variance,Log Luminance Variance,Bright Pixel Ratio,Epsilon
18,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.795,1689.6,7.43284,0.348445,0.19984
19,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7338,1681.66,7.42813,0.347947,0.19984
20,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7855,1683.93,7.42948,0.348498,0.19984
21,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8131,1690.61,7.43344,0.348631,0.19984
22,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8837,1701.22,7.43969,0.349046,0.19984
23,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.9582,1707.35,7.44328,0.349763,0.19984
24,RL,124,Balanced,0,High,4,High,4,High,2,High,2,14.8772,1697.02,7.43722,0.349136,0.19976
25,RL,124,Balanced,0,High,4,High,4,High,2,High,2,26.5347,2973.21,7.99773,0.441215,0.19976
26,RL,124,Balanced,0,High,4,High,4,High,2,High,2,26.6223,2989.04,8.00304,0.441491,0.19976
27,RL,124,Balanced,0,High,4,High,4,High,2,High,2,26.5988,2980.47,8.00017,0.441688,0.19976
28,RL,124,Balanced,0,High,4,High,4,High,2,High,2,26.6348,2988.19,8.00276,0.441671,0.19976
29,RL,124,Balanced,0,High,4,High,4,High,2,High,2,26.6115,2982.13,8.00073,0.441781,0.19976
30,RL,124,Balanced,0,High,4,High,4,High,2,High,2,26.6815,2993.59,8.00456,0.442064,0.19976
31,RL,124,Balanced,0,High,4,High,4,High,2,High,2,26.6797,2990.4,8.0035,0.442261,0.19976
32,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,26.721,2991.91,8.004,0.442577,0.19968
33,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7591,1685.04,7.43014,0.348131,0.19968
34,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7844,1688.71,7.43231,0.348271,0.19968
35,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.845,1696.18,7.43672,0.34885,0.19968
36,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8465,1695.02,7.43604,0.348843,0.19968
37,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8215,1694,7.43544,0.348578,0.19968
38,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8548,1694.63,7.43581,0.34895,0.19968
39,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7177,1680.27,7.42731,0.347852,0.19968
40,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7345,1682.99,7.42892,0.347872,0.1996
41,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8124,1691.49,7.43396,0.348721,0.1996
42,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.855,1695.83,7.43652,0.348986,0.1996
43,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8484,1696.05,7.43664,0.348797,0.1996
44,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7609,1684.6,7.42988,0.348244,0.1996
45,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8356,1694.47,7.43572,0.348724,0.1996
46,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.9153,1701.05,7.43959,0.349484,0.1996
47,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7456,1683.3,7.4291,0.348007,0.1996
48,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7821,1688.63,7.43226,0.348225,0.199521
49,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7249,1676.84,7.42526,0.34806,0.199521
50,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8334,1692.94,7.43481,0.348845,0.199521
51,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8101,1689.57,7.43282,0.348567,0.199521
52,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8191,1692.32,7.43444,0.348675,0.199521
53,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7795,1688.01,7.4319,0.348279,0.199521
54,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7482,1683.51,7.42923,0.348099,0.199521
55,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8119,1690.83,7.43357,0.348696,0.199521
56,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.749,1681.32,7.42793,0.348173,0.199441
57,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.77,1685.7,7.43053,0.348263,0.199441
58,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8911,1702.93,7.44069,0.349127,0.199441
59,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8007,1690.94,7.43363,0.348428,0.199441
60,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8218,1692.61,7.43462,0.348628,0.199441
61,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8125,1690.57,7.43341,0.348611,0.199441
62,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8253,1690.8,7.43355,0.348838,0.199441
63,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.798,1692.16,7.43435,0.348271,0.199441
64,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7903,1687.87,7.43181,0.348402,0.199361
65,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7472,1684.89,7.43005,0.3481,0.199361
66,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8769,1697.5,7.4375,0.349161,0.199361
67,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8154,1690.22,7.43321,0.348731,0.199361
68,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7967,1685.93,7.43067,0.348717,0.199361
69,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.842,1693.24,7.43499,0.348926,0.199361
70,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7738,1686.13,7.43078,0.348253,0.199361
71,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7704,1685.3,7.43029,0.348299,0.199361
72,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7562,1682.21,7.42846,0.348215,0.199281
73,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.774,1688.65,7.43228,0.34823,0.199281
74,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7949,1689.8,7.43296,0.348463,0.199281
75,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7621,1682.64,7.42872,0.348371,0.199281
76,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7413,1685.6,7.43047,0.3477,0.199281
77,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8416,1695.19,7.43614,0.348739,0.199281
78,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.822,1691.93,7.43422,0.348765,0.199281
79,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8016,1690.1,7.43313,0.348488,0.199281
80,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.733,1680.42,7.42739,0.348122,0.199202
81,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7339,1680.32,7.42733,0.347904,0.199202
82,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.754,1683.74,7.42937,0.348188,0.199202
83,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7049,1677.36,7.42557,0.347769,0.199202
84,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7817,1689.6,7.43284,0.34823,0.199202
85,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8155,1690.56,7.43341,0.348721,0.199202
86,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8052,1689.77,7.43294,0.348448,0.199202
87,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8229,1695.91,7.43657,0.348475,0.199202
88,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8407,1697.14,7.43729,0.348608,0.199122
89,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8106,1692.61,7.43462,0.348423,0.199122
90,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.6927,1675.76,7.42462,0.347745,0.199122
91,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8183,1693.12,7.43492,0.348525,0.199122
92,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7322,1677.13,7.42544,0.348186,0.199122
93,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8098,1693.11,7.43491,0.348491,0.199122
94,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7894,1685.35,7.43032,0.348615,0.199122
95,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.9562,1710.75,7.44527,0.349627,0.199122
96,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8518,1694.95,7.436,0.34891,0.199042
97,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8105,1695.81,7.43651,0.348265,0.199042
98,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7821,1686.9,7.43124,0.348394,0.199042
99,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8242,1692.5,7.43455,0.348822,0.199042
100,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.854,1696.65,7.437,0.348877,0.199042
101,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8145,1692.9,7.43479,0.348546,0.199042
102,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.9428,1709.37,7.44446,0.349557,0.199042
103,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8586,1696.88,7.43713,0.348945,0.199042
104,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8342,1695.51,7.43633,0.348618,0.198963
105,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7936,1690.01,7.43308,0.348415,0.198963
106,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7715,1685.93,7.43067,0.34825,0.198963
107,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7779,1685.36,7.43033,0.348348,0.198963
108,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8174,1696.05,7.43665,0.348362,0.198963
109,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.831,1695.36,7.43624,0.34865,0.198963
110,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8367,1694.33,7.43563,0.348767,0.198963
111,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.774,1687.89,7.43183,0.348235,0.198963
112,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.782,1687.41,7.43154,0.348448,0.198883
113,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8267,1693.28,7.43501,0.348687,0.198883
114,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7447,1682.42,7.42859,0.34811,0.198883
115,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7334,1676.89,7.42529,0.348233,0.198883
116,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7978,1688.01,7.4319,0.348648,0.198883
117,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8434,1695.82,7.43651,0.348829,0.198883
118,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8339,1693.88,7.43537,0.348747,0.198883
119,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8293,1691.53,7.43398,0.34882,0.198883
120,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7724,1685.82,7.4306,0.348343,0.198804
121,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8073,1692.9,7.43479,0.348532,0.198804
122,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.6757,1672.48,7.42266,0.347681,0.198804
123,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7691,1687.25,7.43145,0.348206,0.198804
124,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8546,1696,7.43662,0.348984,0.198804
125,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8143,1690.15,7.43316,0.348685,0.198804
126,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.836,1695.3,7.43621,0.348691,0.198804
127,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8066,1688.31,7.43207,0.34877,0.198804
128,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7843,1687.84,7.4318,0.348453,0.198724
129,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8019,1689.87,7.433,0.348614,0.198724
130,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8854,1701.28,7.43972,0.349092,0.198724
131,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7311,1681.36,7.42795,0.348115,0.198724
132,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.6906,1674.95,7.42414,0.34775,0.198724
133,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7924,1688.02,7.4319,0.348516,0.198724
134,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8176,1690.38,7.4333,0.348793,0.198724
135,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7692,1689.46,7.43276,0.348083,0.198724
136,RL,124,Balanced,0,High,4,High,4,High,2,High,2,14.7419,1680.84,7.42764,0.348152,0.198645
137,RL,124,Balanced,0,High,4,High,4,High,2,High,2,26.6312,2988.54,8.00288,0.441475,0.198645
138,RL,124,Balanced,0,High,4,High,4,High,2,High,2,26.6241,2982.36,8.00081,0.441827,0.198645
139,RL,124,Balanced,0,High,4,High,4,High,2,High,2,26.566,2980.18,8.00008,0.441063,0.198645
140,RL,124,Balanced,0,High,4,High,4,High,2,High,2,26.6573,2987.89,8.00266,0.441913,0.198645
141,RL,124,Balanced,0,High,4,High,4,High,2,High,2,26.6699,2994.73,8.00494,0.441706,0.198645
142,RL,124,Balanced,0,High,4,High,4,High,2,High,2,26.6259,2985.18,8.00175,0.441757,0.198645
143,RL,124,Balanced,0,High,4,High,4,High,2,High,2,26.6451,2989.01,8.00303,0.441658,0.198645
144,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,26.6015,2981.45,8.0005,0.441548,0.198565
145,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7733,1686.79,7.43118,0.348212,0.198565
146,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7423,1681.28,7.4279,0.348196,0.198565
147,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.754,1683.9,7.42946,0.34812,0.198565
148,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.802,1693.53,7.43516,0.348262,0.198565
149,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7683,1682.31,7.42852,0.348548,0.198565
150,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7689,1683.63,7.4293,0.348378,0.198565
151,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7387,1680.56,7.42748,0.347951,0.198565
152,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7872,1688.22,7.43202,0.348408,0.198486
153,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7268,1680.43,7.4274,0.347997,0.198486
154,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8581,1698.49,7.43808,0.348905,0.198486
155,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8175,1689.67,7.43288,0.348789,0.198486
156,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7702,1684.7,7.42994,0.348419,0.198486
157,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7815,1688.42,7.43214,0.348345,0.198486
158,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7637,1684.39,7.42975,0.348305,0.198486
159,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7856,1687.51,7.4316,0.348394,0.198486
160,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7997,1688.22,7.43202,0.348578,0.198406
161,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8536,1698.47,7.43807,0.348788,0.198406
162,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8158,1688.07,7.43193,0.348878,0.198406
163,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7801,1685.3,7.43029,0.348373,0.198406
164,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7149,1679.69,7.42696,0.347884,0.198406
165,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.686,1676.47,7.42504,0.347497,0.198406
166,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8933,1697.71,7.43762,0.349311,0.198406
167,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7763,1686.25,7.43086,0.348322,0.198406
168,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8665,1694.67,7.43583,0.349123,0.198327
169,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8877,1699.27,7.43854,0.349159,0.198327
170,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7245,1680.14,7.42723,0.34789,0.198327
171,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8057,1690.39,7.4333,0.348486,0.198327
172,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7298,1677.77,7.42582,0.348152,0.198327
173,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7823,1687.85,7.43181,0.348423,0.198327
174,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7916,1688.35,7.4321,0.348553,0.198327
175,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8176,1692.19,7.43437,0.348555,0.198327
176,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7624,1689.12,7.43255,0.347864,0.198248
177,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7559,1683.17,7.42903,0.348219,0.198248
178,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7624,1687.25,7.43145,0.34814,0.198248
179,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7051,1674.52,7.42388,0.347984,0.198248
180,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8225,1691.57,7.434,0.348714,0.198248
181,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.818,1693.32,7.43504,0.348613,0.198248
182,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8236,1691.37,7.43389,0.348757,0.198248
183,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.75,1682.53,7.42865,0.34818,0.198248
184,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7967,1688.71,7.43231,0.348514,0.198168
185,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7626,1687.52,7.43161,0.348036,0.198168
186,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8858,1701.98,7.44013,0.349092,0.198168
187,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.727,1676.39,7.42499,0.34813,0.198168
188,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7273,1681.9,7.42827,0.347845,0.198168
189,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8047,1689.31,7.43267,0.348528,0.198168
190,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8861,1702.84,7.44064,0.348917,0.198168
191,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7136,1676.05,7.42479,0.348048,0.198168
192,RL,124,Light Heavy,0,High,4,High,4,High,2,High,2,14.7832,1686.48,7.43099,0.348377,0.198089
193,RL,124,Light Heavy,0,High,4,High,4,High,2,High,2,33.1959,3577.92,8.18282,0.494119,0.198089
194,RL,124,Light Heavy,0,High,4,High,4,High,2,High,2,33.3121,3593.39,8.18713,0.49453,0.198089
195,RL,124,Light Heavy,0,High,4,High,4,High,2,High,2,33.23,3589.39,8.18602,0.493608,0.198089
196,RL,124,Light Heavy,0,High,4,High,4,High,2,High,2,33.2055,3578.28,8.18292,0.494101,0.198089
197,RL,124,Light Heavy,0,High,4,High,4,High,2,High,2,33.2294,3583.12,8.18427,0.494029,0.198089
198,RL,124,Light Heavy,0,High,4,High,4,High,2,High,2,33.0872,3570.42,8.18072,0.493034,0.198089
199,RL,124,Light Heavy,0,High,4,High,4,High,2,High,2,33.1769,3580.64,8.18358,0.493616,0.198089
200,RL,124,Light Heavy,0,High,4,High,4,High,2,High,2,33.1032,3573.48,8.18157,0.493232,0.19801
201,RL,124,Light Heavy,0,High,4,High,4,High,2,High,2,33.1972,3586.15,8.18511,0.493636,0.19801
202,RL,124,Light Heavy,0,High,4,High,4,High,2,High,2,33.1604,3581.58,8.18384,0.493233,0.19801
203,RL,124,Light Heavy,0,High,4,High,4,High,2,High,2,33.1735,3580.62,8.18357,0.493586,0.19801
204,RL,124,Light Heavy,0,High,4,High,4,High,2,High,2,33.2237,3586.37,8.18518,0.493765,0.19801
205,RL,124,Light Heavy,0,High,4,High,4,High,2,High,2,33.1558,3581.04,8.18369,0.493271,0.19801
206,RL,124,Light Heavy,0,High,4,High,4,High,2,High,2,33.1774,3578.52,8.18299,0.493752,0.19801
207,RL,124,Light Heavy,0,High,4,High,4,High,2,High,2,33.2849,3593.01,8.18702,0.494227,0.19801
208,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,33.3,3594.42,8.18742,0.494167,0.197931
209,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7189,1676.39,7.42499,0.348037,0.197931
210,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8032,1689.73,7.43291,0.348515,0.197931
211,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8999,1699.41,7.43862,0.349443,0.197931
212,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8087,1692.48,7.43454,0.348449,0.197931
213,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8303,1694.34,7.43564,0.348655,0.197931
214,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.6892,1674.76,7.42402,0.347744,0.197931
215,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7963,1689.18,7.43259,0.348492,0.197931
216,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8871,1699.92,7.43892,0.349254,0.197852
217,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7341,1679.52,7.42686,0.348036,0.197852
218,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.9066,1704.38,7.44154,0.349274,0.197852
219,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.8485,1694.79,7.4359,0.34892,0.197852
220,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.826,1691.06,7.4337,0.348823,0.197852
221,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7019,1679.35,7.42675,0.347596,0.197852
222,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.752,1683.52,7.42924,0.34809,0.197852
223,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7949,1691.23,7.4338,0.34832,0.197852
224,RL,124,Balanced,0,High,4,High,4,High,2,High,2,14.8661,1699.32,7.43857,0.348937,0.197773
225,RL,124,Balanced,0,High,4,High,4,High,2,High,2,26.5803,2986.62,8.00223,0.440946,0.197773
226,RL,124,Balanced,0,High,4,High,4,High,2,High,2,26.6501,2991.04,8.00371,0.44168,0.197773
227,RL,124,Balanced,0,High,4,High,4,High,2,High,2,26.5195,2973.63,7.99788,0.440749,0.197773
228,RL,124,Balanced,0,High,4,High,4,High,2,High,2,26.6547,2993.89,8.00466,0.441734,0.197773
229,RL,124,Balanced,0,High,4,High,4,High,2,High,2,26.5406,2976.7,7.99891,0.441147,0.197773
230,RL,124,Balanced,0,High,4,High,4,High,2,High,2,26.6925,2992.83,8.00431,0.442159,0.197773
231,RL,124,Balanced,0,High,4,High,4,High,2,High,2,26.6772,2991.91,8.004,0.441907,0.197773
232,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,26.6301,2987.73,8.0026,0.441674,0.197693
233,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7863,1686.14,7.43079,0.348523,0.197693
234,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7728,1684.76,7.42997,0.348475,0.197693
235,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,14.7718,1685.43,7.43037,0.348303,0.197693
