Iteration,Using RL?,State,Action,Reward,Variance Bucket,Variance Bucket Index,Next Variance Bucket Index,Next Variance Bucket Index,Mean Luminance,Luminance Variance,Log Luminance Variance,Bright Pixel Ratio,Epsilon
26,RL,1,Balanced,-0.00365067,Medium,1,Medium,1,21.059,3563.91,8.17889,0.581204,0.0498702
27,RL,1,Balanced,0.000655174,Medium,1,Medium,1,21.0647,3561.57,8.17824,0.582197,0.0498652
28,RL,1,Balanced,0.00294495,Medium,1,Medium,1,21.0206,3551.1,8.17529,0.581887,0.0498602
29,RL,1,Balanced,-0.00113487,Medium,1,Medium,1,21.0242,3555.13,8.17643,0.581295,0.0498552
30,RL,1,Balanced,-4.77E-05,Medium,1,Medium,1,21.023,3555.3,8.17648,0.581301,0.0498502
31,RL,1,Balanced,0.00284004,Medium,1,Medium,1,20.9904,3545.22,8.17364,0.582043,0.0498452
32,RL,1,Balanced,-0.00333786,Medium,1,Medium,1,21.0419,3557.07,8.17697,0.5824,0.0498403
33,RL,1,Balanced,0.000879288,Medium,1,Medium,1,21.0358,3553.94,8.1761,0.582261,0.0498353
34,RL,1,Balanced,-0.00228024,Medium,1,Medium,1,21.061,3562.06,8.17838,0.581561,0.0498303
35,RL,1,Balanced,-0.000347137,Medium,1,Medium,1,21.0712,3563.3,8.17872,0.581481,0.0498253
36,RL,1,Balanced,0.00370598,Medium,1,Medium,1,21.0092,3550.11,8.17502,0.581991,0.0498203
37,RL,1,Balanced,-0.00221825,Medium,1,Medium,1,21.0562,3558,8.17723,0.581587,0.0498153
38,RL,1,Balanced,0.00559139,Medium,1,Medium,1,20.9484,3538.16,8.17164,0.581723,0.0498104
39,RL,1,Balanced,-0.00271797,Medium,1,Medium,1,20.9885,3547.79,8.17436,0.581523,0.0498054
40,RL,1,Balanced,-0.00308323,Medium,1,Medium,1,21.0613,3558.75,8.17744,0.582234,0.0498004
41,RL,1,Balanced,0.000965118,Medium,1,Medium,1,21.0364,3555.31,8.17648,0.581483,0.0497954
42,RL,1,Balanced,-0.00379372,Medium,1,Medium,1,21.1003,3568.83,8.18027,0.581455,0.0497904
43,RL,1,Balanced,0.00604439,Medium,1,Medium,1,20.9842,3547.32,8.17423,0.58181,0.0497855
44,RL,1,Balanced,-0.00196934,Medium,1,Medium,1,21.0248,3554.31,8.1762,0.582079,0.0497805
45,RL,1,Balanced,0.000954628,Medium,1,Medium,1,21.016,3550.92,8.17524,0.581527,0.0497755
46,RL,1,Balanced,-0.00280571,Medium,1,Medium,1,21.059,3560.9,8.17805,0.582353,0.0497705
47,RL,1,Balanced,0.000430107,Medium,1,Medium,1,21.0494,3559.37,8.17762,0.582049,0.0497656
48,RL,1,Balanced,0.000294685,Medium,1,Medium,1,21.056,3558.32,8.17732,0.582139,0.0497606
49,RL,1,Balanced,-0.00307751,Medium,1,Medium,1,21.0952,3569.29,8.1804,0.581175,0.0497556
50,RL,1,Balanced,0.00281715,Medium,1,Medium,1,21.0606,3559.25,8.17758,0.581899,0.0497506
51,RL,1,Balanced,-0.00226116,Medium,1,Medium,1,21.085,3567.31,8.17985,0.582045,0.0497456
52,RL,1,Balanced,0.00428009,Medium,1,Medium,1,21.0156,3552.06,8.17557,0.581805,0.0497407
53,RL,1,Balanced,7.43866e-05,Medium,1,Medium,1,21.0064,3551.8,8.17549,0.581709,0.0497357
54,RL,1,Balanced,-0.00158787,Medium,1,Medium,1,21.0489,3557.44,8.17708,0.581837,0.0497307
55,RL,1,Balanced,0.00238609,Medium,1,Medium,1,21.0076,3548.96,8.17469,0.581762,0.0497258
56,RL,1,Balanced,-0.00259113,Medium,1,Medium,1,21.0526,3558.18,8.17728,0.581904,0.0497208
57,RL,1,Balanced,0.00284576,Medium,1,Medium,1,21.0025,3548.06,8.17444,0.581955,0.0497158
58,RL,1,Balanced,0.00204277,Medium,1,Medium,1,20.9681,3540.82,8.1724,0.581776,0.0497108
59,RL,1,Balanced,-0.00469112,Medium,1,Medium,1,21.0426,3557.47,8.17709,0.582109,0.0497059
60,RL,1,Balanced,0.000231743,Medium,1,Medium,1,21.036,3556.65,8.17686,0.581942,0.0497009
61,RL,1,Balanced,-0.00167274,Medium,1,Medium,1,21.0702,3562.6,8.17853,0.581981,0.0496959
62,RL,1,Balanced,0.00347137,Medium,1,Medium,1,21.015,3550.25,8.17506,0.582124,0.049691
63,RL,1,Balanced,-0.000422478,Medium,1,Medium,1,21.0137,3551.76,8.17548,0.582113,0.049686
64,RL,1,Balanced,-0.00102043,Medium,1,Medium,1,21.0274,3555.38,8.1765,0.581691,0.049681
65,RL,1,Balanced,0.00228119,Medium,1,Medium,1,20.9848,3547.28,8.17422,0.58114,0.0496761
66,RL,1,Balanced,-0.00344372,Medium,1,Medium,1,21.0434,3559.52,8.17766,0.581588,0.0496711
67,RL,1,Balanced,0.00135994,Medium,1,Medium,1,21.0173,3554.68,8.1763,0.581642,0.0496661
68,RL,1,Balanced,-0.000933647,Medium,1,Medium,1,21.0367,3558,8.17724,0.58174,0.0496612
69,RL,1,Balanced,-0.000920296,Medium,1,Medium,1,21.0591,3561.28,8.17816,0.581241,0.0496562
70,RL,1,Balanced,-0.00100803,Medium,1,Medium,1,21.0856,3564.87,8.17916,0.581955,0.0496512
71,RL,1,Balanced,0.000243187,Medium,1,Medium,1,21.0703,3564,8.17892,0.581834,0.0496463
72,RL,1,Balanced,0.00436401,Medium,1,Medium,1,21.0114,3548.48,8.17456,0.58198,0.0496413
73,RL,1,Balanced,-0.00279617,Medium,1,Medium,1,21.062,3558.42,8.17735,0.582033,0.0496363
74,RL,1,Balanced,0.000422478,Medium,1,Medium,1,21.041,3556.92,8.17693,0.581909,0.0496314
75,RL,1,Balanced,-0.00216103,Medium,1,Medium,1,21.0825,3564.61,8.17909,0.58199,0.0496264
76,RL,1,Balanced,0.00375843,Medium,1,Medium,1,21.0102,3551.24,8.17533,0.581344,0.0496214
77,RL,1,Balanced,0.0011549,Medium,1,Medium,1,21.0141,3547.14,8.17418,0.581858,0.0496165
78,RL,1,Balanced,-0.000882149,Medium,1,Medium,1,21.0207,3550.27,8.17506,0.58172,0.0496115
79,RL,1,Balanced,-0.0027895,Medium,1,Medium,1,21.0539,3560.19,8.17785,0.581584,0.0496066
80,RL,1,Balanced,-0.000476837,Medium,1,Medium,1,21.0597,3561.89,8.17833,0.581608,0.0496016
81,RL,1,Balanced,-0.000330925,Medium,1,Medium,1,21.0719,3563.07,8.17866,0.581625,0.0495966
82,RL,1,Balanced,0.00588608,Medium,1,Medium,1,20.9601,3542.15,8.17277,0.581296,0.0495917
83,RL,1,Balanced,-0.00509453,Medium,1,Medium,1,21.0624,3560.25,8.17787,0.582054,0.0495867
84,RL,1,Balanced,-0.000494003,Medium,1,Medium,1,21.0666,3562.01,8.17836,0.58208,0.0495818
85,RL,1,Balanced,0.00381565,Medium,1,Medium,1,21.0092,3548.44,8.17454,0.581446,0.0495768
86,RL,1,Balanced,-0.00149155,Medium,1,Medium,1,21.024,3553.74,8.17604,0.581923,0.0495718
87,RL,1,Balanced,0.00173092,Medium,1,Medium,1,20.9979,3547.59,8.1743,0.581238,0.0495669
88,RL,1,Balanced,0.000683784,Medium,1,Medium,1,20.983,3545.16,8.17362,0.58111,0.0495619
89,RL,1,Balanced,-0.00294304,Medium,1,Medium,1,21.0339,3555.61,8.17656,0.58237,0.049557
90,RL,1,Balanced,0.00145721,Medium,1,Medium,1,21.0026,3550.43,8.17511,0.581361,0.049552
91,RL,1,Light Heavy,-0.00191879,Medium,1,Medium,1,21.0382,3557.26,8.17703,0.582282,0.0495471
92,RL,1,Light Heavy,0.00867271,Medium,1,Medium,1,20.9955,3526.53,8.16835,0.654842,0.0495421
93,RL,1,Light Heavy,0.000478745,Medium,1,Medium,1,20.9832,3524.84,8.16787,0.654992,0.0495372
94,RL,1,Light Heavy,-0.00139713,Medium,1,Medium,1,20.9946,3529.77,8.16927,0.655075,0.0495322
95,RL,1,Light Heavy,-0.00171661,Medium,1,Medium,1,21.0261,3535.84,8.17099,0.654676,0.0495273
96,RL,1,Light Heavy,0.000105858,Medium,1,Medium,1,21.027,3535.46,8.17088,0.655351,0.0495223
97,RL,1,Light Heavy,-0.00207996,Medium,1,Medium,1,21.0585,3542.83,8.17296,0.654882,0.0495173
98,RL,1,Light Heavy,0.00404167,Medium,1,Medium,1,21.0013,3528.53,8.16892,0.655511,0.0495124
99,RL,1,Light Heavy,-0.00178909,Medium,1,Medium,1,21.0317,3534.85,8.17071,0.654909,0.0495074
100,RL,1,Light Heavy,-0.000496864,Medium,1,Medium,1,21.0331,3536.61,8.17121,0.654957,0.0495025
101,RL,1,Light Heavy,0.000150681,Medium,1,Medium,1,21.0283,3536.08,8.17106,0.654973,0.0494975
102,RL,1,Light Heavy,-0.00241852,Medium,1,Medium,1,21.0817,3544.64,8.17347,0.655266,0.0494926
103,RL,1,Light Heavy,0.0035677,Medium,1,Medium,1,21.0107,3532.01,8.16991,0.655392,0.0494876
104,RL,1,Light Heavy,0.00113106,Medium,1,Medium,1,20.9872,3528.02,8.16878,0.654974,0.0494827
105,RL,1,Balanced,-0.00602818,Medium,1,Medium,1,21.0816,3549.36,8.1748,0.655357,0.0494777
106,RL,1,Light Heavy,-0.00318241,Medium,1,Medium,1,21.0553,3560.67,8.17799,0.581944,0.0494728
107,RL,1,Light Heavy,0.00656223,Medium,1,Medium,1,21.0515,3537.38,8.17142,0.654662,0.0494679
108,RL,1,Light Heavy,0.00117302,Medium,1,Medium,1,21.0149,3533.23,8.17025,0.654464,0.0494629
109,RL,1,Light Heavy,-0.00166512,Medium,1,Medium,1,21.0447,3539.12,8.17192,0.654856,0.049458
110,RL,1,Light Heavy,0.00152111,Medium,1,Medium,1,21.0184,3533.74,8.17039,0.655184,0.049453
111,RL,1,Light Heavy,0.00125885,Medium,1,Medium,1,20.9995,3529.29,8.16914,0.654624,0.0494481
112,RL,1,Light Heavy,-0.00149632,Medium,1,Medium,1,21.0284,3534.58,8.17063,0.654919,0.0494431
113,RL,1,Light Heavy,-0.0021944,Medium,1,Medium,1,21.0651,3542.34,8.17283,0.65485,0.0494382
114,RL,1,Light Heavy,0.000766754,Medium,1,Medium,1,21.0473,3539.63,8.17206,0.654976,0.0494332
115,RL,1,Light Heavy,0.00405788,Medium,1,Medium,1,20.9849,3525.29,8.168,0.654617,0.0494283
116,RL,1,Light Heavy,-0.00422573,Medium,1,Medium,1,21.0653,3540.23,8.17223,0.65526,0.0494234
117,RL,1,Light Heavy,0.00368977,Medium,1,Medium,1,20.9766,3527.18,8.16854,0.654978,0.0494184
118,RL,1,Light Heavy,-0.000995636,Medium,1,Medium,1,21.0159,3530.7,8.16953,0.654702,0.0494135
119,RL,1,Light Heavy,0.000394821,Medium,1,Medium,1,20.999,3529.3,8.16914,0.654628,0.0494085
120,RL,1,Light Heavy,-0.00276661,Medium,1,Medium,1,21.0565,3539.08,8.17191,0.654863,0.0494036
121,RL,1,Light Heavy,-0.00026226,Medium,1,Medium,1,21.0503,3540.01,8.17217,0.654975,0.0493986
122,RL,1,Light Heavy,0.00678062,Medium,1,Medium,1,20.9285,3516.08,8.16539,0.654978,0.0493937
123,RL,1,Light Heavy,-0.00495243,Medium,1,Medium,1,21.0067,3533.54,8.17034,0.654889,0.0493888
124,RL,1,Light Heavy,-0.00210381,Medium,1,Medium,1,21.0492,3540.99,8.17244,0.654521,0.0493838
125,RL,1,Light Heavy,0.00312901,Medium,1,Medium,1,21.0058,3529.92,8.16931,0.655135,0.0493789
126,RL,1,Light Heavy,-0.00211716,Medium,1,Medium,1,21.0322,3537.4,8.17143,0.654618,0.049374
127,RL,1,Light Heavy,0.00236702,Medium,1,Medium,1,20.9959,3529.04,8.16906,0.65493,0.049369
128,RL,1,Light Heavy,-0.00446033,Medium,1,Medium,1,21.0707,3544.82,8.17352,0.654852,0.0493641
129,RL,1,Light Heavy,0.00192738,Medium,1,Medium,1,21.0407,3537.99,8.1716,0.654866,0.0493591
130,RL,1,Light Heavy,0.000465393,Medium,1,Medium,1,21.028,3536.35,8.17113,0.654411,0.0493542
131,RL,1,Light Heavy,-0.00212479,Medium,1,Medium,1,21.0719,3543.87,8.17326,0.65509,0.0493493
132,RL,1,Light Heavy,0.00132847,Medium,1,Medium,1,21.0487,3539.16,8.17193,0.655636,0.0493443
133,RL,1,Light Heavy,-0.000736237,Medium,1,Medium,1,21.0596,3541.77,8.17266,0.655205,0.0493394
134,RL,1,Light Heavy,0.000546455,Medium,1,Medium,1,21.049,3539.83,8.17212,0.655216,0.0493345
135,RL,1,Light Heavy,0.00321388,Medium,1,Medium,1,20.9919,3528.47,8.1689,0.654884,0.0493295
136,RL,1,Light Heavy,-0.00316525,Medium,1,Medium,1,21.0408,3539.66,8.17207,0.655101,0.0493246
137,RL,1,Light Heavy,-0.00215816,Medium,1,Medium,1,21.0693,3547.31,8.17423,0.654841,0.0493197
138,RL,1,Light Heavy,0.00270176,Medium,1,Medium,1,21.03,3537.74,8.17153,0.654826,0.0493147
139,RL,1,Light Heavy,-0.000692368,Medium,1,Medium,1,21.036,3540.19,8.17222,0.654527,0.0493098
140,RL,1,Light Heavy,0.00277805,Medium,1,Medium,1,20.9919,3530.37,8.16944,0.654838,0.0493049
141,RL,1,Light Heavy,5.72205e-05,Medium,1,Medium,1,21.0038,3530.16,8.16938,0.654895,0.0492999
142,RL,1,Light Heavy,-0.00185871,Medium,1,Medium,1,21.049,3536.74,8.17124,0.655092,0.049295
143,RL,1,Light Heavy,-0.00158787,Medium,1,Medium,1,21.0513,3542.35,8.17283,0.65482,0.0492901
144,RL,1,Light Heavy,-0.00278854,Medium,1,Medium,1,21.1136,3552.25,8.17562,0.655228,0.0492852
145,RL,1,Light Heavy,0.0015583,Medium,1,Medium,1,21.0902,3546.72,8.17406,0.654746,0.0492802
146,RL,1,Light Heavy,0.00346375,Medium,1,Medium,1,21.0165,3534.45,8.1706,0.655035,0.0492753
147,RL,1,Light Heavy,-0.000799179,Medium,1,Medium,1,21.0286,3537.28,8.1714,0.654539,0.0492704
148,RL,1,Light Heavy,0.00131512,Medium,1,Medium,1,21.0132,3532.63,8.17008,0.654727,0.0492655
149,RL,1,Light Heavy,0.00123596,Medium,1,Medium,1,20.9892,3528.26,8.16884,0.655128,0.0492605
150,RL,1,Light Heavy,-0.00533772,Medium,1,Medium,1,21.0856,3547.15,8.17418,0.654906,0.0492556
151,RL,1,Light Heavy,0.00495815,Medium,1,Medium,1,21.0109,3529.6,8.16922,0.654672,0.0492507
152,RL,1,Light Heavy,-0.00104904,Medium,1,Medium,1,21.0162,3533.31,8.17027,0.654823,0.0492457
153,RL,1,Light Heavy,-0.000888824,Medium,1,Medium,1,21.0378,3536.45,8.17116,0.655289,0.0492408
154,RL,1,Light Heavy,0.00350475,Medium,1,Medium,1,20.9772,3524.07,8.16766,0.655001,0.0492359
155,RL,1,Light Heavy,-0.0039835,Medium,1,Medium,1,21.0404,3538.14,8.17164,0.655064,0.049231
156,RL,1,Light Heavy,-0.00048542,Medium,1,Medium,1,21.0575,3539.86,8.17213,0.655059,0.0492261
157,RL,1,Light Heavy,0.00139141,Medium,1,Medium,1,21.0262,3534.94,8.17073,0.655104,0.0492211
158,RL,1,Light Heavy,0.00280285,Medium,1,Medium,1,20.9747,3525.04,8.16793,0.654886,0.0492162
159,RL,1,Light Heavy,-0.00413609,Medium,1,Medium,1,21.0436,3539.66,8.17207,0.655074,0.0492113
160,RL,1,Light Heavy,-0.00197315,Medium,1,Medium,1,21.0869,3546.65,8.17404,0.6554,0.0492064
161,RL,1,Light Heavy,0.00495052,Medium,1,Medium,1,20.9999,3529.13,8.16909,0.65499,0.0492014
162,RL,1,Light Heavy,-0.00325966,Medium,1,Medium,1,21.0473,3540.66,8.17235,0.654659,0.0491965
163,RL,1,Light Heavy,-0.00106335,Medium,1,Medium,1,21.0609,3544.43,8.17341,0.654846,0.0491916
164,RL,1,Light Heavy,0.00335503,Medium,1,Medium,1,21.0197,3532.55,8.17006,0.655554,0.0491867
165,RL,1,Light Heavy,-0.00139713,Medium,1,Medium,1,21.0341,3537.49,8.17146,0.65496,0.0491818
166,RL,1,Light Heavy,0.000246048,Medium,1,Medium,1,21.0265,3536.62,8.17121,0.654792,0.0491769
167,RL,1,Light Heavy,0.000605583,Medium,1,Medium,1,21.0221,3534.48,8.1706,0.654664,0.0491719
168,RL,1,Light Heavy,0.00233173,Medium,1,Medium,1,20.9914,3526.24,8.16827,0.654888,0.049167
169,RL,1,Light Heavy,0.000533104,Medium,1,Medium,1,20.9646,3524.36,8.16774,0.6549,0.0491621
170,RL,1,Light Heavy,-0.00393677,Medium,1,Medium,1,21.0465,3538.27,8.17168,0.655468,0.0491572
171,RL,1,Balanced,0.000295639,Medium,1,Medium,1,21.0418,3537.22,8.17138,0.654852,0.0491523
172,RL,1,Light Heavy,-0.00470066,Medium,1,Medium,1,21.0235,3553.89,8.17608,0.581248,0.0491474
173,RL,1,Light Heavy,0.0133619,Medium,1,Medium,1,20.8842,3506.71,8.16272,0.654609,0.0491424
174,RL,1,Light Heavy,-0.00794983,Medium,1,Medium,1,21.0165,3534.71,8.17067,0.654721,0.0491375
175,RL,1,Light Heavy,0.0031538,Medium,1,Medium,1,20.9689,3523.57,8.16751,0.6541,0.0491326
176,RL,1,Light Heavy,-0.00209332,Medium,1,Medium,1,21.0064,3530.96,8.16961,0.654636,0.0491277
177,RL,1,Light Heavy,-0.00181675,Medium,1,Medium,1,21.0344,3537.38,8.17142,0.654773,0.0491228
178,RL,1,Light Heavy,0.00367641,Medium,1,Medium,1,20.9769,3524.4,8.16775,0.654142,0.0491179
179,RL,1,Light Heavy,-0.00269127,Medium,1,Medium,1,21.0298,3533.9,8.17044,0.655167,0.049113
180,RL,1,Light Heavy,-0.00398254,Medium,1,Medium,1,21.0847,3548,8.17442,0.654771,0.0491081
181,RL,1,Light Heavy,0.00443172,Medium,1,Medium,1,21.0197,3532.31,8.16999,0.655129,0.0491031
182,RL,1,Light Heavy,-0.00403214,Medium,1,Medium,1,21.0867,3546.58,8.17402,0.655118,0.0490982
183,RL,1,Light Heavy,0.00191784,Medium,1,Medium,1,21.0412,3539.79,8.1721,0.654786,0.0490933
184,RL,1,Light Heavy,0.00277233,Medium,1,Medium,1,21.0134,3529.99,8.16933,0.65501,0.0490884
185,RL,1,Light Heavy,0.000983238,Medium,1,Medium,1,20.9766,3526.52,8.16835,0.655026,0.0490835
186,RL,1,Light Heavy,-0.0065546,Medium,1,Medium,1,21.0942,3549.71,8.1749,0.655407,0.0490786
187,RL,1,Light Heavy,0.00753307,Medium,1,Medium,1,20.9618,3523.07,8.16737,0.65461,0.0490737
188,RL,1,Light Heavy,-0.00316811,Medium,1,Medium,1,21.0236,3534.25,8.17054,0.654686,0.0490688
189,RL,1,Light Heavy,-0.000860214,Medium,1,Medium,1,21.043,3537.29,8.1714,0.655186,0.0490639
190,RL,1,Light Heavy,-0.00111294,Medium,1,Medium,1,21.047,3541.23,8.17251,0.654603,0.049059
191,RL,1,Light Heavy,-0.00183105,Medium,1,Medium,1,21.089,3547.72,8.17434,0.655266,0.0490541
192,RL,1,Light Heavy,0.00318527,Medium,1,Medium,1,21.0319,3536.44,8.17116,0.654842,0.0490492
193,RL,1,Light Heavy,-0.00015831,Medium,1,Medium,1,21.0448,3537,8.17132,0.655438,0.0490443
194,RL,1,Light Heavy,0.00299263,Medium,1,Medium,1,20.9659,3526.43,8.16832,0.654443,0.0490393
195,RL,1,Light Heavy,-0.00201511,Medium,1,Medium,1,21.0256,3533.54,8.17034,0.655414,0.0490344
196,RL,1,Light Heavy,0.00216103,Medium,1,Medium,1,20.9847,3525.91,8.16818,0.654838,0.0490295
197,RL,1,Light Heavy,-0.00340462,Medium,1,Medium,1,21.0433,3537.94,8.17158,0.655016,0.0490246
198,RL,1,Light Heavy,-0.000828743,Medium,1,Medium,1,21.0601,3540.87,8.17241,0.654823,0.0490197
199,RL,1,Light Heavy,0.000346184,Medium,1,Medium,1,21.0475,3539.65,8.17206,0.65507,0.0490148
200,RL,1,Light Heavy,0.00304985,Medium,1,Medium,1,20.9953,3528.86,8.16901,0.65487,0.0490099
201,RL,1,Light Heavy,-0.00180531,Medium,1,Medium,1,21.0266,3535.24,8.17082,0.654549,0.049005
202,RL,1,Light Heavy,-0.00376701,Medium,1,Medium,1,21.0811,3548.59,8.17459,0.654742,0.0490001
203,RL,1,Light Heavy,0.00203991,Medium,1,Medium,1,21.0428,3541.36,8.17255,0.655067,0.0489952
204,RL,1,Light Heavy,0.00306702,Medium,1,Medium,1,21.0021,3530.51,8.16948,0.655053,0.0489903
205,RL,1,Light Heavy,-0.00181484,Medium,1,Medium,1,21.0367,3536.92,8.1713,0.655023,0.0489854
206,RL,1,Light Heavy,0.00363731,Medium,1,Medium,1,20.971,3524.08,8.16766,0.655002,0.0489805
207,RL,1,Light Heavy,-0.00294018,Medium,1,Medium,1,21.0235,3534.46,8.1706,0.654801,0.0489756
208,RL,1,Light Heavy,-0.00304222,Medium,1,Medium,1,21.0626,3545.23,8.17364,0.654901,0.0489707
209,RL,1,Light Heavy,-0.00127792,Medium,1,Medium,1,21.0931,3549.76,8.17492,0.65527,0.0489658
210,RL,1,Light Heavy,0.00414276,Medium,1,Medium,1,21.0236,3535.09,8.17078,0.655205,0.048961
211,RL,1,Light Heavy,0.000179291,Medium,1,Medium,1,21.0224,3534.45,8.1706,0.654702,0.0489561
212,RL,1,Light Heavy,0.0013485,Medium,1,Medium,1,20.9941,3529.69,8.16925,0.654899,0.0489512
213,RL,1,Light Heavy,-0.0053196,Medium,1,Medium,1,21.0847,3548.52,8.17457,0.65496,0.0489463
214,RL,1,Light Heavy,0.00644112,Medium,1,Medium,1,20.9813,3525.73,8.16813,0.654477,0.0489414
215,RL,1,Light Heavy,-0.00415039,Medium,1,Medium,1,21.0419,3540.4,8.17228,0.654355,0.0489365
216,RL,1,Light Heavy,0.00409698,Medium,1,Medium,1,20.992,3525.92,8.16818,0.655422,0.0489316
217,RL,1,Light Heavy,-0.00138092,Medium,1,Medium,1,21.0096,3530.79,8.16956,0.654982,0.0489267
218,RL,1,Light Heavy,-0.00259018,Medium,1,Medium,1,21.0427,3539.95,8.17215,0.655115,0.0489218
219,RL,1,Light Heavy,-0.000260353,Medium,1,Medium,1,21.0534,3540.87,8.17241,0.654607,0.0489169
220,RL,1,Light Heavy,0.0026207,Medium,1,Medium,1,21.0077,3531.6,8.16979,0.65508,0.048912
221,RL,1,Light Heavy,-0.00149059,Medium,1,Medium,1,21.0266,3536.87,8.17128,0.654724,0.0489071
222,RL,1,Light Heavy,0.00306416,Medium,1,Medium,1,20.9857,3526.05,8.16822,0.655025,0.0489022
223,RL,1,Light Heavy,-0.00216389,Medium,1,Medium,1,21.0265,3533.69,8.17038,0.655188,0.0488973
224,RL,1,Light Heavy,0.000653267,Medium,1,Medium,1,21.0036,3531.38,8.16973,0.654494,0.0488924
225,RL,1,Light Heavy,-0.00175285,Medium,1,Medium,1,21.0328,3537.58,8.17148,0.655145,0.0488876
226,RL,1,Light Heavy,-0.00292873,Medium,1,Medium,1,21.0954,3547.96,8.17441,0.655195,0.0488827
227,RL,1,Light Heavy,0.00234795,Medium,1,Medium,1,21.0515,3539.63,8.17206,0.655313,0.0488778
228,RL,1,Light Heavy,0.00111294,Medium,1,Medium,1,21.0241,3535.69,8.17095,0.654648,0.0488729
229,RL,1,Light Heavy,-0.00104237,Medium,1,Medium,1,21.0506,3539.38,8.17199,0.654954,0.048868
230,RL,1,Light Heavy,0.000565529,Medium,1,Medium,1,21.0296,3537.38,8.17142,0.655187,0.0488631
231,RL,1,Light Heavy,0.00234127,Medium,1,Medium,1,20.9973,3529.11,8.16908,0.654994,0.0488582
232,RL,1,Light Heavy,0.000329018,Medium,1,Medium,1,21.0069,3527.95,8.16875,0.65496,0.0488534
233,RL,1,Light Heavy,-0.00382137,Medium,1,Medium,1,21.0559,3541.46,8.17258,0.655137,0.0488485
234,RL,1,Light Heavy,0.00597,Medium,1,Medium,1,20.9581,3520.37,8.16661,0.655024,0.0488436
235,RL,1,Light Heavy,-0.00825596,Medium,1,Medium,1,21.0955,3549.56,8.17486,0.654936,0.0488387
236,RL,1,Light Heavy,0.00640869,Medium,1,Medium,1,20.9878,3526.88,8.16845,0.654905,0.0488338
237,RL,1,Light Heavy,-0.00274849,Medium,1,Medium,1,21.0285,3536.59,8.1712,0.654621,0.0488289
238,RL,1,Light Heavy,0.000620842,Medium,1,Medium,1,21.0221,3534.4,8.17058,0.655348,0.048824
239,RL,1,Light Heavy,-0.00179577,Medium,1,Medium,1,21.0415,3540.75,8.17238,0.654627,0.0488192
