Iteration,Using RL?,State,Action,Reward,Variance Bucket,Variance Bucket Index,Next Variance Bucket Index,Next Variance Bucket Index,Mean Luminance,Luminance Variance,Log Luminance Variance,Bright Pixel Ratio,Epsilon
143,Baseline,0,Balanced,0,Low,0,Low,0,9.76014,2228.84,7.70968,0.0902667,0.1
144,Baseline,0,Balanced,0,Low,0,Low,0,9.81318,2240.28,7.7148,0.0906867,0.1
145,Baseline,0,Balanced,0,Low,0,Low,0,9.7196,2217.74,7.70469,0.0903294,0.1
146,Baseline,0,Balanced,0,Low,0,Low,0,9.78068,2232.19,7.71119,0.0905642,0.1
147,Baseline,0,Balanced,0,Low,0,Low,0,9.77823,2233.88,7.71194,0.0907547,0.1
148,Baseline,0,Balanced,0,Low,0,Low,0,9.72764,2221.02,7.70617,0.0901828,0.1
149,Baseline,0,Balanced,0,Low,0,Low,0,9.74463,2225.84,7.70834,0.0906105,0.1
150,Baseline,0,Balanced,0,Low,0,Low,0,9.77049,2230.4,7.71038,0.0904929,0.1
151,Baseline,0,Balanced,0,Low,0,Low,0,9.73129,2222.57,7.70687,0.0901857,0.1
152,Baseline,0,Balanced,0,Low,0,Low,0,9.67084,2209.93,7.70117,0.0902093,0.1
153,Baseline,0,Balanced,0,Low,0,Low,0,9.75947,2228.13,7.70937,0.0904731,0.1
154,Baseline,0,Balanced,0,Low,0,Low,0,9.69153,2212.39,7.70228,0.0901384,0.1
155,Baseline,0,Balanced,0,Low,0,Low,0,9.74803,2225.12,7.70801,0.0905922,0.1
156,Baseline,0,Balanced,0,Low,0,Low,0,9.74159,2225.59,7.70823,0.0903168,0.1
157,Baseline,0,Balanced,0,Low,0,Low,0,9.70076,2214.79,7.70336,0.0902672,0.1
158,Baseline,0,Balanced,0,Low,0,Low,0,9.72914,2220.75,7.70605,0.0902484,0.1
159,Baseline,0,Balanced,0,Low,0,Low,0,9.73333,2223.19,7.70715,0.0904321,0.1
160,Baseline,0,Balanced,0,Low,0,Low,0,9.77326,2230.48,7.71042,0.0907075,0.1
161,Baseline,0,Balanced,0,Low,0,Low,0,9.70327,2215.95,7.70389,0.090053,0.1
162,Baseline,0,Balanced,0,Low,0,Low,0,9.75656,2227.97,7.7093,0.0902566,0.1
163,Baseline,0,Balanced,0,Low,0,Low,0,9.78165,2234.38,7.71217,0.0904784,0.1
164,Baseline,0,Balanced,0,Low,0,Low,0,9.75073,2225.4,7.70814,0.0904741,0.1
165,Baseline,0,Balanced,0,Low,0,Low,0,9.70151,2215.94,7.70388,0.0902132,0.1
166,Baseline,0,Balanced,0,Low,0,Low,0,9.76028,2229.16,7.70983,0.0904138,0.1
167,Baseline,0,Balanced,0,Low,0,Low,0,9.74755,2226.21,7.70851,0.0904032,0.1
168,Baseline,0,Balanced,0,Low,0,Low,0,9.74622,2225.08,7.708,0.0904707,0.1
169,Baseline,0,Balanced,0,Low,0,Low,0,9.72075,2221.14,7.70623,0.0902455,0.1
170,Baseline,0,Balanced,0,Low,0,Low,0,9.71672,2218.19,7.7049,0.0902021,0.1
171,Baseline,0,Balanced,0,Low,0,Low,0,9.75077,2226.92,7.70882,0.090327,0.1
172,Baseline,0,Balanced,0,Low,0,Low,0,9.77516,2231.88,7.71105,0.0905078,0.1
173,Baseline,0,Balanced,0,Low,0,Low,0,9.73467,2222.93,7.70703,0.0901755,0.1
174,Baseline,0,Balanced,0,Low,0,Low,0,9.71701,2219.67,7.70556,0.0902855,0.1
175,Baseline,0,Balanced,0,Low,0,Low,0,9.70539,2216.63,7.70419,0.0901567,0.1
176,Baseline,0,Balanced,0,Low,0,Low,0,9.7351,2221.47,7.70637,0.0904253,0.1
177,Baseline,0,Balanced,0,Low,0,Low,0,9.70803,2218.33,7.70496,0.0902083,0.1
178,Baseline,0,Balanced,0,Low,0,Low,0,9.7386,2223.52,7.7073,0.0905175,0.1
179,Baseline,0,Balanced,0,Low,0,Low,0,9.71832,2218.85,7.70519,0.0901861,0.1
180,Baseline,0,Balanced,0,Low,0,Low,0,9.75224,2227.92,7.70927,0.0901509,0.1
181,Baseline,0,Balanced,0,Low,0,Low,0,9.78117,2233.19,7.71163,0.0907523,0.1
182,Baseline,0,Balanced,0,Low,0,Low,0,9.75701,2228.37,7.70947,0.0904736,0.1
183,Baseline,0,Balanced,0,Low,0,Low,0,9.72438,2220.45,7.70591,0.0903395,0.1
184,Baseline,0,Balanced,0,Low,0,Low,0,9.74007,2224.87,7.7079,0.0903872,0.1
185,Baseline,0,Balanced,0,Low,0,Low,0,9.73855,2223.75,7.7074,0.0904745,0.1
186,Baseline,0,Balanced,0,Low,0,Low,0,9.75083,2226.77,7.70876,0.090422,0.1
187,Baseline,0,Balanced,0,Low,0,Low,0,9.74819,2226.98,7.70885,0.0902566,0.1
188,Baseline,0,Balanced,0,Low,0,Low,0,9.75758,2227.56,7.70911,0.0906361,0.1
189,Baseline,0,Balanced,0,Low,0,Low,0,9.74444,2225.69,7.70827,0.090094,0.1
190,Baseline,0,Balanced,0,Low,0,Low,0,9.73162,2221.13,7.70622,0.0905898,0.1
191,Baseline,0,Balanced,0,Low,0,Low,0,9.75299,2226.56,7.70866,0.0903284,0.1
192,Baseline,0,Balanced,0,Low,0,Low,0,9.7166,2218.43,7.70501,0.09049,0.1
193,Baseline,0,Balanced,0,Low,0,Low,0,9.71337,2217.96,7.70479,0.0901741,0.1
194,Baseline,0,Balanced,0,Low,0,Low,0,9.74428,2225.83,7.70834,0.0902464,0.1
195,Baseline,0,Balanced,0,Low,0,Low,0,9.75757,2227.02,7.70887,0.0903713,0.1
196,Baseline,0,Balanced,0,Low,0,Low,0,9.72334,2220.41,7.7059,0.0903863,0.1
197,Baseline,0,Balanced,0,Low,0,Low,0,9.71286,2217.89,7.70476,0.0904191,0.1
198,Baseline,0,Balanced,0,Low,0,Low,0,9.74805,2226.05,7.70844,0.0903718,0.1
199,Baseline,0,Balanced,0,Low,0,Low,0,9.71447,2217.52,7.7046,0.0900583,0.1
200,Baseline,0,Balanced,0,Low,0,Low,0,9.73206,2222.54,7.70686,0.0904374,0.1
201,Baseline,0,Balanced,0,Low,0,Low,0,9.73157,2222.24,7.70672,0.0902021,0.1
202,Baseline,0,Balanced,0,Low,0,Low,0,9.74922,2226.19,7.70849,0.0904393,0.1
203,Baseline,0,Balanced,0,Low,0,Low,0,9.68764,2212.09,7.70214,0.090096,0.1
204,Baseline,0,Balanced,0,Low,0,Low,0,9.71272,2217.33,7.70451,0.0902614,0.1
205,Baseline,0,Balanced,0,Low,0,Low,0,9.72188,2219.89,7.70566,0.0904822,0.1
206,Baseline,0,Balanced,0,Low,0,Low,0,9.74308,2223.69,7.70737,0.090354,0.1
207,Baseline,0,Balanced,0,Low,0,Low,0,9.75239,2227.34,7.70901,0.0902416,0.1
208,Baseline,0,Balanced,0,Low,0,Low,0,9.72121,2220.55,7.70596,0.0903294,0.1
209,Baseline,0,Balanced,0,Low,0,Low,0,9.77136,2231.93,7.71107,0.0904577,0.1
210,Baseline,0,Balanced,0,Low,0,Low,0,9.73787,2224.84,7.70789,0.0903573,0.1
211,Baseline,0,Balanced,0,Low,0,Low,0,9.72753,2221.75,7.7065,0.0903467,0.1
212,Baseline,0,Balanced,0,Low,0,Low,0,9.76453,2231.17,7.71073,0.0904977,0.1
213,Baseline,0,Balanced,0,Low,0,Low,0,9.76447,2229.93,7.71017,0.090638,0.1
214,Baseline,0,Balanced,0,Low,0,Low,0,9.75771,2227.93,7.70928,0.0903414,0.1
215,Baseline,0,Balanced,0,Low,0,Low,0,9.75484,2227.77,7.7092,0.0905869,0.1
216,Baseline,0,Balanced,0,Low,0,Low,0,9.74577,2226.04,7.70843,0.0903868,0.1
217,Baseline,0,Balanced,0,Low,0,Low,0,9.7465,2225.51,7.70819,0.0902513,0.1
218,Baseline,0,Balanced,0,Low,0,Low,0,9.73126,2222.21,7.70671,0.0902869,0.1
219,Baseline,0,Balanced,0,Low,0,Low,0,9.72324,2218.12,7.70487,0.0905184,0.1
220,Baseline,0,Balanced,0,Low,0,Low,0,9.77278,2231.55,7.7109,0.0905739,0.1
221,Baseline,0,Balanced,0,Low,0,Low,0,9.77749,2233.29,7.71168,0.090395,0.1
222,Baseline,0,Balanced,0,Low,0,Low,0,9.75836,2228.97,7.70974,0.0903694,0.1
223,Baseline,0,Balanced,0,Low,0,Low,0,9.72891,2221.04,7.70618,0.0904244,0.1
224,Baseline,0,Balanced,0,Low,0,Low,0,9.72352,2220.69,7.70602,0.090203,0.1
225,Baseline,0,Balanced,0,Low,0,Low,0,9.70416,2215.61,7.70373,0.0902956,0.1
226,Baseline,0,Balanced,0,Low,0,Low,0,9.78983,2235.74,7.71278,0.090422,0.1
227,Baseline,0,Balanced,0,Low,0,Low,0,9.73088,2223.11,7.70711,0.0902503,0.1
228,Baseline,0,Balanced,0,Low,0,Low,0,9.73615,2224.75,7.70785,0.0902894,0.1
229,Baseline,0,Balanced,0,Low,0,Low,0,9.76638,2230.62,7.71048,0.090422,0.1
230,Baseline,0,Balanced,0,Low,0,Low,0,9.77557,2232.6,7.71137,0.0903844,0.1
231,Baseline,0,Balanced,0,Low,0,Low,0,9.75317,2227.58,7.70912,0.0903848,0.1
232,Baseline,0,Balanced,0,Low,0,Low,0,9.71047,2216.86,7.7043,0.0902845,0.1
233,Baseline,0,Balanced,0,Low,0,Low,0,9.80401,2237.86,7.71372,0.0906462,0.1
234,Baseline,0,Balanced,0,Low,0,Low,0,9.76006,2226.36,7.70857,0.0907923,0.1
235,Baseline,0,Balanced,0,Low,0,Low,0,9.74665,2226.71,7.70873,0.0902484,0.1
236,Baseline,0,Balanced,0,Low,0,Low,0,9.69475,2214.21,7.7031,0.0901259,0.1
237,Baseline,0,Balanced,0,Low,0,Low,0,9.78299,2234.2,7.71208,0.0905252,0.1
238,Baseline,0,Balanced,0,Low,0,Low,0,9.73581,2223.94,7.70749,0.0902662,0.1
239,Baseline,0,Balanced,0,Low,0,Low,0,9.75533,2226.41,7.7086,0.090666,0.1
240,Baseline,0,Balanced,0,Low,0,Low,0,9.73272,2221.65,7.70645,0.090299,0.1
241,Baseline,0,Balanced,0,Low,0,Low,0,9.71884,2217.94,7.70478,0.0903646,0.1
242,Baseline,0,Balanced,0,Low,0,Low,0,9.76008,2228.51,7.70954,0.0905204,0.1
243,Baseline,0,Balanced,0,Low,0,Low,0,9.73716,2223.47,7.70727,0.0904851,0.1
244,Baseline,0,Balanced,0,Low,0,Low,0,9.70243,2215.86,7.70385,0.0901968,0.1
245,Baseline,0,Balanced,0,Low,0,Low,0,9.70321,2215.99,7.7039,0.0899744,0.1
246,Baseline,0,Balanced,0,Low,0,Low,0,9.67919,2210.1,7.70125,0.0900796,0.1
247,Baseline,0,Balanced,0,Low,0,Low,0,9.76922,2230.88,7.7106,0.0904311,0.1
248,Baseline,0,Balanced,0,Low,0,Low,0,9.75626,2228.25,7.70942,0.0904996,0.1
249,Baseline,0,Balanced,0,Low,0,Low,0,9.78728,2234.68,7.7123,0.0905623,0.1
250,Baseline,0,Balanced,0,Low,0,Low,0,9.75672,2227.11,7.70891,0.0904789,0.1
251,Baseline,0,Balanced,0,Low,0,Low,0,9.73087,2222,7.70661,0.090271,0.1
252,Baseline,0,Balanced,0,Low,0,Low,0,9.75495,2226.31,7.70855,0.090529,0.1
253,Baseline,0,Balanced,0,Low,0,Low,0,9.75618,2228.18,7.70939,0.0904123,0.1
254,Baseline,0,Balanced,0,Low,0,Low,0,9.76929,2230.21,7.7103,0.0906308,0.1
255,Baseline,0,Balanced,0,Low,0,Low,0,9.76724,2230.87,7.7106,0.0906043,0.1
256,Baseline,0,Balanced,0,Low,0,Low,0,9.76655,2230.87,7.71059,0.0904552,0.1
257,Baseline,0,Balanced,0,Low,0,Low,0,9.76927,2228.98,7.70975,0.0906679,0.1
258,Baseline,0,Balanced,0,Low,0,Low,0,9.74598,2225.08,7.708,0.090352,0.1
259,Baseline,0,Balanced,0,Low,0,Low,0,9.73562,2223.66,7.70736,0.0902459,0.1
260,Baseline,0,Balanced,0,Low,0,Low,0,9.7311,2222.79,7.70697,0.0902054,0.1
261,Baseline,0,Balanced,0,Low,0,Low,0,9.7948,2237.03,7.71335,0.0905054,0.1
262,Baseline,0,Balanced,0,Low,0,Low,0,9.7333,2222.15,7.70668,0.09023,0.1
263,Baseline,0,Balanced,0,Low,0,Low,0,9.7836,2234.16,7.71207,0.090557,0.1
264,Baseline,0,Balanced,0,Low,0,Low,0,9.73828,2224.56,7.70776,0.0903964,0.1
265,Baseline,0,Balanced,0,Low,0,Low,0,9.7306,2222.18,7.7067,0.090502,0.1
266,Baseline,0,Balanced,0,Low,0,Low,0,9.76771,2230.4,7.71038,0.0902739,0.1
267,Baseline,0,Balanced,0,Low,0,Low,0,9.77604,2231.41,7.71084,0.0906202,0.1
268,Baseline,0,Balanced,0,Low,0,Low,0,9.66241,2208.2,7.70039,0.0901519,0.1
269,Baseline,0,Balanced,0,Low,0,Low,0,9.71851,2221.64,7.70645,0.0902479,0.1
270,Baseline,0,Balanced,0,Low,0,Low,0,9.76563,2230.01,7.71021,0.0902122,0.1
271,Baseline,0,Balanced,0,Low,0,Low,0,9.74363,2225.58,7.70822,0.0904249,0.1
