Iteration,Using RL?,State,Action,Reward,Variance Bucket,Variance Bucket Index,Next Variance Bucket Index,Next Variance Bucket Index,Mean Luminance,Luminance Variance,Log Luminance Variance,Bright Pixel Ratio,Epsilon
43,RL,0,Light Heavy,0.00240231,Low,0,Low,0,9.73644,2225.94,7.70838,0.0872213,0.0497855
44,RL,0,Light Heavy,-0.00218725,Low,0,Low,0,9.76102,2230.82,7.71057,0.0870857,0.0497805
45,RL,0,Light Heavy,0.00264597,Low,0,Low,0,9.73631,2224.92,7.70793,0.087255,0.0497755
46,RL,0,Light Heavy,0.00126839,Low,0,Low,0,9.72758,2222.1,7.70666,0.0871026,0.0497705
47,RL,0,Light Heavy,0.00177383,Low,0,Low,0,9.7114,2218.16,7.70488,0.0869932,0.0497656
48,RL,0,Light Heavy,-0.00496578,Low,0,Low,0,9.75384,2229.21,7.70985,0.0871687,0.0497606
49,RL,0,Light Heavy,-0.00284004,Low,0,Low,0,9.78327,2235.55,7.71269,0.0871841,0.0497556
50,RL,0,Light Heavy,0.00270605,Low,0,Low,0,9.75784,2229.51,7.70998,0.0871576,0.0497506
51,RL,0,Light Heavy,-0.00064373,Low,0,Low,0,9.7619,2230.94,7.71063,0.0873548,0.0497456
52,RL,0,Light Heavy,0.00239086,Low,0,Low,0,9.74737,2225.61,7.70824,0.087243,0.0497407
53,RL,0,Light Heavy,0.00171995,Low,0,Low,0,9.72001,2221.78,7.70652,0.0871576,0.0497357
54,RL,0,Light Heavy,-0.00433588,Low,0,Low,0,9.77002,2231.44,7.71085,0.0873857,0.0497307
55,RL,0,Light Heavy,0.00509787,Low,0,Low,0,9.71466,2220.09,7.70575,0.0868822,0.0497258
56,RL,0,Light Heavy,-0.0055151,Low,0,Low,0,9.7719,2232.38,7.71127,0.0875121,0.0497208
57,RL,0,Light Heavy,0.00270748,Low,0,Low,0,9.74373,2226.34,7.70856,0.0870057,0.0497158
58,RL,0,Light Heavy,-0.00144386,Low,0,Low,0,9.76148,2229.56,7.71001,0.087297,0.0497108
59,RL,0,Light Heavy,0.0011282,Low,0,Low,0,9.75389,2227.04,7.70888,0.0872849,0.0497059
60,RL,0,Light Heavy,-0.000203133,Low,0,Low,0,9.74565,2227.49,7.70908,0.0871388,0.0497009
61,RL,0,Light Heavy,-0.00342464,Low,0,Low,0,9.78151,2235.14,7.71251,0.0873727,0.0496959
62,RL,0,Light Heavy,0.00718594,Low,0,Low,0,9.71198,2219.13,7.70532,0.0868707,0.049691
63,RL,0,Light Heavy,-0.00164747,Low,0,Low,0,9.73011,2222.79,7.70697,0.0871388,0.049686
64,RL,0,Light Heavy,-0.00300598,Low,0,Low,0,9.76321,2229.48,7.70997,0.0874074,0.049681
65,RL,0,Light Heavy,0.00175571,Low,0,Low,0,9.73479,2225.57,7.70822,0.0871986,0.0496761
66,RL,0,Light Heavy,-0.000390053,Low,0,Low,0,9.74167,2226.44,7.70861,0.0870679,0.0496711
67,RL,0,Light Heavy,-0.00475264,Low,0,Low,0,9.78969,2237.05,7.71336,0.0874532,0.0496661
68,RL,0,Light Heavy,0.00503731,Low,0,Low,0,9.73942,2225.8,7.70832,0.0872492,0.0496612
69,RL,0,Light Heavy,-0.000579357,Low,0,Low,0,9.75338,2227.09,7.7089,0.0873351,0.0496562
70,RL,0,Light Heavy,0.0015645,Low,0,Low,0,9.73421,2223.61,7.70734,0.0873008,0.0496512
71,RL,0,Light Heavy,0.00321388,Low,0,Low,0,9.70154,2216.47,7.70412,0.0867535,0.0496463
72,RL,0,Light Heavy,-0.00195312,Low,0,Low,0,9.72337,2220.81,7.70608,0.0872232,0.0496413
73,RL,0,Light Heavy,-0.00126171,Low,0,Low,0,9.73174,2223.61,7.70734,0.0870177,0.0496363
74,RL,0,Light Heavy,0.00155878,Low,0,Low,0,9.71815,2220.15,7.70578,0.0871002,0.0496314
75,RL,0,Light Heavy,-0.00648212,Low,0,Low,0,9.78844,2234.59,7.71226,0.0873664,0.0496264
76,RL,0,Light Heavy,0.00526428,Low,0,Low,0,9.72765,2222.85,7.707,0.0871142,0.0496214
77,RL,0,Light Heavy,0.0051651,Low,0,Low,0,9.67699,2211.4,7.70183,0.0869092,0.0496165
78,RL,0,Light Heavy,-0.00790834,Low,0,Low,0,9.75644,2228.96,7.70974,0.0872999,0.0496115
79,RL,0,Light Heavy,0.00284243,Low,0,Low,0,9.72985,2222.63,7.7069,0.0870954,0.0496066
80,RL,0,Light Heavy,-0.00751877,Low,0,Low,0,9.80546,2239.42,7.71442,0.0873042,0.0496016
81,RL,0,Light Heavy,0.00183773,Low,0,Low,0,9.78793,2235.3,7.71258,0.0872275,0.0495966
82,RL,0,Light Heavy,0.0053978,Low,0,Low,0,9.73117,2223.26,7.70718,0.0870573,0.0495917
83,RL,0,Light Heavy,-0.00139332,Low,0,Low,0,9.74445,2226.37,7.70857,0.0870756,0.0495867
84,RL,0,Light Heavy,0.000579357,Low,0,Low,0,9.73467,2225.08,7.708,0.087079,0.0495818
85,RL,0,Light Heavy,0.00336361,Low,0,Low,0,9.70416,2217.6,7.70463,0.0870115,0.0495768
86,RL,0,Light Heavy,-0.00322819,Low,0,Low,0,9.73566,2224.77,7.70786,0.087229,0.0495718
87,RL,0,Light Heavy,0.000246525,Low,0,Low,0,9.7347,2224.23,7.70761,0.0871055,0.0495669
88,RL,0,Balanced,-0.00198889,Low,0,Low,0,9.75071,2228.66,7.7096,0.0869068,0.0495619
89,RL,0,Light Heavy,-0.00299168,Low,0,Low,0,9.78423,2235.34,7.71259,0.0907007,0.049557
90,RL,0,Light Heavy,0.0091157,Low,0,Low,0,9.69672,2215.04,7.70348,0.0868644,0.049552
91,RL,0,Light Heavy,-0.00333929,Low,0,Low,0,9.73351,2222.46,7.70682,0.0872994,0.0495471
92,RL,0,Light Heavy,-0.00381947,Low,0,Low,0,9.76454,2230.96,7.71064,0.0872676,0.0495421
93,RL,0,Light Heavy,0.00226402,Low,0,Low,0,9.7402,2225.92,7.70837,0.0871769,0.0495372
94,RL,0,Light Heavy,0.00368834,Low,0,Low,0,9.70358,2217.72,7.70468,0.0870303,0.0495322
95,RL,0,Light Heavy,-0.00504971,Low,0,Low,0,9.7521,2228.95,7.70973,0.0870327,0.0495273
96,RL,0,Light Heavy,0.00055933,Low,0,Low,0,9.75155,2227.7,7.70918,0.0873163,0.0495223
97,RL,0,Light Heavy,0.00126934,Low,0,Low,0,9.73808,2224.88,7.70791,0.0872367,0.0495173
98,RL,0,Light Heavy,-0.00115871,Low,0,Low,0,9.74979,2227.46,7.70906,0.0871653,0.0495124
99,RL,0,Light Heavy,0.00298309,Low,0,Low,0,9.72686,2220.82,7.70608,0.0872502,0.0495074
100,RL,0,Light Heavy,-0.00243759,Low,0,Low,0,9.74328,2226.24,7.70852,0.0871046,0.0495025
101,RL,0,Light Heavy,-0.000252724,Low,0,Low,0,9.74606,2226.8,7.70877,0.0871861,0.0494975
102,RL,0,Light Heavy,-0.000934124,Low,0,Low,0,9.7551,2228.89,7.70971,0.0873573,0.0494926
103,RL,0,Light Heavy,0.00508738,Low,0,Low,0,9.70307,2217.57,7.70462,0.0870255,0.0494876
104,RL,0,Light Heavy,-0.00274277,Low,0,Low,0,9.7258,2223.66,7.70736,0.08697,0.0494827
105,RL,0,Light Heavy,-0.000626087,Low,0,Low,0,9.73452,2225.06,7.70799,0.0871417,0.0494777
106,RL,0,Light Heavy,7.39098e-05,Low,0,Low,0,9.73861,2224.89,7.70791,0.087297,0.0494728
107,RL,0,Light Heavy,0.00493479,Low,0,Low,0,9.68728,2213.94,7.70298,0.0867636,0.0494679
108,RL,0,Light Heavy,-0.00499868,Low,0,Low,0,9.73521,2225.03,7.70798,0.0869975,0.0494629
109,RL,0,Light Heavy,0.00182724,Low,0,Low,0,9.72308,2220.97,7.70615,0.0869097,0.049458
110,RL,0,Light Heavy,-0.00340939,Low,0,Low,0,9.75237,2228.56,7.70956,0.0870062,0.049453
111,RL,0,Light Heavy,0.00513029,Low,0,Low,0,9.69865,2217.15,7.70443,0.0869893,0.0494481
112,RL,0,Light Heavy,0.000169754,Low,0,Low,0,9.7079,2216.77,7.70426,0.0872589,0.0494431
113,RL,0,Light Heavy,-0.00962257,Low,0,Low,0,9.79894,2238.22,7.71388,0.0874498,0.0494382
114,RL,0,Light Heavy,0.0093894,Low,0,Low,0,9.70302,2217.29,7.70449,0.087052,0.0494332
115,RL,0,Light Heavy,-0.00127602,Low,0,Low,0,9.71874,2220.12,7.70577,0.0869637,0.0494283
116,RL,0,Light Heavy,-0.00247622,Low,0,Low,0,9.73757,2225.63,7.70824,0.0872979,0.0494234
117,RL,0,Light Heavy,-0.001019,Low,0,Low,0,9.75638,2227.9,7.70926,0.087228,0.0494184
118,RL,0,Light Heavy,-0.00121403,Low,0,Low,0,9.76906,2230.61,7.71048,0.0873023,0.0494135
119,RL,0,Light Heavy,0.0027585,Low,0,Low,0,9.73792,2224.46,7.70772,0.0872497,0.0494085
120,RL,0,Light Heavy,-0.0026226,Low,0,Low,0,9.76378,2230.31,7.71034,0.0873843,0.0494036
121,RL,0,Light Heavy,0.00375366,Low,0,Low,0,9.72517,2221.94,7.70659,0.0869362,0.0493986
122,RL,0,Light Heavy,0.00486851,Low,0,Low,0,9.67704,2211.15,7.70172,0.0869859,0.0493937
123,RL,0,Light Heavy,-0.00940657,Low,0,Low,0,9.76457,2232.06,7.71113,0.0873659,0.0493888
124,RL,0,Light Heavy,0.0038662,Low,0,Low,0,9.73257,2223.44,7.70726,0.0871875,0.0493838
125,RL,0,Light Heavy,0.00442743,Low,0,Low,0,9.68474,2213.61,7.70283,0.0868871,0.0493789
126,RL,0,Light Heavy,-0.00361776,Low,0,Low,0,9.71898,2221.64,7.70645,0.087065,0.049374
127,RL,0,Light Heavy,-6.24657e-05,Low,0,Low,0,9.72382,2221.78,7.70651,0.0870684,0.049369
128,RL,0,Light Heavy,-0.00679588,Low,0,Low,0,9.79084,2236.93,7.71331,0.0873457,0.0493641
129,RL,0,Light Heavy,0.00524473,Low,0,Low,0,9.74166,2225.23,7.70806,0.0872266,0.0493591
130,RL,0,Light Heavy,0.000480175,Low,0,Low,0,9.73169,2224.16,7.70758,0.0869898,0.0493542
131,RL,0,Light Heavy,0.00403595,Low,0,Low,0,9.69749,2215.2,7.70355,0.0870853,0.0493493
132,RL,0,Light Heavy,-0.00716925,Low,0,Low,0,9.7641,2231.14,7.71072,0.0873172,0.0493443
133,RL,0,Light Heavy,0.000751972,Low,0,Low,0,9.75513,2229.46,7.70997,0.0870718,0.0493394
134,RL,0,Light Heavy,0.00680399,Low,0,Low,0,9.69418,2214.34,7.70316,0.0868514,0.0493345
135,RL,0,Light Heavy,-0.00431776,Low,0,Low,0,9.73524,2223.93,7.70748,0.0869406,0.0493295
136,RL,0,Light Heavy,-0.00280476,Low,0,Low,0,9.75794,2230.18,7.71028,0.0872999,0.0493246
137,RL,0,Light Heavy,2.71797e-05,Low,0,Low,0,9.75283,2230.11,7.71026,0.086998,0.0493197
138,RL,0,Light Heavy,-0.000692844,Low,0,Low,0,9.77166,2231.66,7.71095,0.0870274,0.0493147
139,RL,0,Light Heavy,0.00298214,Low,0,Low,0,9.7308,2225.01,7.70797,0.0870833,0.0493098
140,RL,0,Light Heavy,-0.0016408,Low,0,Low,0,9.76204,2228.67,7.70961,0.0873163,0.0493049
141,RL,0,Light Heavy,0.00782347,Low,0,Low,0,9.67663,2211.29,7.70178,0.0870689,0.0492999
142,RL,0,Light Heavy,-0.00989914,Low,0,Low,0,9.77585,2233.3,7.71168,0.0875106,0.049295
143,RL,0,Light Heavy,0.0032835,Low,0,Low,0,9.73938,2225.98,7.7084,0.0871127,0.0492901
144,RL,0,Light Heavy,-0.00554466,Low,0,Low,0,9.80064,2238.36,7.71394,0.0875569,0.0492852
145,RL,0,Light Heavy,0.00751209,Low,0,Low,0,9.72868,2221.6,7.70643,0.0872328,0.0492802
146,RL,0,Light Heavy,-0.0043788,Low,0,Low,0,9.76837,2231.35,7.71081,0.0872483,0.0492753
147,RL,0,Light Heavy,-0.00396442,Low,0,Low,0,9.80706,2240.22,7.71478,0.0874633,0.0492704
148,RL,0,Light Heavy,0.0110321,Low,0,Low,0,9.70591,2215.63,7.70374,0.087025,0.0492655
149,RL,0,Light Heavy,-0.00617266,Low,0,Low,0,9.75265,2229.36,7.70992,0.0871976,0.0492605
150,RL,0,Light Heavy,-0.00110292,Low,0,Low,0,9.76849,2231.82,7.71102,0.0873597,0.0492556
151,RL,0,Light Heavy,0.00412035,Low,0,Low,0,9.73339,2222.64,7.7069,0.087066,0.0492507
152,RL,0,Light Heavy,0.00652647,Low,0,Low,0,9.66072,2208.17,7.70037,0.0868316,0.0492457
153,RL,0,Light Heavy,-0.00882101,Low,0,Low,0,9.74975,2227.74,7.70919,0.0870558,0.0492408
154,RL,0,Light Heavy,0.00407076,Low,0,Low,0,9.7155,2218.69,7.70512,0.087066,0.0492359
155,RL,0,Light Heavy,-0.00329924,Low,0,Low,0,9.74367,2226.03,7.70842,0.0871952,0.049231
156,RL,0,Light Heavy,-0.000618935,Low,0,Low,0,9.74613,2227.4,7.70904,0.0869594,0.0492261
157,RL,0,Light Heavy,0.00392723,Low,0,Low,0,9.71049,2218.67,7.70511,0.0869237,0.0492211
158,RL,0,Light Heavy,9.20296e-05,Low,0,Low,0,9.70905,2218.47,7.70502,0.0870062,0.0492162
159,RL,0,Light Heavy,-0.00154066,Low,0,Low,0,9.72412,2221.89,7.70656,0.0872097,0.0492113
160,RL,0,Light Heavy,-0.00396299,Low,0,Low,0,9.76652,2230.71,7.71053,0.0873881,0.0492064
161,RL,0,Light Heavy,0.004251,Low,0,Low,0,9.71944,2221.25,7.70627,0.0868716,0.0492014
162,RL,0,Light Heavy,-0.00274706,Low,0,Low,0,9.75267,2227.36,7.70902,0.0871484,0.0491965
163,RL,0,Light Heavy,-0.00262594,Low,0,Low,0,9.77165,2233.22,7.71165,0.0872106,0.0491916
164,RL,0,Light Heavy,0.000352859,Low,0,Low,0,9.77173,2232.43,7.71129,0.0874108,0.0491867
165,RL,0,Light Heavy,0.00467634,Low,0,Low,0,9.72143,2222.01,7.70662,0.0870906,0.0491818
166,RL,0,Light Heavy,-0.00119495,Low,0,Low,0,9.73183,2224.67,7.70781,0.0871137,0.0491769
167,RL,0,Light Heavy,0.00308418,Low,0,Low,0,9.70508,2217.82,7.70473,0.0869295,0.0491719
168,RL,0,Light Heavy,0.000942707,Low,0,Low,0,9.69732,2215.73,7.70379,0.0869739,0.049167
169,RL,0,Light Heavy,-0.000148773,Low,0,Low,0,9.69346,2216.06,7.70394,0.0868731,0.0491621
170,RL,0,Light Heavy,-0.00198317,Low,0,Low,0,9.72383,2220.46,7.70592,0.0870202,0.0491572
171,RL,0,Balanced,-0.00227213,Low,0,Low,0,9.73884,2225.51,7.70819,0.087079,0.0491523
172,RL,0,Light Heavy,-0.00285769,Low,0,Low,0,9.77516,2231.88,7.71105,0.0905078,0.0491474
173,RL,0,Light Heavy,0.00516319,Low,0,Low,0,9.71168,2220.38,7.70588,0.0869382,0.0491424
174,RL,0,Light Heavy,-0.00383902,Low,0,Low,0,9.75764,2228.93,7.70972,0.0870206,0.0491375
175,RL,0,Light Heavy,0.0075655,Low,0,Low,0,9.6778,2212.12,7.70216,0.0868345,0.0491326
176,RL,0,Light Heavy,-0.00429916,Low,0,Low,0,9.72377,2221.65,7.70646,0.0872087,0.0491277
177,RL,0,Light Heavy,0.000697136,Low,0,Low,0,9.71514,2220.11,7.70576,0.0870009,0.0491228
178,RL,0,Light Heavy,0.000769138,Low,0,Low,0,9.71135,2218.4,7.70499,0.0869078,0.0491179
179,RL,0,Light Heavy,0.0013876,Low,0,Low,0,9.69761,2215.32,7.7036,0.086903,0.049113
180,RL,0,Light Heavy,-0.00852585,Low,0,Low,0,9.77472,2234.3,7.71213,0.0870529,0.0491081
181,RL,0,Light Heavy,0.00369215,Low,0,Low,0,9.74577,2226.06,7.70844,0.0872758,0.0491031
182,RL,0,Light Heavy,-0.0014081,Low,0,Low,0,9.7629,2229.2,7.70985,0.087432,0.0490982
183,RL,0,Light Heavy,0.00332546,Low,0,Low,0,9.72228,2221.79,7.70652,0.0871658,0.0490933
184,RL,0,Light Heavy,-0.00231552,Low,0,Low,0,9.75002,2226.95,7.70884,0.0873838,0.0490884
185,RL,0,Light Heavy,0.000986099,Low,0,Low,0,9.73446,2224.75,7.70785,0.0871716,0.0490835
186,RL,0,Light Heavy,-0.0022378,Low,0,Low,0,9.75572,2229.74,7.71009,0.0872343,0.0490786
187,RL,0,Light Heavy,0.00289726,Low,0,Low,0,9.72585,2223.28,7.70719,0.0869816,0.0490737
188,RL,0,Light Heavy,-0.00345278,Low,0,Low,0,9.76723,2230.98,7.71064,0.0872695,0.0490688
189,RL,0,Light Heavy,-0.00156355,Low,0,Low,0,9.77884,2234.47,7.71221,0.087121,0.0490639
190,RL,0,Light Heavy,0.00711584,Low,0,Low,0,9.71139,2218.62,7.70509,0.0872131,0.049059
191,RL,0,Light Heavy,-0.00358963,Low,0,Low,0,9.74181,2226.6,7.70868,0.0869584,0.0490541
192,RL,0,Light Heavy,0.00157833,Low,0,Low,0,9.73397,2223.09,7.7071,0.0872912,0.0490492
193,RL,0,Light Heavy,0.00112581,Low,0,Low,0,9.71718,2220.58,7.70598,0.0870626,0.0490443
194,RL,0,Light Heavy,-0.00247383,Low,0,Low,0,9.73912,2226.09,7.70845,0.0870689,0.0490393
195,RL,0,Light Heavy,0.00166082,Low,0,Low,0,9.73435,2222.39,7.70679,0.0873457,0.0490344
196,RL,0,Light Heavy,-0.000720024,Low,0,Low,0,9.73756,2223.99,7.70751,0.0870886,0.0490295
197,RL,0,Light Heavy,0.00248909,Low,0,Low,0,9.70367,2218.46,7.70502,0.0867438,0.0490246
198,RL,0,Light Heavy,-0.00399971,Low,0,Low,0,9.75205,2227.36,7.70902,0.087201,0.0490197
199,RL,0,Light Heavy,0.00163698,Low,0,Low,0,9.73391,2223.71,7.70738,0.0870804,0.0490148
200,RL,0,Light Heavy,0.00325203,Low,0,Low,0,9.70042,2216.49,7.70413,0.0872092,0.0490099
201,RL,0,Light Heavy,-0.00417566,Low,0,Low,0,9.74411,2225.77,7.70831,0.0872213,0.049005
202,RL,0,Light Heavy,-0.000430584,Low,0,Low,0,9.74365,2226.73,7.70874,0.0870423,0.0490001
203,RL,0,Light Heavy,0.00652122,Low,0,Low,0,9.67943,2212.25,7.70222,0.0868933,0.0489952
204,RL,0,Light Heavy,-0.00169373,Low,0,Low,0,9.70358,2216,7.70391,0.0869121,0.0489903
205,RL,0,Light Heavy,-0.0016489,Low,0,Low,0,9.70847,2219.66,7.70556,0.0871171,0.0489854
206,RL,0,Light Heavy,-0.000501156,Low,0,Low,0,9.72512,2220.77,7.70606,0.0871446,0.0489805
207,RL,0,Light Heavy,-0.00334263,Low,0,Low,0,9.74937,2228.21,7.7094,0.0871976,0.0489756
208,RL,0,Light Heavy,0.00223875,Low,0,Low,0,9.73348,2223.22,7.70716,0.0871103,0.0489707
209,RL,0,Light Heavy,-0.00415134,Low,0,Low,0,9.76687,2232.48,7.71131,0.0873288,0.0489658
210,RL,0,Light Heavy,0.00344706,Low,0,Low,0,9.73433,2224.79,7.70787,0.0871046,0.048961
211,RL,0,Light Heavy,-0.00323772,Low,0,Low,0,9.76741,2232.01,7.71111,0.0873978,0.0489561
212,RL,0,Light Heavy,0.00176668,Low,0,Low,0,9.74651,2228.07,7.70934,0.0871099,0.0489512
213,RL,0,Light Heavy,0.00255108,Low,0,Low,0,9.72376,2222.39,7.70679,0.0871494,0.0489463
214,RL,0,Light Heavy,0.00164366,Low,0,Low,0,9.70942,2218.74,7.70514,0.0867067,0.0489414
215,RL,0,Light Heavy,-0.000904083,Low,0,Low,0,9.722,2220.74,7.70605,0.0869276,0.0489365
216,RL,0,Light Heavy,-0.00177479,Low,0,Low,0,9.74154,2224.69,7.70782,0.0871904,0.0489316
217,RL,0,Light Heavy,0.000972748,Low,0,Low,0,9.72895,2222.53,7.70685,0.0871851,0.0489267
218,RL,0,Light Heavy,-0.000859261,Low,0,Low,0,9.73891,2224.44,7.70771,0.0872463,0.0489218
219,RL,0,Light Heavy,0.00272179,Low,0,Low,0,9.71364,2218.39,7.70499,0.0870761,0.0489169
220,RL,0,Light Heavy,-0.00581121,Low,0,Low,0,9.76636,2231.32,7.7108,0.0873886,0.048912
221,RL,0,Light Heavy,-0.00286818,Low,0,Low,0,9.79047,2237.74,7.71367,0.0872434,0.0489071
222,RL,0,Light Heavy,0.00689697,Low,0,Low,0,9.73011,2222.35,7.70677,0.0870023,0.0489022
223,RL,0,Light Heavy,-0.000847816,Low,0,Low,0,9.73907,2224.24,7.70762,0.0871267,0.0488973
224,RL,0,Light Heavy,0.00321817,Low,0,Low,0,9.70758,2217.08,7.7044,0.0869633,0.0488924
225,RL,0,Light Heavy,-0.000123978,Low,0,Low,0,9.70541,2217.36,7.70452,0.0870038,0.0488876
226,RL,0,Light Heavy,-0.00564337,Low,0,Low,0,9.75922,2229.91,7.71017,0.0871441,0.0488827
227,RL,0,Light Heavy,0.00299644,Low,0,Low,0,9.73083,2223.24,7.70717,0.0869888,0.0488778
228,RL,0,Light Heavy,0.00154352,Low,0,Low,0,9.71272,2219.81,7.70563,0.0870742,0.0488729
229,RL,0,Light Heavy,-0.00326061,Low,0,Low,0,9.74736,2227.06,7.70889,0.0871629,0.048868
230,RL,0,Light Heavy,-0.000669479,Low,0,Low,0,9.75171,2228.55,7.70956,0.0871431,0.0488631
231,RL,0,Light Heavy,0.00265312,Low,0,Low,0,9.72603,2222.65,7.7069,0.0869565,0.0488582
232,RL,0,Light Heavy,0.00159502,Low,0,Low,0,9.71838,2219.1,7.70531,0.0871234,0.0488534
233,RL,0,Light Heavy,-0.00584888,Low,0,Low,0,9.76857,2232.13,7.71116,0.0874277,0.0488485
234,RL,0,Light Heavy,0.00219727,Low,0,Low,0,9.76073,2227.22,7.70896,0.0873809,0.0488436
235,RL,0,Light Heavy,0.00201511,Low,0,Low,0,9.72408,2222.74,7.70695,0.087051,0.0488387
236,RL,0,Light Heavy,0.00269175,Low,0,Low,0,9.7058,2216.76,7.70425,0.0870636,0.0488338
237,RL,0,BSDF Heavy,-0.0106277,Low,0,Low,0,9.81273,2240.46,7.71488,0.087392,0.0488289
238,RL,0,Light Heavy,0.00888157,Low,0,Low,0,9.72636,2220.64,7.706,0.0895337,0.048824
239,RL,0,BSDF Heavy,-0.00152922,Low,0,Low,0,9.73675,2224.04,7.70753,0.0872188,0.0488192
240,RL,0,BSDF Heavy,0.00263977,Low,0,Low,0,9.72207,2218.17,7.70489,0.0894271,0.0488143
