Iteration,Using RL?,State,Action,Reward,Variance Bucket,Variance Bucket Index,Next Variance Bucket Index,Next Variance Bucket Index,Luminance Bucket,Luminance Bucket Index,Bright Pixel Ratio Bucket,Bright Pixel Ratio Bucket Index,Mean Luminance,Luminance Variance,Log Luminance Variance,Bright Pixel Ratio,Epsilon
31,RL,0,Balanced,0,Low,0,Low,0,Low,0,Low,0,0.287375,0.628603,0.487723,0.0306563,0.19976
32,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287371,0.62798,0.48734,0.0305256,0.19968
33,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287351,0.627364,0.486962,0.0304081,0.19968
34,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287323,0.626849,0.486645,0.0303289,0.19968
35,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287317,0.6263,0.486307,0.0302582,0.19968
36,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287338,0.625833,0.48602,0.0302067,0.19968
37,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287328,0.625444,0.485781,0.030126,0.19968
38,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287344,0.625112,0.485577,0.0300223,0.19968
39,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287339,0.624682,0.485312,0.0299877,0.19968
40,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287324,0.624301,0.485078,0.0299547,0.1996
41,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.28731,0.623933,0.484851,0.0298955,0.1996
42,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287332,0.623675,0.484692,0.0298363,0.1996
43,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287343,0.623369,0.484504,0.0297549,0.1996
44,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287341,0.623017,0.484287,0.0297464,0.1996
45,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287336,0.622736,0.484113,0.0297072,0.1996
46,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287346,0.622552,0.484,0.029635,0.1996
47,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.28735,0.622384,0.483896,0.0295935,0.1996
48,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287337,0.622092,0.483717,0.0295335,0.199521
49,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287325,0.621776,0.483522,0.0295105,0.199521
50,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287337,0.62154,0.483377,0.0294928,0.199521
51,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.28733,0.621234,0.483188,0.0294628,0.199521
52,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287321,0.620987,0.483035,0.0294252,0.199521
53,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287297,0.620738,0.482882,0.0293768,0.199521
54,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287309,0.620523,0.482749,0.0293653,0.199521
55,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287317,0.62032,0.482624,0.0293599,0.199521
56,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.28733,0.620142,0.482514,0.0293576,0.199441
57,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287351,0.619918,0.482376,0.0293214,0.199441
58,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287353,0.619768,0.482283,0.0292846,0.199441
59,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287328,0.619558,0.482153,0.0292692,0.199441
60,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287322,0.619376,0.482041,0.0292461,0.199441
61,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287307,0.619231,0.481951,0.0292415,0.199441
62,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287286,0.619037,0.481831,0.0292023,0.199441
63,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287284,0.618923,0.481761,0.0292008,0.199441
64,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287289,0.618765,0.481664,0.0291593,0.199361
65,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287288,0.618616,0.481572,0.0291293,0.199361
66,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287277,0.618481,0.481488,0.0291362,0.199361
67,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287269,0.618325,0.481392,0.0291301,0.199361
68,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287266,0.618197,0.481312,0.0291101,0.199361
69,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287267,0.618064,0.48123,0.0290948,0.199361
70,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287281,0.617947,0.481158,0.029064,0.199361
71,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287281,0.617826,0.481083,0.0290533,0.199361
72,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287289,0.61768,0.480993,0.029041,0.199281
73,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.28729,0.617559,0.480918,0.0290141,0.199281
74,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287306,0.617435,0.480842,0.0290387,0.199281
75,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.28732,0.617326,0.480774,0.0290194,0.199281
76,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287326,0.617194,0.480693,0.0290033,0.199281
77,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287334,0.617079,0.480622,0.028981,0.199281
78,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287328,0.616991,0.480567,0.0289464,0.199281
79,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287321,0.616917,0.480521,0.0289295,0.199281
80,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287321,0.616826,0.480465,0.028928,0.199202
81,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287315,0.616711,0.480394,0.0289349,0.199202
82,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287335,0.616672,0.480369,0.0289349,0.199202
83,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287344,0.616598,0.480324,0.028928,0.199202
84,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287345,0.616526,0.48028,0.0288619,0.199202
85,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287347,0.61645,0.480232,0.0288581,0.199202
86,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287355,0.616366,0.48018,0.0288419,0.199202
87,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287357,0.616269,0.48012,0.0288465,0.199202
88,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287354,0.616214,0.480086,0.0288097,0.199122
89,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287368,0.616162,0.480054,0.0288066,0.199122
90,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287359,0.616077,0.480002,0.028792,0.199122
91,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287369,0.61602,0.479966,0.0287805,0.199122
92,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287359,0.615932,0.479912,0.0287658,0.199122
93,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287357,0.615851,0.479861,0.0287405,0.199122
94,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287352,0.615762,0.479807,0.0287543,0.199122
95,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287345,0.615702,0.47977,0.028709,0.199122
96,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287334,0.615612,0.479714,0.0287013,0.199042
97,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287331,0.615551,0.479676,0.0286944,0.199042
98,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287329,0.615513,0.479652,0.0286721,0.199042
99,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287332,0.615418,0.479593,0.0286667,0.199042
100,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.28733,0.615341,0.479546,0.0286621,0.199042
101,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.28733,0.61528,0.479508,0.0286444,0.199042
102,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.28733,0.615225,0.479474,0.0286414,0.199042
103,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287323,0.615179,0.479446,0.028636,0.199042
104,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287325,0.615132,0.479417,0.028616,0.198963
105,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287328,0.615065,0.479375,0.0286129,0.198963
106,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287329,0.614973,0.479318,0.0285945,0.198963
107,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287333,0.614909,0.479279,0.0285929,0.198963
108,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.28734,0.614884,0.479263,0.0286191,0.198963
109,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287339,0.614817,0.479222,0.0285937,0.198963
110,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287329,0.614743,0.479176,0.028586,0.198963
111,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287334,0.614671,0.479131,0.0285645,0.198963
112,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287332,0.614644,0.479115,0.0285499,0.198883
113,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287327,0.614584,0.479077,0.0285392,0.198883
114,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287324,0.614505,0.479029,0.0285514,0.198883
115,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287326,0.61445,0.478994,0.0285584,0.198883
116,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287327,0.614408,0.478969,0.0285507,0.198883
117,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287323,0.614342,0.478927,0.0285484,0.198883
118,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287318,0.614281,0.47889,0.0285307,0.198883
119,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287308,0.614204,0.478842,0.0285269,0.198883
120,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287304,0.614174,0.478823,0.0285146,0.198804
121,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287307,0.61414,0.478802,0.0284892,0.198804
122,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287303,0.614075,0.478762,0.0284869,0.198804
123,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287301,0.614025,0.478731,0.0284708,0.198804
124,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287302,0.613978,0.478702,0.0284685,0.198804
125,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.2873,0.613951,0.478685,0.0284608,0.198804
126,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287299,0.613919,0.478665,0.0284492,0.198804
127,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287298,0.613875,0.478638,0.0284638,0.198804
128,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287302,0.613828,0.478609,0.0284692,0.198724
129,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287301,0.6138,0.478592,0.0284715,0.198724
130,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287299,0.613752,0.478562,0.0284646,0.198724
131,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287291,0.613711,0.478536,0.0284608,0.198724
132,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287297,0.61367,0.478511,0.0284562,0.198724
133,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287297,0.613627,0.478484,0.0284577,0.198724
134,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287303,0.613591,0.478462,0.0284592,0.198724
135,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287313,0.613575,0.478452,0.0284562,0.198724
136,RL,0,Balanced,0,Low,0,Low,0,Low,0,Low,0,0.287312,0.613545,0.478434,0.0284585,0.198645
137,RL,0,Balanced,0,Low,0,Low,0,Low,0,Low,0,0.28731,0.613515,0.478415,0.0284531,0.198645
138,RL,0,Balanced,0,Low,0,Low,0,Low,0,Low,0,0.287314,0.613476,0.478391,0.0284562,0.198645
139,RL,0,Balanced,0,Low,0,Low,0,Low,0,Low,0,0.287312,0.613438,0.478367,0.0284477,0.198645
140,RL,0,Balanced,0,Low,0,Low,0,Low,0,Low,0,0.287314,0.613419,0.478355,0.0284416,0.198645
141,RL,0,Balanced,0,Low,0,Low,0,Low,0,Low,0,0.287307,0.613387,0.478336,0.0284354,0.198645
142,RL,0,Balanced,0,Low,0,Low,0,Low,0,Low,0,0.287304,0.613351,0.478313,0.0284116,0.198645
143,RL,0,Balanced,0,Low,0,Low,0,Low,0,Low,0,0.287301,0.613312,0.478289,0.0284247,0.198645
144,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287305,0.613284,0.478272,0.0284147,0.198565
145,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287306,0.613244,0.478247,0.02842,0.198565
146,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287305,0.613214,0.478229,0.0284208,0.198565
147,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287303,0.613194,0.478216,0.0284162,0.198565
148,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287302,0.613166,0.478199,0.0284101,0.198565
149,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287307,0.613146,0.478186,0.0283978,0.198565
150,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287304,0.613115,0.478167,0.0284231,0.198565
151,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287307,0.613089,0.478151,0.0283916,0.198565
152,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287305,0.613056,0.478131,0.0283762,0.198486
153,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287311,0.613025,0.478111,0.0283678,0.198486
154,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287312,0.612996,0.478094,0.0283755,0.198486
155,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287316,0.612974,0.47808,0.0283616,0.198486
156,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287317,0.612945,0.478062,0.0283516,0.198486
157,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287324,0.612924,0.478048,0.0283409,0.198486
158,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287323,0.6129,0.478034,0.0283455,0.198486
159,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287328,0.612877,0.47802,0.0283447,0.198486
160,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287321,0.612834,0.477993,0.028347,0.198406
161,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287321,0.612813,0.47798,0.0283501,0.198406
162,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287312,0.61277,0.477953,0.0283332,0.198406
163,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287313,0.61274,0.477934,0.0283286,0.198406
164,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287314,0.612715,0.477919,0.0283524,0.198406
165,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287315,0.612687,0.477902,0.028354,0.198406
166,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287311,0.612677,0.477895,0.0283401,0.198406
167,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287316,0.61265,0.477879,0.0283363,0.198406
168,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287317,0.612646,0.477876,0.0283386,0.198327
169,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287316,0.612609,0.477853,0.0283386,0.198327
170,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287313,0.612585,0.477839,0.028334,0.198327
171,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287312,0.612561,0.477823,0.0283378,0.198327
172,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287308,0.612544,0.477813,0.0283309,0.198327
173,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287307,0.612525,0.477801,0.0283309,0.198327
174,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.28731,0.612494,0.477782,0.0283248,0.198327
175,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287308,0.612465,0.477764,0.0283109,0.198327
176,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287312,0.61244,0.477748,0.0283109,0.198248
177,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287313,0.612409,0.47773,0.0283194,0.198248
178,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287318,0.6124,0.477724,0.0283102,0.198248
179,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287316,0.612381,0.477712,0.0283017,0.198248
180,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287318,0.612373,0.477707,0.0283025,0.198248
181,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287317,0.612356,0.477696,0.0283002,0.198248
182,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287314,0.612343,0.477689,0.028294,0.198248
183,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287314,0.612321,0.477675,0.0282956,0.198248
184,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.28732,0.612316,0.477672,0.0282771,0.198168
185,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287318,0.612314,0.477671,0.0282848,0.198168
186,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287319,0.61229,0.477655,0.0282725,0.198168
187,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287318,0.612269,0.477643,0.0282564,0.198168
188,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287317,0.612232,0.477619,0.028264,0.198168
189,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.28732,0.612213,0.477608,0.0282579,0.198168
190,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287326,0.612191,0.477594,0.028261,0.198168
191,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287329,0.612182,0.477589,0.0282617,0.198168
192,RL,0,Light Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287321,0.612151,0.477569,0.0282487,0.198089
193,RL,0,Light Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287321,0.612125,0.477553,0.028231,0.198089
194,RL,0,Light Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287331,0.612129,0.477556,0.0282441,0.198089
195,RL,0,Light Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287335,0.612116,0.477548,0.0282395,0.198089
196,RL,0,Light Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287338,0.612104,0.47754,0.0282379,0.198089
197,RL,0,Light Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287345,0.612098,0.477537,0.028241,0.198089
198,RL,0,Light Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287345,0.612093,0.477533,0.0282425,0.198089
199,RL,0,Light Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287342,0.612058,0.477511,0.0282425,0.198089
200,RL,0,Light Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287344,0.612048,0.477506,0.0282287,0.19801
201,RL,0,Light Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287341,0.612022,0.477489,0.0282395,0.19801
202,RL,0,Light Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287342,0.612006,0.477479,0.0282187,0.19801
203,RL,0,Light Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287344,0.611986,0.477467,0.0282249,0.19801
204,RL,0,Light Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287348,0.611974,0.47746,0.0282318,0.19801
205,RL,0,Light Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287349,0.611957,0.477449,0.0282202,0.19801
206,RL,0,Light Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287345,0.611951,0.477445,0.0282079,0.19801
207,RL,0,Light Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287347,0.611922,0.477427,0.0282195,0.19801
208,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287341,0.611896,0.477411,0.0282126,0.197931
209,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287346,0.611886,0.477405,0.0282056,0.197931
210,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287349,0.611866,0.477393,0.0281972,0.197931
211,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287354,0.61185,0.477383,0.0282003,0.197931
212,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287357,0.611833,0.477372,0.028198,0.197931
213,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287356,0.611825,0.477367,0.028181,0.197931
214,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287355,0.611804,0.477354,0.0281903,0.197931
215,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.28735,0.611792,0.477347,0.028188,0.197931
216,RL,0,BSDF Heavy,0,Low,0,Low,0,Low,0,Low,0,0.287351,0.611774,0.477335,0.0281857,0.197852
