Iteration,Using RL?,State,Action,Reward,Variance Bucket,Variance Bucket Index,Next Variance Bucket Index,Next Variance Bucket Index,Luminance Bucket,Luminance Bucket Index,Bright Pixel Ratio Bucket,Bright Pixel Ratio Bucket Index,Mean Luminance,Luminance Variance,Log Luminance Variance,Bright Pixel Ratio,Epsilon
20,RL,124,BSDF Heavy,0,High,4,High,4,High,2,Low,0,3.25476,721.232,6.58235,0.0656728,0.19984
21,RL,124,BSDF Heavy,0,High,4,High,4,High,2,Low,0,3.28006,726.745,6.58995,0.0658741,0.19984
22,RL,121,BSDF Heavy,0,High,4,Low-Medium,1,High,2,Low,0,3.24897,719.206,6.57954,0.0656659,0.19984
23,RL,121,BSDF Heavy,0,High,4,Low-Medium,1,High,2,Low,0,3.24378,719.195,6.57952,0.0654776,0.19984
24,RL,105,Balanced,0,Low,0,Low,0,Medium,1,High,2,3.22751,715.165,6.57391,0.0658326,0.19976
25,RL,78,Balanced,0,Low,0,Medium-High,3,Medium,1,High,2,3.24665,719.938,6.58055,0.0627088,0.19976
26,RL,60,Balanced,0,Low,0,Low,0,Medium,1,High,2,3.21687,713.453,6.57152,0.0623315,0.19976
27,RL,60,Balanced,0,Low,0,Low,0,Medium,1,High,2,3.23979,717.849,6.57765,0.0627257,0.19976
28,RL,79,Balanced,0,Low,0,High,4,Medium,1,High,2,3.26986,724.895,6.5874,0.0630984,0.19976
29,RL,75,Balanced,0,Low,0,Low,0,Medium,1,High,2,3.24793,718.747,6.5789,0.0629255,0.19976
30,RL,76,Balanced,0,Low,0,Low-Medium,1,Medium,1,High,2,3.24487,719.112,6.57941,0.0625098,0.19976
31,RL,77,Balanced,0,Low,0,Medium,2,Medium,1,High,2,3.24942,719.669,6.58018,0.0626812,0.19976
32,RL,60,BSDF Heavy,0,Low,0,Low,0,Medium,1,Medium,1,3.23387,715.668,6.57461,0.0627611,0.19968
33,RL,124,BSDF Heavy,0,Low,0,High,4,Medium,1,Medium,1,3.26893,723.977,6.58614,0.065984,0.19968
34,RL,120,BSDF Heavy,0,Low,0,Low,0,Medium,1,Medium,1,3.24883,718.345,6.57834,0.0658588,0.19968
35,RL,105,BSDF Heavy,0,Low,0,Low,0,Medium,1,Medium,1,3.22778,714.074,6.57239,0.0657181,0.19968
36,RL,120,BSDF Heavy,0,Low,0,Low,0,Medium,1,Medium,1,3.24732,718.795,6.57897,0.0656728,0.19968
37,RL,124,BSDF Heavy,0,Low,0,High,4,Medium,1,Medium,1,3.28144,726.139,6.58912,0.0662038,0.19968
38,RL,123,BSDF Heavy,0,Low,0,Medium-High,3,Medium,1,Medium,1,3.25185,720.204,6.58092,0.0661162,0.19968
39,RL,124,BSDF Heavy,0,Low,0,High,4,Medium,1,Medium,1,3.2592,722.695,6.58437,0.065712,0.19968
40,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,3.26452,722.123,6.58358,0.0658488,0.1996
41,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,3.2783,726.089,6.58905,0.0660931,0.1996
42,RL,120,BSDF Heavy,0,High,4,Low,0,High,2,High,2,3.24442,718.323,6.57831,0.0658365,0.1996
43,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,3.28873,728.553,6.59243,0.0659087,0.1996
44,RL,121,BSDF Heavy,0,High,4,Low-Medium,1,High,2,High,2,3.254,719.392,6.57979,0.0659241,0.1996
45,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,3.27907,726.16,6.58915,0.0662399,0.1996
46,RL,122,BSDF Heavy,0,High,4,Medium,2,High,2,High,2,3.25295,719.662,6.58017,0.065941,0.1996
47,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,3.27147,725.151,6.58776,0.0656859,0.1996
48,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,3.27226,725.108,6.5877,0.0658649,0.199521
49,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,3.25641,720.673,6.58157,0.066117,0.199521
50,RL,105,BSDF Heavy,0,High,4,Low,0,High,2,High,2,3.23027,715.455,6.57432,0.0656467,0.199521
51,RL,123,BSDF Heavy,0,High,4,Medium-High,3,High,2,High,2,3.25549,719.858,6.58044,0.0660086,0.199521
52,RL,105,BSDF Heavy,0,High,4,Low,0,High,2,High,2,3.22411,713.445,6.57151,0.0657888,0.199521
53,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,3.25323,721.105,6.58217,0.0658011,0.199521
54,RL,123,BSDF Heavy,0,High,4,Medium-High,3,High,2,High,2,3.25382,720.153,6.58085,0.0659056,0.199521
55,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,3.26773,724.108,6.58632,0.0658426,0.199521
56,RL,123,BSDF Heavy,0,Medium-High,3,Medium-High,3,High,2,High,2,3.2515,720.003,6.58064,0.0656759,0.199441
57,RL,120,BSDF Heavy,0,Medium-High,3,Low,0,High,2,High,2,3.24387,717.87,6.57768,0.0658057,0.199441
58,RL,124,BSDF Heavy,0,Medium-High,3,High,4,High,2,High,2,3.26314,722.52,6.58413,0.0661561,0.199441
59,RL,122,BSDF Heavy,0,Medium-High,3,Medium,2,High,2,High,2,3.2507,719.692,6.58021,0.0657688,0.199441
60,RL,121,BSDF Heavy,0,Medium-High,3,Low-Medium,1,High,2,High,2,3.2448,719.084,6.57937,0.0657788,0.199441
61,RL,105,BSDF Heavy,0,Medium-High,3,Low,0,High,2,High,2,3.23606,716.18,6.57533,0.0660455,0.199441
62,RL,124,BSDF Heavy,0,Medium-High,3,High,4,High,2,High,2,3.27499,724.396,6.58672,0.0660401,0.199441
63,RL,105,BSDF Heavy,0,Medium-High,3,Low,0,High,2,High,2,3.21604,711.915,6.56936,0.0656674,0.199441
64,RL,120,BSDF Heavy,0,Low,0,Low,0,High,2,High,2,3.24001,716.333,6.57554,0.0658042,0.199361
65,RL,122,BSDF Heavy,0,Low,0,Medium,2,High,2,High,2,3.24783,719.417,6.57983,0.0661024,0.199361
66,RL,120,BSDF Heavy,0,Low,0,Low,0,High,2,High,2,3.24197,717.087,6.57659,0.0658027,0.199361
67,RL,124,BSDF Heavy,0,Low,0,High,4,High,2,High,2,3.27436,724.713,6.58715,0.065579,0.199361
68,RL,120,BSDF Heavy,0,Low,0,Low,0,High,2,High,2,3.24447,718.915,6.57913,0.0658688,0.199361
69,RL,124,BSDF Heavy,0,Low,0,High,4,High,2,High,2,3.26715,723.52,6.58551,0.0662883,0.199361
70,RL,124,BSDF Heavy,0,Low,0,High,4,High,2,High,2,3.2539,720.314,6.58107,0.0658564,0.199361
71,RL,122,BSDF Heavy,0,Low,0,Medium,2,High,2,High,2,3.25237,719.685,6.5802,0.066097,0.199361
72,RL,123,BSDF Heavy,0,Medium-High,3,Medium-High,3,High,2,High,2,3.24993,720.238,6.58097,0.0657112,0.199281
73,RL,124,BSDF Heavy,0,Medium-High,3,High,4,High,2,High,2,3.26708,723.202,6.58507,0.0661784,0.199281
74,RL,123,BSDF Heavy,0,Medium-High,3,Medium-High,3,High,2,High,2,3.25479,720.084,6.58076,0.0661485,0.199281
75,RL,124,BSDF Heavy,0,Medium-High,3,High,4,High,2,High,2,3.28269,727.227,6.59061,0.0662484,0.199281
76,RL,124,BSDF Heavy,0,Medium-High,3,High,4,High,2,High,2,3.27155,725.343,6.58802,0.0655406,0.199281
77,RL,124,BSDF Heavy,0,Medium-High,3,High,4,High,2,High,2,3.26415,723.116,6.58495,0.0658595,0.199281
78,RL,124,BSDF Heavy,0,Medium-High,3,High,4,High,2,High,2,3.26293,723.137,6.58498,0.0657181,0.199281
79,RL,124,BSDF Heavy,0,Medium-High,3,High,4,High,2,High,2,3.26848,723.788,6.58588,0.0658526,0.199281
80,RL,105,BSDF Heavy,0,Low,0,Low,0,Medium,1,High,2,3.23128,715.549,6.57445,0.0653669,0.199202
81,RL,123,BSDF Heavy,0,Low,0,Medium-High,3,Medium,1,High,2,3.2551,719.937,6.58055,0.0658273,0.199202
82,RL,120,BSDF Heavy,0,Low,0,Low,0,Medium,1,High,2,3.24287,718.283,6.57825,0.0657204,0.199202
83,RL,124,BSDF Heavy,0,Low,0,High,4,Medium,1,High,2,3.27562,725.228,6.58786,0.0657358,0.199202
84,RL,121,BSDF Heavy,0,Low,0,Low-Medium,1,Medium,1,High,2,3.25019,719.094,6.57938,0.0657673,0.199202
85,RL,124,BSDF Heavy,0,Low,0,High,4,Medium,1,High,2,3.25564,720.939,6.58194,0.0660263,0.199202
86,RL,123,BSDF Heavy,0,Low,0,Medium-High,3,Medium,1,High,2,3.2498,720.02,6.58067,0.0657758,0.199202
87,RL,105,BSDF Heavy,0,Low,0,Low,0,Medium,1,High,2,3.22457,713.437,6.57149,0.0659733,0.199202
88,RL,120,BSDF Heavy,0,Low,0,Low,0,High,2,High,2,3.24928,718.546,6.57862,0.0660201,0.199122
89,RL,120,BSDF Heavy,0,Low,0,Low,0,High,2,High,2,3.24754,718.029,6.5779,0.0659848,0.199122
90,RL,124,BSDF Heavy,0,Low,0,High,4,High,2,High,2,3.27527,726.001,6.58893,0.0661339,0.199122
91,RL,124,BSDF Heavy,0,Low,0,High,4,High,2,High,2,3.25535,720.61,6.58148,0.0660493,0.199122
92,RL,105,BSDF Heavy,0,Low,0,Low,0,High,2,High,2,3.2351,716.413,6.57565,0.0656305,0.199122
93,RL,124,BSDF Heavy,0,Low,0,High,4,High,2,High,2,3.27646,724.484,6.58684,0.0659487,0.199122
94,RL,120,BSDF Heavy,0,Low,0,Low,0,High,2,High,2,3.24562,718.194,6.57813,0.0656105,0.199122
95,RL,124,BSDF Heavy,0,Low,0,High,4,High,2,High,2,3.27996,725.938,6.58884,0.0660071,0.199122
96,RL,120,BSDF Heavy,0,Low,0,Low,0,High,2,High,2,3.24036,717.717,6.57747,0.0657151,0.199042
97,RL,121,BSDF Heavy,0,Low,0,Low-Medium,1,High,2,High,2,3.25119,719.271,6.57963,0.0657527,0.199042
98,RL,120,BSDF Heavy,0,Low,0,Low,0,High,2,High,2,3.24963,718.464,6.57851,0.0656213,0.199042
99,RL,123,BSDF Heavy,0,Low,0,Medium-High,3,High,2,High,2,3.25457,720.236,6.58097,0.065878,0.199042
100,RL,105,BSDF Heavy,0,Low,0,Low,0,High,2,High,2,3.23796,716.073,6.57518,0.0658219,0.199042
101,RL,122,BSDF Heavy,0,Low,0,Medium,2,High,2,High,2,3.24741,719.424,6.57984,0.0656759,0.199042
102,RL,124,BSDF Heavy,0,Low,0,High,4,High,2,High,2,3.26571,723.671,6.58572,0.0663682,0.199042
103,RL,105,BSDF Heavy,0,Low,0,Low,0,High,2,High,2,3.23644,715.848,6.57486,0.0657512,0.199042
104,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,3.25652,720.977,6.58199,0.0660724,0.198963
105,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,3.25895,720.398,6.58119,0.0659164,0.198963
106,RL,105,BSDF Heavy,0,High,4,Low,0,High,2,High,2,3.2309,716.071,6.57517,0.065576,0.198963
107,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,3.25606,721.726,6.58303,0.0657612,0.198963
108,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,3.27366,723.793,6.58589,0.0661508,0.198963
109,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,3.25263,720.557,6.58141,0.0657274,0.198963
110,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,3.25584,720.319,6.58108,0.0660716,0.198963
111,RL,105,BSDF Heavy,0,High,4,Low,0,High,2,High,2,3.21986,712.769,6.57056,0.0657919,0.198963
112,RL,120,BSDF Heavy,0,Low,0,Low,0,High,2,High,2,3.24489,718.605,6.5787,0.0658365,0.198883
113,RL,120,BSDF Heavy,0,Low,0,Low,0,High,2,High,2,3.24586,718.959,6.57919,0.0657435,0.198883
114,RL,124,BSDF Heavy,0,Low,0,High,4,High,2,High,2,3.2613,723.995,6.58616,0.0660117,0.198883
115,RL,124,BSDF Heavy,0,Low,0,High,4,High,2,High,2,3.25952,722.076,6.58351,0.0657642,0.198883
116,RL,124,BSDF Heavy,0,Low,0,High,4,High,2,High,2,3.25442,720.571,6.58143,0.0658772,0.198883
117,RL,124,BSDF Heavy,0,Low,0,High,4,High,2,High,2,3.25325,720.504,6.58134,0.0657458,0.198883
118,RL,124,BSDF Heavy,0,Low,0,High,4,High,2,High,2,3.26344,722.881,6.58463,0.0655767,0.198883
119,RL,124,BSDF Heavy,0,Low,0,High,4,High,2,High,2,3.25309,720.588,6.58145,0.0658465,0.198883
120,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,3.26664,723.213,6.58509,0.0662822,0.198804
121,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,3.28736,728.013,6.59169,0.0661193,0.198804
122,RL,105,BSDF Heavy,0,High,4,Low,0,High,2,High,2,3.23072,715.508,6.57439,0.0656451,0.198804
123,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,3.2664,724.191,6.58643,0.0660524,0.198804
124,RL,105,BSDF Heavy,0,High,4,Low,0,High,2,High,2,3.23566,717.096,6.5766,0.0657888,0.198804
125,RL,123,BSDF Heavy,0,High,4,Medium-High,3,High,2,High,2,3.24644,719.931,6.58054,0.0657035,0.198804
126,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,3.27037,724.871,6.58737,0.0657612,0.198804
127,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,3.25589,720.71,6.58162,0.0659402,0.198804
128,RL,120,BSDF Heavy,0,Low,0,Low,0,High,2,High,2,3.24165,717.876,6.57769,0.0656543,0.198724
129,RL,120,BSDF Heavy,0,Low,0,Low,0,High,2,High,2,3.24559,718.458,6.5785,0.0658557,0.198724
130,RL,123,BSDF Heavy,0,Low,0,Medium-High,3,High,2,High,2,3.24835,719.899,6.5805,0.0661331,0.198724
131,RL,120,BSDF Heavy,0,Low,0,Low,0,High,2,High,2,3.24095,717.383,6.577,0.0657773,0.198724
132,RL,122,BSDF Heavy,0,Low,0,Medium,2,High,2,High,2,3.25016,719.403,6.57981,0.0660432,0.198724
133,RL,124,BSDF Heavy,0,Low,0,High,4,High,2,High,2,3.2546,721.198,6.5823,0.0657519,0.198724
134,RL,124,BSDF Heavy,0,Low,0,High,4,High,2,High,2,3.25745,721.005,6.58203,0.0658933,0.198724
135,RL,124,BSDF Heavy,0,Low,0,High,4,High,2,High,2,3.258,721.714,6.58301,0.0658334,0.198724
136,RL,120,Balanced,0,Low,0,Low,0,High,2,High,2,3.24458,717.973,6.57782,0.0656374,0.198645
137,RL,60,Balanced,0,Low,0,Low,0,High,2,High,2,3.23706,717.243,6.57681,0.0628226,0.198645
138,RL,77,Balanced,0,Low,0,Medium,2,High,2,High,2,3.2477,719.57,6.58004,0.0630308,0.198645
139,RL,77,Balanced,0,Low,0,Medium,2,High,2,High,2,3.24378,719.485,6.57992,0.0624583,0.198645
140,RL,60,Balanced,0,Low,0,Low,0,High,2,High,2,3.23369,716.307,6.5755,0.0626758,0.198645
141,RL,60,Balanced,0,Low,0,Low,0,High,2,High,2,3.22488,715.324,6.57413,0.0626896,0.198645
142,RL,79,Balanced,0,Low,0,High,4,High,2,High,2,3.25181,720.518,6.58136,0.0629209,0.198645
143,RL,60,Balanced,0,Low,0,Low,0,High,2,High,2,3.23613,716.469,6.57573,0.0625344,0.198645
144,RL,78,BSDF Heavy,0,Medium-High,3,Medium-High,3,High,2,Medium,1,3.24918,720.036,6.58069,0.0628425,0.198565
145,RL,122,BSDF Heavy,0,Medium-High,3,Medium,2,High,2,Medium,1,3.2513,719.662,6.58017,0.065566,0.198565
146,RL,124,BSDF Heavy,0,Medium-High,3,High,4,High,2,Medium,1,3.2589,722.042,6.58347,0.0658711,0.198565
147,RL,124,BSDF Heavy,0,Medium-High,3,High,4,High,2,Medium,1,3.25556,720.939,6.58194,0.0660409,0.198565
148,RL,124,BSDF Heavy,0,Medium-High,3,High,4,High,2,Medium,1,3.25544,720.998,6.58202,0.0661054,0.198565
149,RL,124,BSDF Heavy,0,Medium-High,3,High,4,High,2,Medium,1,3.25389,720.796,6.58174,0.0654691,0.198565
150,RL,124,BSDF Heavy,0,Medium-High,3,High,4,High,2,Medium,1,3.27456,725.308,6.58797,0.0661623,0.198565
151,RL,124,BSDF Heavy,0,Medium-High,3,High,4,High,2,Medium,1,3.26464,721.933,6.58332,0.0663198,0.198565
152,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,3.2595,722.023,6.58344,0.0659179,0.198486
153,RL,105,BSDF Heavy,0,High,4,Low,0,High,2,High,2,3.23475,715.923,6.57497,0.0654768,0.198486
154,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,3.25404,720.978,6.58199,0.0655959,0.198486
155,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,3.27033,723.724,6.58579,0.0661239,0.198486
156,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,3.2569,722.373,6.58393,0.0660201,0.198486
157,RL,123,BSDF Heavy,0,High,4,Medium-High,3,High,2,High,2,3.24823,719.89,6.58049,0.0655821,0.198486
158,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,3.2599,722.599,6.58424,0.0658196,0.198486
159,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,3.25933,721.342,6.5825,0.065984,0.198486
160,RL,121,BSDF Heavy,0,Low-Medium,1,Low-Medium,1,High,2,High,2,3.24703,719.114,6.57941,0.0656905,0.198406
161,RL,120,BSDF Heavy,0,Low-Medium,1,Low,0,High,2,High,2,3.2429,718.74,6.57889,0.0658219,0.198406
162,RL,120,BSDF Heavy,0,Low-Medium,1,Low,0,High,2,High,2,3.24605,718.715,6.57885,0.0655798,0.198406
163,RL,124,BSDF Heavy,0,Low-Medium,1,High,4,High,2,High,2,3.26644,723.306,6.58521,0.0659494,0.198406
164,RL,124,BSDF Heavy,0,Low-Medium,1,High,4,High,2,High,2,3.27401,724.209,6.58646,0.0665304,0.198406
165,RL,105,BSDF Heavy,0,Low-Medium,1,Low,0,High,2,High,2,3.23405,716.658,6.57599,0.0655952,0.198406
166,RL,124,BSDF Heavy,0,Low-Medium,1,High,4,High,2,High,2,3.26593,723.885,6.58601,0.0656928,0.198406
167,RL,105,BSDF Heavy,0,Low-Medium,1,Low,0,High,2,High,2,3.23576,717.613,6.57732,0.0654407,0.198406
168,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,3.27439,726.057,6.589,0.0658772,0.198327
169,RL,123,BSDF Heavy,0,High,4,Medium-High,3,High,2,High,2,3.24882,720.116,6.5808,0.0657212,0.198327
170,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,3.25523,720.912,6.5819,0.0657589,0.198327
171,RL,105,BSDF Heavy,0,High,4,Low,0,High,2,High,2,3.22709,714.508,6.57299,0.0659533,0.198327
172,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,3.26913,724.703,6.58714,0.0658311,0.198327
173,RL,122,BSDF Heavy,0,High,4,Medium,2,High,2,High,2,3.24821,719.459,6.57989,0.065815,0.198327
174,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,3.2732,724.385,6.5867,0.0660601,0.198327
175,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,3.26548,723.225,6.5851,0.0657773,0.198327
176,RL,121,BSDF Heavy,0,Low-Medium,1,Low-Medium,1,High,2,High,2,3.24654,719.246,6.57959,0.0661123,0.198248
177,RL,124,BSDF Heavy,0,Low-Medium,1,High,4,High,2,High,2,3.26539,723.818,6.58592,0.0657965,0.198248
178,RL,105,BSDF Heavy,0,Low-Medium,1,Low,0,High,2,High,2,3.23448,715.817,6.57482,0.0659248,0.198248
179,RL,120,BSDF Heavy,0,Low-Medium,1,Low,0,High,2,High,2,3.24056,717.788,6.57757,0.0655898,0.198248
180,RL,124,BSDF Heavy,0,Low-Medium,1,High,4,High,2,High,2,3.26855,724.11,6.58632,0.0657627,0.198248
181,RL,124,BSDF Heavy,0,Low-Medium,1,High,4,High,2,High,2,3.25774,721.845,6.58319,0.0659479,0.198248
182,RL,124,BSDF Heavy,0,Low-Medium,1,High,4,High,2,High,2,3.25448,721.67,6.58295,0.0655498,0.198248
183,RL,124,BSDF Heavy,0,Low-Medium,1,High,4,High,2,High,2,3.28856,729.221,6.59335,0.0658027,0.198248
184,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,3.27742,725.517,6.58826,0.0658726,0.198168
185,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,3.2566,721.715,6.58302,0.0654392,0.198168
186,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,3.25258,721.189,6.58229,0.065765,0.198168
187,RL,105,BSDF Heavy,0,High,4,Low,0,High,2,High,2,3.22459,715.351,6.57417,0.0655007,0.198168
188,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,3.25038,720.391,6.58118,0.0654784,0.198168
189,RL,123,BSDF Heavy,0,High,4,Medium-High,3,High,2,High,2,3.25208,720.137,6.58083,0.0658372,0.198168
190,RL,124,BSDF Heavy,0,High,4,High,4,High,2,High,2,3.26503,722.468,6.58406,0.0657704,0.198168
191,RL,120,BSDF Heavy,0,High,4,Low,0,High,2,High,2,3.24722,718.542,6.57862,0.0656543,0.198168
192,RL,124,Light Heavy,0,High,4,High,4,High,2,High,2,3.26415,722.037,6.58346,0.0660301,0.198089
193,RL,15,Light Heavy,0,High,4,Low,0,High,2,High,2,3.23044,716.921,6.57636,0.0574625,0.198089
194,RL,30,Light Heavy,0,High,4,Low,0,High,2,High,2,3.24059,718.692,6.57882,0.0575086,0.198089
195,RL,34,Light Heavy,0,High,4,High,4,High,2,High,2,3.25549,724.056,6.58625,0.0576216,0.198089
196,RL,34,Light Heavy,0,High,4,High,4,High,2,High,2,3.27152,725.465,6.58819,0.0577115,0.198089
197,RL,15,Light Heavy,0,High,4,Low,0,High,2,High,2,3.22969,717.322,6.57692,0.0577361,0.198089
198,RL,34,Light Heavy,0,High,4,High,4,High,2,High,2,3.26922,725.265,6.58791,0.0577223,0.198089
199,RL,34,Light Heavy,0,High,4,High,4,High,2,High,2,3.25766,723.531,6.58552,0.0575409,0.198089
200,RL,34,Light Heavy,0,High,4,High,4,High,2,Low,0,3.2463,721.157,6.58224,0.057295,0.19801
201,RL,34,Light Heavy,0,High,4,High,4,High,2,Low,0,3.24202,720.34,6.58111,0.0575071,0.19801
202,RL,34,Light Heavy,0,High,4,High,4,High,2,Low,0,3.2634,724.93,6.58745,0.0577561,0.19801
203,RL,15,Light Heavy,0,High,4,Low,0,High,2,Low,0,3.23291,718.211,6.57816,0.0573772,0.19801
204,RL,34,Light Heavy,0,High,4,High,4,High,2,Low,0,3.24509,721.163,6.58225,0.0575594,0.19801
205,RL,15,Light Heavy,0,High,4,Low,0,High,2,Low,0,3.21684,714.057,6.57236,0.0576262,0.19801
206,RL,34,Light Heavy,0,High,4,High,4,High,2,Low,0,3.26467,724.565,6.58695,0.0578437,0.19801
207,RL,34,Light Heavy,0,High,4,High,4,High,2,Low,0,3.25473,723.04,6.58485,0.0577576,0.19801
208,RL,15,BSDF Heavy,0,Low,0,Low,0,Medium,1,Low,0,3.23301,718.011,6.57788,0.0575302,0.197931
209,RL,124,BSDF Heavy,0,Low,0,High,4,Medium,1,Low,0,3.2718,723.473,6.58544,0.066203,0.197931
210,RL,123,BSDF Heavy,0,Low,0,Medium-High,3,Medium,1,Low,0,3.25161,719.908,6.58051,0.0657535,0.197931
211,RL,122,BSDF Heavy,0,Low,0,Medium,2,Medium,1,Low,0,3.25129,719.449,6.57987,0.0659164,0.197931
212,RL,105,BSDF Heavy,0,Low,0,Low,0,Medium,1,Low,0,3.23741,715.857,6.57488,0.065692,0.197931
213,RL,105,BSDF Heavy,0,Low,0,Low,0,Medium,1,Low,0,3.23887,717.451,6.5771,0.0657765,0.197931
214,RL,105,BSDF Heavy,0,Low,0,Low,0,Medium,1,Low,0,3.22995,714.957,6.57362,0.0653838,0.197931
215,RL,105,BSDF Heavy,0,Low,0,Low,0,Medium,1,Low,0,3.2262,714.349,6.57277,0.0656451,0.197931
216,RL,120,BSDF Heavy,0,Low,0,Low,0,High,2,High,2,3.24066,718.282,6.57825,0.0657865,0.197852
217,RL,124,BSDF Heavy,0,Low,0,High,4,High,2,High,2,3.30167,731.806,6.59688,0.0656928,0.197852
218,RL,120,BSDF Heavy,0,Low,0,Low,0,High,2,High,2,3.24395,718.399,6.57842,0.0659825,0.197852
219,RL,105,BSDF Heavy,0,Low,0,Low,0,High,2,High,2,3.2321,716.109,6.57523,0.0655252,0.197852
220,RL,124,BSDF Heavy,0,Low,0,High,4,High,2,High,2,3.27133,724.987,6.58753,0.0660509,0.197852
221,RL,124,BSDF Heavy,0,Low,0,High,4,High,2,High,2,3.25927,722.247,6.58375,0.0657589,0.197852
222,RL,122,BSDF Heavy,0,Low,0,Medium,2,High,2,High,2,3.24998,719.815,6.58038,0.065954,0.197852
223,RL,120,BSDF Heavy,0,Low,0,Low,0,High,2,High,2,3.24654,718.112,6.57802,0.0660478,0.197852
